roundNo,snapshotDate,league,homeTeam,awayTeam,homeElo,awayElo,eloDiff,homeHomeElo,awayAwayElo,homeAwayDiff,homeFormPoints,awayFormPoints,formDiff,homeLast5Wins,awayLast5Wins,homeRank,awayRank,rankDiff,homePoints,awayPoints,pointsDiff,homeGoalsFor,awayGoalsFor,homeGoalsAgainst,awayGoalsAgainst,homeGoalDifference,awayGoalDifference,goalDifferenceDiff,homeWinRate,awayWinRate,homeHomeWinRate,awayAwayWinRate,homeAwayWinRateDiff,homeHomeGoalsPerMatch,awayAwayGoalsPerMatch,homeAwayGoalsPerMatchDiff,homeHomeGoalsAgainstPerMatch,awayAwayGoalsAgainstPerMatch,homeAwayGoalsAgainstPerMatchDiff,homeAttackRating,awayAttackRating,attackRatingDiff,homeDefenseRating,awayDefenseRating,defenseRatingDiff,absEloDiff,absRankDiff,absPointsDiff,absAttackDiff,absDefenseDiff,balanceScore,homeLast3Points,awayLast3Points,last3PointsDiff,homeLast3Wins,awayLast3Wins,last3WinsDiff,homeUnbeatenStreak,awayUnbeatenStreak,unbeatenStreakDiff,homeLosingStreak,awayLosingStreak,losingStreakDiff,h2hHomeWins,h2hDraws,h2hAwayWins,month,seasonRound,combinedGoalsPerMatch,expectedGoalGap,attackDefenseRatio,result,match_card_id,homePlayerCoreScore,homePlayerMomentum,homeTeamStability,homeCorePlayerCount,homeAvailablePlayerCount,awayPlayerCoreScore,awayPlayerMomentum,awayTeamStability,awayCorePlayerCount,awayAvailablePlayerCount,playerCoreScoreDiff,playerMomentumDiff,teamStabilityDiff,corePlayerCountDiff,availablePlayerCountDiff,home_core_GK,home_core_DF,home_core_MF,home_core_FW,home_momentum_GK,home_momentum_DF,home_momentum_MF,home_momentum_FW,home_starter_count_GK,home_starter_count_DF,home_starter_count_MF,home_starter_count_FW,home_available_count_GK,home_available_count_DF,home_available_count_MF,home_available_count_FW,away_core_GK,away_core_DF,away_core_MF,away_core_FW,away_momentum_GK,away_momentum_DF,away_momentum_MF,away_momentum_FW,away_starter_count_GK,away_starter_count_DF,away_starter_count_MF,away_starter_count_FW,away_available_count_GK,away_available_count_DF,away_available_count_MF,away_available_count_FW,GKCoreDiff,GKMomentumDiff,GKCoreRatio,GKMomentumRatio,homeGKStarterCount,awayGKStarterCount,GKStarterCountDiff,homeGKAvailableRate,awayGKAvailableRate,GKAvailableRateDiff,DFCoreDiff,DFMomentumDiff,DFCoreRatio,DFMomentumRatio,homeDFStarterCount,awayDFStarterCount,DFStarterCountDiff,homeDFAvailableRate,awayDFAvailableRate,DFAvailableRateDiff,MFCoreDiff,MFMomentumDiff,MFCoreRatio,MFMomentumRatio,homeMFStarterCount,awayMFStarterCount,MFStarterCountDiff,homeMFAvailableRate,awayMFAvailableRate,MFAvailableRateDiff,FWCoreDiff,FWMomentumDiff,FWCoreRatio,FWMomentumRatio,homeFWStarterCount,awayFWStarterCount,FWStarterCountDiff,homeFWAvailableRate,awayFWAvailableRate,FWAvailableRateDiff,homeAttackCore,awayAttackCore,attackCoreDiff,homeDefenseCore,awayDefenseCore,defenseCoreDiff,homeAttackMomentum,awayAttackMomentum,attackMomentumDiff,homeDefenseMomentum,awayDefenseMomentum,defenseMomentumDiff,homePlayerBalance,awayPlayerBalance,playerBalanceDiff
1518,2024-03-02,J.League,鹿島アントラーズ,FC東京,1522,1523,-1,1551,1518,33,12,12,0,4,4,8,6,-2,46,48,-2,18,20,15,17,3,3,0,0.4827586206896552,0.4516129032258064,0.625,0.5384615384615384,0.0865384615384615,0.8125,0.6153846153846154,0.1971153846153845,0.375,0.4615384615384615,-0.0865384615384615,0.4597701149425287,0.4778972520908004,-0.0181271371482716,2.61,2.461764705882353,0.1482352941176468,1,2,2,0.0181271371482716,0.1482352941176468,0.8832724862531837,6,6,0,2,2,0,2,1,1,0,0,0,1,0,0,3,1518,1.4278846153846154,0.1971153846153845,0.1848762578279782,H,31392,0.605824,0.543935,0.909091,12.0,20.0,0.600745,0.52506,0.363636,10.0,20.0,0.005079,0.0188749999999999,0.545455,2.0,0.0,0.5,0.651273,0.635913,0.636185,0.5,0.635019,0.567722,0.499481,1.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,0.5,0.690377,0.569931,0.478222,0.5,0.627516,0.497194,0.376578,1.0,4.0,4.0,2.0,1.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.03910400000000003,0.007503000000000037,0.9441672128011056,1.0117691163829614,4.0,4.0,0.0,1.0,1.0,0.0,0.06598199999999999,0.07052799999999992,1.113775604339137,1.139055272735876,4.0,4.0,0.0,1.0,1.0,0.0,0.15796300000000002,0.12290299999999998,1.3235474845459647,1.3179254898105943,2.0,2.0,0.0,1.0,1.0,0.0,0.6361034,0.5057347,0.1303687,0.61345475,0.6427827500000001,-0.02932800000000002,0.5199533,0.4127628,0.10719049999999997,0.6012642500000001,0.595637,0.005627250000000084,0.022648649999999937,0.1370480500000001,-0.11439940000000015
1518,2024-03-02,J.League,名古屋グランパス,町田,1531,1552,-21,1527,1527,0,7,9,-2,2,3,7,1,-6,47,58,-11,19,24,18,15,1,9,-8,0.4375,0.53125,0.5333333333333333,0.4666666666666667,0.0666666666666666,0.6666666666666666,0.8,-0.1333333333333334,0.4666666666666667,0.5333333333333333,-0.0666666666666666,0.4398148148148147,0.5555555555555555,-0.1157407407407407,2.4000000000000004,2.8800000000000003,-0.48,21,6,11,0.1157407407407407,0.48,8.969148148148149,3,6,-3,1,2,-1,0,1,-1,1,0,1,0,0,1,3,1518,1.4666666666666668,0.1333333333333334,0.1885135452681521,A,31397,0.581907,0.524037,0.636364,11.0,20.0,0.595241,0.537407,0.727273,11.0,20.0,-0.013334,-0.0133699999999999,-0.0909089999999999,0.0,0.0,0.41375,0.728037,0.576008,0.821424,0.4275,0.681519,0.45593,0.752014,1.0,3.0,5.0,2.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41375,0.4275,42.375,43.75,1.0,0.0,1.0,1.0,0.0,1.0,0.728037,0.681519,73.8037,69.1519,3.0,0.0,3.0,1.0,0.0,1.0,0.576008,0.45593,58.6008,46.593,5.0,0.0,5.0,0.6,0.0,0.6,0.821424,0.752014,83.14240000000001,76.20139999999999,2.0,0.0,2.0,1.0,0.0,1.0,0.7477992,0.0,0.7477992,0.64946525,0.0,0.64946525,0.6631887999999999,0.0,0.6631887999999999,0.6180142500000001,0.0,0.6180142500000001,0.09833395,0.0,0.09833395
1518,2024-03-02,J.League,ファジアーノ岡山,清水エスパルス,1562,1541,21,1546,1479,67,9,13,-4,3,4,15,22,7,36,25,11,14,9,6,6,8,3,5,0.6470588235294118,0.5714285714285714,0.6666666666666666,0.2857142857142857,0.3809523809523809,0.8333333333333334,0.2857142857142857,0.5476190476190477,0.3333333333333333,0.7142857142857143,-0.380952380952381,0.6100217864923747,0.4761904761904762,0.1338313103018985,3.825,3.1500000000000004,0.6749999999999998,21,7,11,0.1338313103018985,0.6749999999999998,9.261766262060378,3,9,-6,1,3,-2,0,5,-5,2,0,2,0,0,0,3,1518,1.119047619047619,0.5476190476190477,0.1557271240101003,D,31398,0.593611,0.537806,0.818182,11.0,18.0,0.562495,0.504051,0.818182,10.0,19.0,0.031116,0.0337549999999999,0.0,1.0,-1.0,0.5,0.860764,0.511059,0.69189,0.5,0.822778,0.416493,0.590799,1.0,3.0,4.0,3.0,1.0,3.0,3.0,5.0,0.41375,0.63787,0.553021,0.583958,0.4275,0.538157,0.473396,0.46,1.0,4.0,4.0,2.0,1.0,3.0,4.0,2.0,0.08625,0.07250000000000001,1.2035398230088494,1.1657142857142857,1.0,1.0,0.0,1.0,1.0,0.0,0.22289399999999993,0.284621,1.344041242841928,1.5192326286082272,3.0,4.0,-1.0,1.0,0.75,0.25,-0.041961999999999944,-0.05690299999999998,0.9254699203049266,0.8822849175417257,4.0,4.0,0.0,0.75,1.0,-0.25,0.10793200000000003,0.13079899999999994,1.1817165523488193,1.278295744680851,3.0,2.0,1.0,1.0,1.0,0.0,0.6376407,0.5746768999999999,0.06296380000000001,0.770573,0.58184,0.18873299999999993,0.5385072,0.4640188,0.07448839999999995,0.7420835,0.51049275,0.23159074999999996,0.1329323,0.007163100000000089,0.12576919999999991
1518,2024-03-02,J.League,浦和レッズ,柏レイソル,1440,1452,-12,1483,1477,6,6,6,0,2,1,26,18,-8,23,31,-8,11,15,19,22,-8,-7,-1,0.24,0.2666666666666666,0.3,0.3076923076923077,-0.0076923076923077,0.5,0.4615384615384615,0.0384615384615384,0.7,0.6923076923076923,0.0076923076923076,0.3259259259259259,0.3703703703703703,-0.0444444444444444,1.7763157894736843,1.840909090909091,-0.0645933014354067,12,8,8,0.0444444444444444,0.0645933014354067,6.221807549175969,3,5,-2,1,1,0,0,3,-3,1,0,1,0,0,0,3,1518,0.9615384615384616,0.0384615384615384,0.192489289549966,A,31400,0.596963,0.549898,0.727273,10.0,20.0,0.5675,0.535,0.909091,11.0,20.0,0.029463,0.0148979999999999,-0.181818,-1.0,0.0,0.58625,0.717407,0.699759,0.521806,0.5,0.646037,0.62263,0.426611,1.0,4.0,5.0,1.0,1.0,4.0,7.0,1.0,0.6725,0.690675,0.644491,0.549398,0.5,0.620849,0.550912,0.463796,1.0,4.0,4.0,2.0,1.0,5.0,5.0,1.0,-0.08624999999999994,0.0,0.8736263736263737,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.026731999999999978,0.025187999999999988,1.0381517822100117,1.039927145798757,4.0,4.0,0.0,1.0,1.0,0.0,0.055267999999999984,0.07171800000000006,1.0844442475144807,1.1278596286048437,5.0,4.0,1.0,1.0,1.0,0.0,-0.02759200000000006,-0.03718499999999997,0.9506755476422868,0.9215168553554695,1.0,2.0,-1.0,1.0,0.5,0.5,0.5751919,0.5779259,-0.002734000000000014,0.68461775,0.68613125,-0.0015134999999999454,0.48541670000000003,0.4899308,-0.004514099999999965,0.60952775,0.59063675,0.01889099999999999,0.10942585000000005,0.10820534999999998,0.0012205000000000688
1518,2024-03-02,J.League,川崎フロンターレ,京都サンガF.C.,1512,1487,25,1522,1511,11,8,0,8,2,0,10,13,3,40,38,2,18,16,17,17,1,-1,2,0.3928571428571428,0.3928571428571428,0.5454545454545454,0.5,0.0454545454545454,0.7272727272727273,0.5833333333333334,0.1439393939393939,0.4545454545454545,0.5,-0.0454545454545454,0.4761904761904762,0.4232804232804232,0.052910052910053,2.2235294117647064,2.2235294117647064,0.0,25,3,2,0.052910052910053,0.0,9.510582010582011,7,0,7,2,0,2,3,0,3,0,5,-5,0,1,0,3,1518,1.3106060606060606,0.1439393939393939,0.2022574266320107,A,31393,0.552056,0.47313,0.090909,10.0,20.0,0.587713,0.50438,0.727273,10.0,19.0,-0.035657,-0.03125,-0.6363639999999999,0.0,1.0,0.5,0.483472,0.686134,0.589144,0.355,0.386389,0.595722,0.450468,1.0,4.0,3.0,3.0,1.0,3.0,5.0,3.0,0.765,0.722898,0.565849,0.615521,0.63,0.652507,0.453584,0.549042,1.0,3.0,5.0,2.0,1.0,3.0,4.0,2.0,-0.265,-0.275,0.6580645161290323,0.5703125,1.0,1.0,0.0,1.0,1.0,0.0,-0.23942600000000003,-0.26611799999999997,0.6733160685388689,0.5983166970311258,4.0,3.0,1.0,0.75,1.0,-0.25,0.12028499999999998,0.142138,1.2088828842283306,1.3066067853938013,3.0,5.0,-2.0,1.0,0.8,0.19999999999999996,-0.026376999999999984,-0.09857400000000005,0.9578319512854085,0.8236733554902851,3.0,2.0,1.0,1.0,1.0,0.0,0.6182409999999999,0.6006194,0.017621599999999904,0.48760400000000004,0.7334235000000001,-0.24581950000000008,0.49404419999999993,0.5204046,-0.02636040000000006,0.37854175,0.6468802499999999,-0.2683384999999999,0.1306369999999999,0.1328041000000001,-0.0021671000000001994
1518,2024-03-02,Cup/Other,ベガルタ仙台,大分,1505,1500,5,1513,1500,13,7,0,7,2,0,23,0,-23,25,0,25,11,0,10,0,1,0,1,0.4117647058823529,0.0,0.5,0.0,0.5,0.7,0.0,0.7,0.5,0.0,0.5,0.4793028322440087,0.0,0.4793028322440087,2.295,0.0,2.295,5,23,25,0.4793028322440087,2.295,8.054860566448802,6,0,6,2,0,2,0,0,0,1,0,1,0,0,0,3,1518,0.7,0.7,0.2088374503263512,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,2024-03-02,J.League,熊本,大宮,1470,1524,-54,1490,1509,-19,4,7,-3,1,2,35,36,1,8,7,1,4,3,7,1,-3,2,-5,0.2222222222222222,0.6666666666666666,0.2,0.5,-0.3,0.6,1.0,-0.4,0.8,0.5,0.3,0.3292181069958847,0.7407407407407407,-0.411522633744856,1.7357142857142858,4.050000000000001,-2.314285714285715,54,1,1,0.411522633744856,2.314285714285715,19.69516166960611,3,7,-4,1,2,-1,1,3,-2,0,0,0,0,0,0,3,1518,1.6,0.4,0.1849279625822857,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,2024-03-02,J.League,サガン鳥栖,FC今治,1459,1513,-54,1487,1509,-22,9,3,6,3,1,21,45,24,27,3,24,11,1,16,0,-5,1,-6,0.3333333333333333,1.0,0.3333333333333333,1.0,-0.6666666666666667,0.5333333333333333,1.0,-0.4666666666666667,0.6666666666666666,0.0,0.6666666666666666,0.3395061728395061,0.7407407407407407,-0.4012345679012346,2.0250000000000004,2.0,0.0250000000000003,54,24,24,0.4012345679012346,0.0250000000000003,24.985246913580244,6,3,3,2,1,1,1,1,0,0,0,0,0,0,0,3,1518,1.5333333333333332,0.4666666666666667,0.2683776585874256,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,2024-02-26,J.League,湘南ベルマーレ,浦和レッズ,1552,1453,99,1516,1463,53,12,6,6,4,2,5,22,17,51,26,25,19,12,16,18,3,-6,9,0.5,0.28,0.5,0.2142857142857142,0.2857142857142857,0.625,0.4285714285714285,0.1964285714285714,0.5,0.7857142857142857,-0.2857142857142857,0.4398148148148147,0.3555555555555555,0.0842592592592592,2.7,1.875,0.825,99,17,25,0.0842592592592592,0.825,39.08185185185185,6,3,3,2,1,1,2,1,1,0,0,0,1,0,0,2,1517,1.0535714285714286,0.1964285714285714,0.1738476471269197,H,31386,0.55925,0.544583,1.0,11.0,20.0,0.510125,0.466458,0.818182,9.0,19.0,0.0491249999999999,0.078125,0.181818,2.0,1.0,0.5,0.654464,0.719653,0.537556,0.5,0.520151,0.710194,0.408811,1.0,3.0,5.0,2.0,1.0,3.0,4.0,2.0,0.58625,0.721852,0.760463,0.441806,0.5,0.611037,0.688679,0.301111,1.0,4.0,5.0,1.0,1.0,3.0,7.0,1.0,-0.08625000000000005,0.0,0.8553459119496855,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.067388,-0.09088600000000002,0.9079212737001471,0.853654452150194,3.0,4.0,-1.0,1.0,0.75,0.25,-0.04081000000000001,0.02151499999999995,0.9470318496799977,1.030793826635694,5.0,5.0,0.0,0.8,1.0,-0.19999999999999996,0.09575000000000006,0.10769999999999996,1.211927243108768,1.3461786950638195,2.0,1.0,1.0,1.0,1.0,0.0,0.5921851,0.5374030999999999,0.05478200000000011,0.6158480000000001,0.6879515,-0.07210349999999999,0.4992259,0.4173814,0.08184449999999999,0.51511325,0.58327775,-0.06816450000000007,0.023662900000000042,0.15054840000000014,-0.1268855000000001
1517,2024-02-26,J.League,ファジアーノ岡山,ガンバ大阪,1577,1501,76,1556,1524,32,12,9,3,4,3,15,16,1,36,36,0,14,14,5,14,9,0,9,0.6875,0.44,0.7272727272727273,0.5,0.2272727272727273,0.9090909090909092,0.8,0.109090909090909,0.2727272727272727,0.5,-0.2272727272727273,0.6481481481481481,0.4148148148148148,0.2333333333333333,4.32,2.4107142857142856,1.9092857142857147,76,1,0,0.2333333333333333,1.9092857142857147,27.278523809523808,6,6,0,2,2,0,0,2,-2,1,0,1,0,0,0,2,1517,1.709090909090909,0.109090909090909,0.1579248687961919,A,31389,0.524625,0.45625,0.636364,9.0,18.0,0.54425,0.470208,0.636364,10.0,19.0,-0.019625,-0.013958,0.0,-1.0,-1.0,0.5,0.60925,0.554881,0.72162,0.5,0.554633,0.475429,0.620185,1.0,3.0,4.0,3.0,1.0,2.0,3.0,5.0,0.5,0.561024,0.562139,0.492028,0.5,0.540653,0.466844,0.404256,1.0,4.0,3.0,3.0,1.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.04822599999999999,0.013979999999999992,1.0844552943483987,1.025388039291532,3.0,4.0,-1.0,0.6666666666666666,1.0,-0.33333333333333337,-0.007258000000000098,0.00858500000000001,0.9873142715319178,1.018003791596413,4.0,3.0,1.0,0.75,0.3333333333333333,0.4166666666666667,0.22959200000000002,0.21592899999999998,1.4573290732787814,1.5212453169054883,3.0,3.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0.6715983,0.5130612999999999,0.15853700000000004,0.5819375,0.545768,0.036169499999999966,0.5767582,0.4230324,0.15372580000000002,0.5409747500000001,0.5304897500000001,0.010484999999999967,0.08966079999999998,0.03270670000000009,0.056954099999999896
1517,2024-02-26,J.League,アビスパ福岡,川崎フロンターレ,1451,1500,-49,1475,1479,-4,6,5,1,2,1,13,12,-1,38,38,0,16,18,20,18,-4,0,-4,0.3548387096774194,0.3571428571428571,0.3571428571428571,0.2352941176470588,0.1218487394957983,0.4285714285714285,0.5882352941176471,-0.1596638655462185,0.6428571428571429,0.7647058823529411,-0.1218487394957982,0.3823178016726403,0.4761904761904762,-0.0938726745178358,2.0925,2.1,-0.0074999999999998,49,1,0,0.0938726745178358,0.0074999999999998,17.420274534903566,3,4,-1,1,1,0,0,2,-2,2,0,2,0,1,0,2,1517,1.0168067226890756,0.1596638655462185,0.2047675136819912,A,31390,0.56025,0.501667,0.545455,10.0,19.0,0.675625,0.6025,0.818182,13.0,20.0,-0.115375,-0.100833,-0.2727269999999999,-3.0,-1.0,0.719375,0.675417,0.67375,0.632755,0.58125,0.65125,0.592444,0.497148,1.0,3.0,4.0,3.0,1.0,2.0,4.0,5.0,0.5,0.772014,0.650347,0.692477,0.4,0.718074,0.546574,0.585176,1.0,4.0,3.0,3.0,0.0,5.0,3.0,4.0,0.219375,0.18125000000000002,1.4301470588235294,1.4420731707317074,1.0,1.0,0.0,1.0,0.0,1.0,-0.09659699999999993,-0.066824,0.8764766359681541,0.9082181206855348,3.0,4.0,-1.0,0.6666666666666666,1.0,-0.33333333333333337,0.02340299999999995,0.045869999999999966,1.0354404578199037,1.0824149169742028,4.0,3.0,1.0,1.0,1.0,0.0,-0.05972200000000005,-0.08802800000000005,0.9149836934162968,0.8520975308144144,3.0,3.0,0.0,1.0,1.0,0.0,0.6450535,0.6798379999999999,-0.034784499999999996,0.6864065,0.7040105,-0.017603999999999953,0.5257368,0.5735954,-0.04785859999999997,0.63375,0.6385554999999999,-0.004805499999999907,0.041353000000000084,0.02417250000000004,0.017180500000000043
1517,2024-02-26,J.League,鹿島アントラーズ,アルビレックス新潟,1516,1484,32,1544,1480,64,10,5,5,3,1,8,17,9,46,35,11,18,17,15,21,3,-4,7,0.4827586206896552,0.3,0.6,0.2666666666666666,0.3333333333333333,0.8,0.5333333333333333,0.2666666666666667,0.4,0.7333333333333333,-0.3333333333333332,0.4597701149425287,0.419753086419753,0.0400170285227756,2.61,1.9285714285714288,0.681428571428571,32,9,11,0.0400170285227756,0.681428571428571,13.594289119990268,6,2,4,2,0,2,1,0,1,0,1,-1,0,1,1,2,1517,1.3333333333333337,0.2666666666666667,0.1937842858210859,H,31381,0.621625,0.564375,1.0,13.0,19.0,0.541125,0.48375,0.727273,10.0,18.0,0.0805,0.0806249999999999,0.272727,3.0,1.0,0.5,0.660648,0.674514,0.668229,0.5,0.635167,0.615153,0.566042,1.0,4.0,4.0,2.0,1.0,4.0,5.0,2.0,0.235,0.603843,0.539014,0.536944,0.27,0.56388,0.449811,0.424222,1.0,4.0,5.0,1.0,0.0,3.0,5.0,1.0,0.265,0.22999999999999998,2.0816326530612246,1.8214285714285714,1.0,1.0,0.0,1.0,0.0,1.0,0.056804999999999994,0.07128699999999999,1.0925399491400896,1.1242193489928207,4.0,4.0,0.0,1.0,0.75,0.25,0.13549999999999995,0.16534199999999993,1.246806092376515,1.3595868737372527,4.0,5.0,-1.0,1.0,1.0,0.0,0.13128499999999999,0.14182000000000006,1.2400337146033231,1.3266071272298503,2.0,1.0,1.0,1.0,1.0,0.0,0.6701145,0.537565,0.1325495,0.620486,0.51163225,0.10885374999999997,0.5807753,0.43189869999999997,0.14887660000000003,0.60137525,0.49041,0.11096525000000002,0.049628499999999964,0.02593274999999995,0.023695750000000015
1517,2024-02-26,J.League,FC東京,名古屋グランパス,1516,1539,-23,1496,1490,6,9,10,-1,3,3,6,7,1,48,47,1,20,19,17,18,3,1,2,0.4516129032258064,0.4375,0.3529411764705882,0.3529411764705882,0.0,0.6470588235294118,0.5294117647058824,0.1176470588235294,0.6470588235294118,0.6470588235294118,0.0,0.4778972520908004,0.4398148148148147,0.0380824372759856,2.461764705882353,2.4000000000000004,0.0617647058823527,23,1,1,0.0380824372759856,0.0617647058823527,8.319969428631666,6,6,0,2,2,0,0,1,-1,1,0,1,1,0,0,2,1517,1.1764705882352942,0.1176470588235294,0.1887572202071519,H,31383,0.615083,0.548958,0.545455,11.0,19.0,0.602125,0.538542,0.909091,10.0,20.0,0.012958,0.0104159999999999,-0.3636359999999999,1.0,-1.0,0.5,0.715397,0.536333,0.537616,0.5,0.661127,0.460767,0.432333,1.0,4.0,4.0,2.0,1.0,6.0,3.0,3.0,0.3275,0.735417,0.620069,0.809537,0.355,0.696433,0.515828,0.72863,1.0,3.0,5.0,2.0,1.0,4.0,5.0,3.0,0.1725,0.14500000000000002,1.511111111111111,1.3972602739726028,1.0,1.0,0.0,1.0,1.0,0.0,-0.020020000000000038,-0.03530599999999995,0.973142549740615,0.9500221535517169,4.0,3.0,1.0,1.0,1.0,0.0,-0.08373600000000003,-0.05506099999999997,0.8671002699704318,0.8952870520398306,4.0,5.0,-1.0,0.75,1.0,-0.25,-0.27192099999999997,-0.296297,0.6682016797289201,0.5988559901439151,2.0,2.0,0.0,1.0,1.0,0.0,0.5372311,0.7526965999999999,-0.21546549999999998,0.66154775,0.63343775,0.02810999999999997,0.4408632,0.6647894,-0.22392619999999996,0.62084525,0.61107475,0.009770500000000015,0.12431665000000003,0.11925884999999992,0.005057800000000112
1516,2024-02-23,J.League,名古屋グランパス,ヴィッセル神戸,1526,1589,-63,1517,1542,-25,10,10,0,3,3,7,3,-4,44,54,-10,18,22,18,12,0,10,-10,0.4193548387096774,0.5714285714285714,0.5,0.5714285714285714,-0.0714285714285714,0.6428571428571429,0.7857142857142857,-0.1428571428571428,0.5,0.4285714285714285,0.0714285714285714,0.4301075268817204,0.582010582010582,-0.1519030551288615,2.325,3.1500000000000004,-0.8250000000000002,63,4,10,0.1519030551288615,0.8250000000000002,23.24538061102577,4,7,-3,1,2,-1,0,3,-3,1,0,1,0,1,1,2,1516,1.4285714285714286,0.1428571428571428,0.18485837864008,H,31374,0.59575,0.542917,0.636364,11.0,18.0,0.48825,0.472083,0.818182,9.0,17.0,0.1074999999999999,0.070834,-0.1818179999999999,2.0,1.0,0.235,0.654977,0.733704,0.813056,0.27,0.647954,0.631259,0.733111,1.0,3.0,5.0,2.0,0.0,4.0,6.0,2.0,0.5,0.511627,0.422431,0.666667,0.5,0.48254,0.334437,0.666667,1.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,-0.265,-0.22999999999999998,0.48039215686274506,0.5490196078431373,1.0,1.0,0.0,0.0,1.0,-1.0,0.14334999999999998,0.165414,1.2748132286097154,1.3358387136070167,3.0,4.0,-1.0,1.0,0.75,0.25,0.311273,0.29682200000000003,1.7198211969077148,1.8617599154562374,5.0,4.0,1.0,1.0,0.75,0.25,0.146389,0.06644399999999995,1.2163383170747206,1.0981930550773127,2.0,2.0,0.0,1.0,1.0,0.0,0.7892504,0.5933961999999999,0.1958542000000001,0.54998275,0.5087202500000001,0.04126249999999987,0.7025553999999999,0.566998,0.13555739999999994,0.5534655,0.48690500000000003,0.06656050000000002,0.23926765000000005,0.08467594999999983,0.15459170000000022
