match_card_id,team,match_date,core_GK,momentum_GK,starter_count_GK,available_count_GK,core_DF,momentum_DF,starter_count_DF,available_count_DF,core_MF,momentum_MF,starter_count_MF,available_count_MF,core_FW,momentum_FW,starter_count_FW,available_count_FW
30182,清水エスパルス,,0.5,0.5,1,1,0.792333,0.704511,4,4,0.670104,0.589625,5,5,0.633426,0.577185,1,2
30183,ファジアーノ岡山,,0.5,0.5,1,1,0.788368,0.726319,3,3,0.668651,0.580143,4,4,0.537444,0.393222,3,2
30183,徳島ヴォルティス,,0.5,0.5,1,1,0.725056,0.686244,4,4,0.591329,0.505611,4,3,0.628993,0.506069,2,2
30184,モンテディオ山形,,0.5,0.5,1,1,0.641065,0.614963,4,3,0.77338,0.687426,3,5,0.527535,0.409653,3,2
30184,レノファ山口FC,,0.5,0.5,1,1,0.767222,0.684711,4,4,0.64746,0.528754,4,5,0.730035,0.661403,2,3
30185,V・ファーレン長崎,,0.5,0.5,1,1,0.82275,0.7451,4,4,0.562361,0.459056,3,2,0.750139,0.659028,3,3
30185,大分トリニータ,,0.5,0.5,1,1,0.751424,0.723931,3,3,0.618472,0.492278,4,3,0.562861,0.407322,3,2
30186,ベガルタ仙台,,0.5,0.5,1,1,0.787292,0.715,4,4,0.685456,0.60569,4,4,0.633935,0.510981,2,2
30186,鹿児島ユナイテッドFC,,0.5,0.4275,1,1,0.802611,0.746022,4,5,0.657024,0.542024,3,4,0.657708,0.561417,3,2
30187,いわきFC,,0.63,0.66,1,1,0.754,0.687267,4,4,0.578912,0.497139,3,3,0.68525,0.598367,3,3
30187,愛媛FC,,0.5,0.4275,1,1,0.806435,0.746315,4,4,0.53086,0.380156,4,2,0.423565,0.375241,2,1
30188,ジェフユナイテッド千葉,,0.5,0.5,1,1,0.655903,0.650306,3,2,0.470952,0.320183,5,2,0.465472,0.314544,2,1
30188,横浜FC,,0.5,0.5,1,1,0.72081,0.643898,3,3,0.794528,0.729856,4,4,0.693639,0.610344,3,3
30189,ザスパ群馬,,0.67875,0.5575,1,1,0.796019,0.736481,4,5,0.624444,0.494444,4,2,0.63941,0.523569,2,2
30189,ベガルタ仙台,,0.5,0.5,1,1,0.896065,0.858796,4,5,0.64621,0.578944,5,4,0.550185,0.430037,1,1
30190,清水エスパルス,,0.5,0.5,1,1,0.807546,0.762648,4,5,0.676267,0.579201,5,5,0.568056,0.489444,1,1
30190,鹿児島ユナイテッドFC,,0.5,0.5,1,1,0.781639,0.725611,4,5,0.699306,0.609056,3,4,0.713444,0.631289,3,4
30191,いわきFC,,0.5,0.5,1,1,0.852118,0.802819,3,3,0.662743,0.592944,5,5,0.582708,0.46025,2,2
30191,レノファ山口FC,,0.5,0.5,1,1,0.743278,0.725956,4,4,0.675496,0.570944,4,5,0.679711,0.570616,2,2
30192,ロアッソ熊本,,0.180556,0.203444,1,0,0.75,0.75,3,3,0.864405,0.810762,4,6,0.531444,0.424489,3,3
30192,横浜FC,,0.5,0.5,1,1,0.661875,0.573972,3,4,0.794972,0.746611,4,4,0.678889,0.582711,3,3
30193,モンテディオ山形,,0.5,0.5,1,1,0.800093,0.785241,4,5,0.806361,0.725656,3,5,0.560917,0.480567,3,3
30193,水戸ホーリーホック,,0.3025,0.2325,1,0,0.824167,0.783533,4,4,0.725317,0.624968,4,4,0.571667,0.442917,2,2
30194,ブラウブリッツ秋田,,0.5,0.5,1,1,0.862972,0.822144,4,5,0.699259,0.595741,4,4,0.577667,0.453,2,2
30194,藤枝MYFC,,0.5,0.5,1,1,0.563222,0.504978,3,2,0.683507,0.602924,5,6,0.679444,0.573315,2,2
30195,徳島ヴォルティス,,0.5,0.5,1,1,0.750639,0.707744,4,5,0.693254,0.611413,4,4,0.625,0.5,2,2
30195,栃木SC,,0.5,0.45,1,1,0.872257,0.824431,3,4,0.750336,0.675986,5,5,0.598715,0.494847,2,2
30196,V・ファーレン長崎,,0.5,0.5,1,1,0.83588,0.808481,4,5,0.690069,0.612861,3,3,0.630486,0.523389,3,2
30196,ファジアーノ岡山,,0.5,0.5,1,1,0.782465,0.714431,3,3,0.596024,0.527965,5,4,0.580694,0.475472,2,2
30197,大分トリニータ,,0.5,0.5,1,1,0.778333,0.755833,3,3,0.626615,0.517458,4,4,0.779201,0.708986,3,3
30197,愛媛FC,,0.5,0.5,1,1,0.868972,0.819478,4,4,0.703184,0.623726,5,5,0.69375,0.587,1,1
30198,ジェフユナイテッド千葉,,0.5,0.5,1,1,0.742278,0.719156,4,3,0.571823,0.474802,4,3,0.565093,0.454852,2,1
30198,ヴァンフォーレ甲府,,0.511181,0.446528,1,1,0.799028,0.749389,4,4,0.643032,0.544676,4,4,0.602333,0.464733,2,3
30199,ブラウブリッツ秋田,,0.5,0.5,1,1,0.827917,0.772033,4,4,0.602546,0.505259,4,3,0.571694,0.444322,2,3
30199,モンテディオ山形,,0.5,0.5,1,1,0.822556,0.772311,4,4,0.603135,0.475984,3,5,0.774201,0.683986,3,3
30200,大分トリニータ,,0.5,0.5,1,1,0.777361,0.728889,3,3,0.667434,0.567646,4,4,0.732028,0.663256,3,3
30200,水戸ホーリーホック,,0.235,0.27,1,0,0.620167,0.591044,4,3,0.634187,0.517611,4,3,0.504306,0.415278,2,2
30201,いわきFC,,0.5,0.5,1,1,0.850278,0.798556,4,3,0.495516,0.404944,3,2,0.722,0.646467,3,3
30201,ザスパ群馬,,0.6725,0.5,1,1,0.868722,0.834111,4,5,0.669821,0.5975,4,4,0.648681,0.539778,2,2
30202,ジェフユナイテッド千葉,,0.5,0.5,1,1,0.766639,0.729478,4,4,0.66724,0.607271,4,5,0.603426,0.503852,2,2
30202,愛媛FC,,0.5,0.5,1,1,0.853722,0.805044,4,5,0.669228,0.570762,5,4,0.698542,0.594917,1,1
30203,横浜FC,,0.5,0.5,1,1,0.659421,0.583843,3,3,0.739896,0.657444,4,3,0.743542,0.656472,3,5
30203,清水エスパルス,,0.5,0.5,1,1,0.784144,0.747843,4,5,0.72408,0.633493,5,6,0.6,0.5,1,1
30204,ロアッソ熊本,,0.279167,0.300667,1,0,0.7625,0.75,3,3,0.765873,0.664984,4,4,0.581944,0.466489,3,3
30204,徳島ヴォルティス,,0.5,0.5,1,1,0.757278,0.717022,4,3,0.706528,0.622389,4,5,0.625,0.5,2,3
30205,V・ファーレン長崎,,0.5,0.5,1,1,0.937014,0.899861,4,6,0.677569,0.571083,3,3,0.659583,0.560333,3,2
30205,鹿児島ユナイテッドFC,,0.5,0.5,1,1,0.660472,0.598344,4,3,0.667407,0.595481,3,3,0.642889,0.549844,3,3
30206,ファジアーノ岡山,,0.5,0.5,1,1,0.630868,0.581486,3,2,0.617535,0.538403,4,5,0.541771,0.420792,3,1
30206,ヴァンフォーレ甲府,,0.54,0.43,1,0,0.800639,0.743744,4,4,0.628889,0.56854,4,5,0.578646,0.424875,2,2
30207,レノファ山口FC,,0.5,0.5,1,1,0.950139,0.939678,4,5,0.554524,0.446413,4,4,0.51559,0.359035,2,1
30207,藤枝MYFC,,0.5,0.5,1,1,0.642889,0.540311,3,3,0.756528,0.680389,5,7,0.664352,0.615148,2,2
30208,ベガルタ仙台,,0.5,0.5,1,1,0.844167,0.785889,4,5,0.69373,0.604794,5,5,0.62625,0.520389,1,2
30208,栃木SC,,0.5,0.4,1,0,0.876215,0.853597,3,4,0.751759,0.689454,4,4,0.697106,0.586324,3,5
30209,愛媛FC,,0.5,0.5,1,1,0.8215,0.7394,4,3,0.662284,0.568747,5,5,0.713264,0.621361,1,1
30209,栃木SC,,0.5,0.45,1,1,0.835694,0.797556,3,3,0.75213,0.688648,4,4,0.66537,0.538241,3,3
30210,藤枝MYFC,,0.5,0.5,1,1,0.789778,0.743689,3,4,0.612083,0.533875,5,4,0.602593,0.596741,2,2
30210,鹿児島ユナイテッドFC,,0.5,0.5,1,1,0.692056,0.623578,4,3,0.634583,0.541833,3,4,0.686076,0.596236,3,2
30212,V・ファーレン長崎,,0.5,0.5,1,1,0.928472,0.883944,4,5,0.632579,0.513825,3,3,0.676042,0.573667,3,3
30212,ジェフユナイテッド千葉,,0.5,0.5,1,1,0.802222,0.760644,4,3,0.659097,0.579611,4,6,0.657222,0.548889,2,2
30213,ヴァンフォーレ甲府,,0.5,0.355,1,1,0.813389,0.7615,4,4,0.577708,0.496194,4,3,0.582389,0.462644,2,2
30213,横浜FC,,0.5,0.5,1,1,0.649491,0.577426,3,4,0.635222,0.612778,4,3,0.567083,0.4947,3,3
30214,ファジアーノ岡山,,0.5,0.5,1,1,0.671319,0.639056,3,2,0.714201,0.624986,4,5,0.607118,0.500861,3,3
30214,ベガルタ仙台,,0.5,0.5,1,1,0.752315,0.69313,4,4,0.735952,0.645183,5,5,0.526991,0.357722,1,1
30215,ザスパ群馬,,0.58625,0.5,1,1,0.77912,0.68213,4,4,0.611227,0.556176,4,4,0.383437,0.293792,2,2
30215,ブラウブリッツ秋田,,0.5,0.5,1,1,0.822778,0.804222,4,4,0.711726,0.65269,4,5,0.630174,0.508681,2,2
30216,いわきFC,,0.5,0.5,1,1,0.899549,0.872681,3,4,0.745575,0.680817,4,4,0.633389,0.507667,3,3
30216,徳島ヴォルティス,,0.5,0.5,1,1,0.84581,0.810565,4,5,0.647569,0.552917,4,3,0.625,0.5,2,2
30217,水戸ホーリーホック,,0.3275,0.355,1,1,0.861361,0.863389,4,4,0.735694,0.642556,4,4,0.4825,0.332,2,1
30217,清水エスパルス,,0.5,0.5,1,1,0.775432,0.729827,4,5,0.767292,0.68125,5,7,0.6125,0.5225,1,1
30218,モンテディオ山形,,0.5,0.5,1,1,0.873556,0.819411,4,5,0.616349,0.515984,3,5,0.728403,0.618806,3,3
30218,ロアッソ熊本,,0.368472,0.379278,1,1,0.777917,0.75525,3,3,0.788115,0.681754,4,5,0.603806,0.507011,3,2
30219,レノファ山口FC,,0.5,0.5,1,1,0.929,0.9168,4,5,0.604167,0.507,4,4,0.680903,0.592056,2,3
30219,大分トリニータ,,0.5,0.5,1,1,0.737944,0.639822,3,3,0.610536,0.486179,5,3,0.789097,0.710694,2,3
30220,ヴァンフォーレ甲府,,0.5,0.4275,1,1,0.833854,0.815292,3,3,0.678976,0.623347,6,6,0.521701,0.384069,1,1
30220,藤枝MYFC,,0.5,0.5,1,1,0.747833,0.6866,3,4,0.631053,0.533132,5,5,0.7725,0.767,2,2
30221,大分トリニータ,,0.5,0.5,1,1,0.724722,0.667844,3,3,0.686829,0.59063,4,4,0.542222,0.430378,3,2
30221,徳島ヴォルティス,,0.5,0.5,1,1,0.815347,0.763861,4,4,0.701806,0.612944,4,5,0.625,0.5,2,2
30222,ジェフユナイテッド千葉,,0.5,0.5,1,1,0.827556,0.795444,4,4,0.722619,0.647095,5,6,0.584132,0.441264,1,2
30222,ファジアーノ岡山,,0.5,0.5,1,1,0.700521,0.650458,3,3,0.680972,0.598809,4,4,0.657593,0.561463,3,3
30223,愛媛FC,,0.5,0.5,1,1,0.910312,0.890792,4,4,0.709844,0.626188,5,6,0.525312,0.436042,1,2
30223,横浜FC,,0.5,0.5,1,1,0.626713,0.540046,3,4,0.711639,0.671478,4,3,0.648028,0.531256,3,3
30224,いわきFC,,0.5,0.5,1,1,0.696389,0.620711,4,3,0.653036,0.569722,3,4,0.692778,0.587806,3,2
30224,ベガルタ仙台,,0.5,0.5,1,1,0.807477,0.727676,4,4,0.644881,0.580143,5,4,0.518194,0.400056,1,1
30225,V・ファーレン長崎,,0.5,0.5,1,1,0.842583,0.787567,4,4,0.703948,0.606897,3,4,0.758472,0.672528,3,3
30225,水戸ホーリーホック,,0.41375,0.4275,1,1,0.850861,0.822389,4,4,0.694375,0.636194,4,4,0.57275,0.446333,2,3
30226,ザスパ群馬,,0.5,0.5,1,1,0.764491,0.699648,4,4,0.573056,0.528056,4,4,0.697049,0.610431,2,2
30226,モンテディオ山形,,0.5,0.5,1,1,0.870861,0.818456,4,5,0.604841,0.506397,3,5,0.631736,0.537222,3,2
30227,レノファ山口FC,,0.5,0.5,1,1,0.938778,0.915956,4,5,0.564444,0.44419,4,3,0.557917,0.442917,2,2
30227,清水エスパルス,,0.5,0.5,1,1,0.721736,0.672583,4,4,0.67401,0.564688,5,5,0.604375,0.559417,1,1
30228,ブラウブリッツ秋田,,0.5,0.5,1,1,0.82,0.8,4,4,0.705595,0.626667,4,5,0.61434,0.478097,2,2
30228,鹿児島ユナイテッドFC,,0.5,0.5,1,1,0.740972,0.704111,4,2,0.691836,0.614525,5,7,0.540324,0.410093,1,1
30229,ロアッソ熊本,,0.454722,0.451778,1,1,0.795278,0.763806,3,3,0.687063,0.583302,4,4,0.539583,0.415167,3,1
30229,栃木SC,,0.5,0.4,1,1,0.652167,0.608333,3,3,0.698958,0.649806,4,5,0.619389,0.499244,3,1
30230,ブラウブリッツ秋田,,0.5,0.5,1,1,0.82,0.797689,4,4,0.708532,0.617492,4,5,0.614965,0.503847,2,2
30230,ロアッソ熊本,,0.961667,0.931,1,2,0.813681,0.773944,3,3,0.726825,0.694429,4,5,0.59675,0.4713,3,2
30231,ベガルタ仙台,,0.5,0.5,1,1,0.649398,0.611352,4,3,0.688177,0.616771,5,5,0.622083,0.536333,1,1
30231,ヴァンフォーレ甲府,,0.5,0.5,1,1,0.806771,0.783125,3,3,0.73394,0.67335,5,7,0.514954,0.376685,2,1
30232,清水エスパルス,,0.5,0.5,1,1,0.679167,0.616514,4,4,0.807024,0.739571,5,7,0.560463,0.429259,1,1
30232,藤枝MYFC,,0.5,0.5,1,1,0.728556,0.651356,3,3,0.770781,0.730354,6,6,0.450278,0.394111,1,1
30233,徳島ヴォルティス,,0.5,0.5,1,1,0.845611,0.790222,4,4,0.680536,0.584738,4,5,0.722118,0.625569,2,4
30233,横浜FC,,0.5,0.5,1,1,0.554556,0.4267,3,2,0.774398,0.733041,4,4,0.683519,0.576009,3,4
30234,愛媛FC,,1.0,1.0,1,2,0.920111,0.901889,4,5,0.62401,0.501104,5,4,0.506667,0.410222,1,1
30234,水戸ホーリーホック,,0.5,0.5,1,1,0.814833,0.8,4,4,0.677275,0.570233,4,4,0.585208,0.468917,2,3
30235,ザスパ群馬,,0.5,0.5,1,1,0.688833,0.6542,4,3,0.857894,0.82012,4,6,0.590722,0.474878,2,2
30235,栃木SC,,0.5,0.355,1,1,0.885764,0.831361,3,4,0.737824,0.661759,4,5,0.625417,0.518222,3,3
30236,ジェフユナイテッド千葉,,0.5,0.5,1,1,0.711361,0.646789,4,4,0.710104,0.624417,4,5,0.653519,0.547704,2,2
30236,レノファ山口FC,,0.5,0.5,1,1,0.933889,0.905978,4,5,0.701551,0.625769,4,5,0.642694,0.548522,2,3
30237,モンテディオ山形,,0.5,0.5,1,1,0.708681,0.638167,4,3,0.474977,0.380509,3,2,0.783507,0.704931,3,4
30237,大分トリニータ,,0.5,0.5,1,1,0.632292,0.54475,3,2,0.519603,0.443861,4,3,0.647769,0.568211,3,3
30238,V・ファーレン長崎,,0.5,0.5,1,1,0.788403,0.760509,4,5,0.669051,0.56888,3,3,0.70691,0.597319,3,3
30238,いわきFC,,0.5,0.5,1,1,0.813299,0.769264,4,3,0.585444,0.503833,3,3,0.539365,0.445127,3,3
30239,ファジアーノ岡山,,0.5,0.5,1,1,0.971597,0.966944,3,4,0.655243,0.555528,4,4,0.706181,0.603319,3,3
30239,鹿児島ユナイテッドFC,,0.5,0.5,1,1,0.763944,0.725489,4,4,0.71934,0.615806,5,6,0.544537,0.417519,1,1
30240,横浜FC,,0.5,0.5,1,1,0.632361,0.554222,3,2,0.77975,0.706767,4,4,0.677307,0.575022,3,3
30240,藤枝MYFC,,0.5,0.5,1,1,0.750028,0.677622,3,3,0.668781,0.610525,6,6,0.727778,0.687556,1,1
30241,モンテディオ山形,,0.5,0.5,1,1,0.868222,0.844228,4,4,0.62375,0.527389,3,4,0.79934,0.734681,3,4
30241,鹿児島ユナイテッドFC,,0.5,0.5,1,1,0.70325,0.6433,4,3,0.708889,0.60473,5,5,0.443333,0.300583,1,1
30242,いわきFC,,0.5,0.5,1,1,0.871458,0.839917,4,4,0.586083,0.5251,3,2,0.589008,0.471095,3,3
30242,ヴァンフォーレ甲府,,0.5,0.5,1,1,0.833472,0.830528,4,3,0.618889,0.505183,4,4,0.485167,0.391533,2,2
30243,ブラウブリッツ秋田,,0.5,0.5,1,1,0.663,0.6036,4,3,0.740394,0.648454,4,5,0.644917,0.526956,2,3
30243,水戸ホーリーホック,,0.5,0.5,1,1,0.577847,0.5,3,2,0.64225,0.563683,6,6,0.680903,0.564639,1,1
30244,V・ファーレン長崎,,0.5,0.5,1,1,0.8095,0.798667,4,4,0.671766,0.569437,3,4,0.737292,0.63825,3,3
30244,ベガルタ仙台,,0.5,0.5,1,1,0.655602,0.624037,4,4,0.678542,0.599958,5,5,0.615903,0.525472,1,1
30245,愛媛FC,,0.87,0.79,1,2,0.9145,0.888067,4,5,0.544236,0.433722,4,4,0.532731,0.434019,2,1
30245,清水エスパルス,,0.5,0.5,1,1,0.668889,0.593911,4,3,0.755615,0.684563,5,6,0.626956,0.514718,1,2
30246,ファジアーノ岡山,,0.5,0.5,1,1,0.918889,0.913278,3,4,0.696563,0.618146,4,5,0.734965,0.634931,3,3
30246,ロアッソ熊本,,0.844444,0.746556,1,2,0.840521,0.798958,3,3,0.529861,0.449465,5,4,0.499757,0.337097,2,1
30247,大分トリニータ,,0.5,0.5,1,1,0.632986,0.569889,3,2,0.693056,0.638733,3,4,0.521865,0.440635,4,3
30247,栃木SC,,0.5,0.4275,1,1,0.837028,0.765589,3,5,0.583417,0.522467,4,3,0.652963,0.540593,3,3
30248,ザスパ群馬,,0.5,0.5,1,1,0.753796,0.724704,5,4,0.846639,0.778744,3,5,0.574315,0.427274,2,2
30248,レノファ山口FC,,0.5,0.5,1,1,0.872222,0.815944,3,3,0.792801,0.721769,4,6,0.675949,0.571843,3,4
30249,ジェフユナイテッド千葉,,0.5,0.5,1,1,0.836556,0.833444,4,5,0.685333,0.5688,2,3,0.578927,0.466327,4,3
30249,徳島ヴォルティス,,0.5,0.5,1,1,0.943556,0.931778,4,5,0.680718,0.567546,4,3,0.637694,0.514856,2,3
30250,ベガルタ仙台,,0.5,0.5,1,1,0.644907,0.618926,4,4,0.699959,0.612419,5,5,0.602639,0.504444,1,1
30250,モンテディオ山形,,0.5,0.5,1,1,0.749907,0.687259,4,4,0.675046,0.590648,3,4,0.721354,0.647125,3,3
30251,ロアッソ熊本,,0.745833,0.649333,1,2,0.837951,0.792736,3,3,0.634965,0.586806,5,3,0.498785,0.362708,2,1
30251,横浜FC,,0.5,0.5,1,1,0.670243,0.609319,3,2,0.741713,0.673606,4,4,0.65037,0.542727,3,3
30252,ヴァンフォーレ甲府,,0.5,0.5,1,1,0.885,0.883583,4,4,0.676823,0.592146,5,6,0.58191,0.461667,1,2
30252,愛媛FC,,0.765,0.63,1,1,0.785162,0.749769,4,5,0.59373,0.487532,4,3,0.56162,0.461019,2,1
30253,ジェフユナイテッド千葉,,0.5,0.5,1,1,0.651528,0.595722,2,1,0.799491,0.730815,4,4,0.558281,0.457823,4,3
30253,栃木SC,,0.5,0.5,1,1,0.771056,0.672578,3,4,0.550486,0.52175,4,3,0.685778,0.595956,3,3
30254,ザスパ群馬,,0.5,0.5,1,1,0.685139,0.638778,3,3,0.844286,0.780286,5,6,0.569944,0.436989,2,2
30254,ファジアーノ岡山,,0.5,0.5,1,1,0.916111,0.861722,3,4,0.683322,0.59688,4,4,0.759514,0.661861,3,3
30255,いわきFC,,0.5,0.5,1,1,0.902882,0.878014,4,4,0.608333,0.552533,3,3,0.553254,0.445254,3,3
30255,レノファ山口FC,,0.5,0.5,1,1,0.9585,0.9374,4,5,0.684884,0.565935,4,4,0.581722,0.455689,2,3
30256,V・ファーレン長崎,,0.5,0.5,1,1,0.764722,0.728259,4,4,0.707153,0.608806,3,4,0.741181,0.645444,3,3
30256,藤枝MYFC,,0.423333,0.391,1,1,0.633278,0.562744,3,3,0.615772,0.509802,6,5,0.742361,0.711056,1,1
30257,大分トリニータ,,0.5,0.5,1,1,0.640324,0.574648,3,2,0.728611,0.675333,3,4,0.657063,0.575746,4,4
30257,鹿児島ユナイテッドFC,,0.5,0.5,1,1,0.767556,0.753178,4,4,0.709497,0.615229,5,5,0.413565,0.246796,1,1
30258,ブラウブリッツ秋田,,0.5,0.5,1,1,0.703556,0.666267,4,3,0.67,0.55581,4,5,0.595486,0.492139,2,3
30258,清水エスパルス,,0.5,0.5,1,1,0.719606,0.687037,4,5,0.726719,0.641229,5,6,0.587153,0.434972,1,1
30259,徳島ヴォルティス,,0.5,0.5,1,1,0.896306,0.857744,4,5,0.703356,0.615157,4,4,0.643861,0.524722,2,2
30259,水戸ホーリーホック,,0.5,0.5,1,1,0.720194,0.702989,5,3,0.62349,0.503688,3,5,0.580463,0.452593,2,1
30260,いわきFC,,0.5,0.5,1,1,0.953576,0.932153,4,4,0.740139,0.647,3,5,0.559375,0.497917,3,3
30260,横浜FC,,0.5,0.5,1,1,0.695949,0.638509,3,4,0.715972,0.649411,4,3,0.688972,0.580344,3,3
30261,レノファ山口FC,,0.5,0.5,1,1,0.765694,0.698806,3,3,0.579405,0.459294,5,3,0.572639,0.443611,2,2
30261,水戸ホーリーホック,,0.5,0.5,1,1,0.624745,0.619769,5,4,0.483125,0.347542,2,1,0.562778,0.433111,3,3
30262,ロアッソ熊本,,0.656528,0.520722,1,1,1.0,1.0,3,4,0.723115,0.661198,4,5,0.569167,0.463933,3,1
30262,愛媛FC,,0.6725,0.5,1,1,0.821597,0.740694,4,4,0.612083,0.522083,5,4,0.626042,0.501583,1,1
30263,ベガルタ仙台,,0.5,0.5,1,1,0.663264,0.640991,4,4,0.706667,0.631281,5,5,0.599583,0.499333,1,1
30263,栃木SC,,0.5,0.5,1,1,0.565083,0.452167,3,2,0.792199,0.71319,4,5,0.689361,0.580989,3,3
30264,ザスパ群馬,,0.5,0.5,1,1,0.798218,0.742157,5,4,0.657731,0.561074,3,4,0.751667,0.643833,2,3
30264,藤枝MYFC,,0.568889,0.582111,1,1,0.648157,0.586126,3,3,0.703688,0.621932,6,6,0.707222,0.650778,1,1
30265,V・ファーレン長崎,,0.5,0.5,1,1,0.671597,0.660287,4,4,0.639167,0.537778,3,3,0.74566,0.652319,3,3
30265,徳島ヴォルティス,,0.5,0.5,1,1,0.771028,0.687389,4,3,0.717917,0.630056,4,4,0.710806,0.606678,2,4
30266,ヴァンフォーレ甲府,,0.5,0.5,1,1,0.923426,0.908741,3,3,0.693194,0.599204,5,6,0.714167,0.607917,2,3
30266,大分トリニータ,,0.5,0.5,1,1,0.553368,0.527153,4,2,0.563611,0.472198,3,3,0.634333,0.531133,3,2
30267,ブラウブリッツ秋田,,0.5,0.5,1,1,0.729833,0.7096,4,3,0.647282,0.525087,4,4,0.633681,0.496694,2,3
30267,モンテディオ山形,,0.5,0.5,1,1,0.828611,0.779022,4,4,0.481197,0.346426,3,2,0.758299,0.687597,3,3
30268,ファジアーノ岡山,,0.5,0.5,1,1,0.881806,0.843111,3,3,0.698313,0.606996,4,4,0.679222,0.565711,3,3
30268,清水エスパルス,,0.5,0.5,1,1,0.74287,0.68513,4,4,0.690734,0.595468,5,6,0.717685,0.613259,1,2
30269,ジェフユナイテッド千葉,,0.5,0.5,1,1,0.665889,0.612844,4,3,0.560382,0.464424,5,4,0.69537,0.592963,1,2
30269,鹿児島ユナイテッドFC,,0.5,0.5,1,1,0.796389,0.772311,4,4,0.696823,0.621188,5,5,0.4275,0.276222,1,1
30270,いわきFC,,0.5,0.5,1,1,0.840799,0.777514,4,3,0.633361,0.564389,3,3,0.543651,0.471813,3,3
30270,大分トリニータ,,0.13,0.16,1,0,0.90025,0.8837,4,5,0.763287,0.714685,3,5,0.695444,0.602422,3,3
30271,ブラウブリッツ秋田,,0.5,0.5,1,1,0.7535,0.743267,4,4,0.678333,0.57581,4,4,0.63184,0.518681,2,3
30271,横浜FC,,0.5,0.5,1,1,0.730944,0.676222,3,4,0.952153,0.934806,4,4,0.657619,0.549286,3,4
30272,ヴァンフォーレ甲府,,0.5,0.45,1,1,0.884606,0.849602,4,5,0.657274,0.5555,5,6,0.654167,0.547167,1,2
30272,徳島ヴォルティス,,0.5,0.5,1,1,0.833866,0.807676,4,4,0.67869,0.568429,4,5,0.687963,0.568481,2,2
30273,水戸ホーリーホック,,0.5,0.5,1,1,0.865806,0.851478,4,5,0.598869,0.513262,4,4,0.536632,0.393264,2,1
30273,藤枝MYFC,,0.551667,0.497667,1,1,0.526778,0.461572,3,2,0.766597,0.693583,5,5,0.588306,0.552478,2,3
30274,ジェフユナイテッド千葉,,0.5,0.5,1,1,0.728278,0.685278,4,4,0.56875,0.518508,4,3,0.727569,0.631639,2,3
30274,清水エスパルス,,0.5,0.5,1,1,0.703393,0.649024,4,4,0.597579,0.466397,5,2,0.700278,0.599722,1,1
30275,モンテディオ山形,,0.5,0.5,1,1,0.844667,0.829533,4,4,0.69377,0.605016,3,5,0.610556,0.503194,3,2
30275,栃木SC,,0.5,0.5,1,1,0.762986,0.728639,3,3,0.761944,0.691111,4,4,0.630602,0.524593,3,3
30276,ファジアーノ岡山,,0.5,0.5,1,1,0.850903,0.806306,3,3,0.545377,0.413754,4,3,0.675944,0.559356,3,3
30276,ベガルタ仙台,,0.5,0.5,1,1,0.758667,0.7386,4,4,0.738559,0.670493,5,5,0.508565,0.386019,1,1
30277,レノファ山口FC,,0.5,0.5,1,1,0.937083,0.914567,4,5,0.72662,0.636241,4,5,0.572917,0.4435,2,2
30277,鹿児島ユナイテッドFC,,0.5,0.5,1,1,0.8265,0.7934,4,4,0.649167,0.56931,5,4,0.497188,0.354792,1,2
30278,V・ファーレン長崎,,0.5,0.5,1,1,0.795222,0.791644,4,4,0.682659,0.573651,3,4,0.631528,0.526389,3,2
30278,ロアッソ熊本,,0.570278,0.403222,1,1,0.935,0.895,3,4,0.629375,0.560847,4,5,0.640694,0.565889,3,3
30279,ザスパ群馬,,0.5,0.5,1,1,0.916597,0.903778,4,4,0.636319,0.615583,4,4,0.308681,0.182306,2,1
30279,愛媛FC,,0.58625,0.5,1,1,0.899917,0.872167,4,4,0.591651,0.520747,5,5,0.685347,0.574028,1,1
30280,愛媛FC,,0.5,0.5,1,1,0.535208,0.497167,4,3,0.592877,0.475063,4,3,0.598333,0.497333,2,1
30280,藤枝MYFC,,0.543056,0.445444,1,1,0.613056,0.567711,3,3,0.809417,0.747633,4,4,0.654236,0.552472,3,4
30281,ザスパ群馬,,0.5,0.5,1,1,0.973403,0.969722,4,4,0.705471,0.638201,4,4,0.369745,0.259713,2,1
30281,鹿児島ユナイテッドFC,,0.5,0.5,1,1,0.815972,0.757344,4,4,0.594323,0.492521,5,4,0.50838,0.36987,1,1
30282,ブラウブリッツ秋田,,0.5,0.5,1,1,0.991333,0.9844,4,5,0.70794,0.621111,4,4,0.506889,0.417244,2,3
30282,レノファ山口FC,,0.5,0.5,1,1,0.806139,0.765544,4,4,0.807176,0.739796,4,6,0.394889,0.281844,2,1
30283,横浜FC,,0.5,0.5,1,1,0.734361,0.665189,3,3,0.90434,0.863681,4,4,0.628353,0.491468,3,3
30283,水戸ホーリーホック,,0.5,0.5,1,1,0.829861,0.735139,4,4,0.583499,0.474815,4,3,0.538333,0.413978,2,2
30284,V・ファーレン長崎,,0.5,0.45,1,1,0.796611,0.794422,4,4,0.656508,0.532063,3,4,0.690694,0.600056,3,2
30284,ヴァンフォーレ甲府,,0.719167,0.5475,1,1,0.915833,0.905,3,4,0.58125,0.538,4,3,0.672986,0.569194,3,5
30285,いわきFC,,0.5,0.5,1,1,0.605486,0.583056,3,2,0.815794,0.752444,4,5,0.565556,0.475511,3,2
