match_card_id,match_date,kickoff_time,stadium,attendance,weather,temperature_c,humidity_pct,home_team,away_team,home_score,away_score,home_first_half_score,away_first_half_score,home_second_half_score,away_second_half_score,home_coach,away_coach,regulation_minutes,source_html
25518,2021/05/27,19:03,相模原ギオンスタジアム,841,曇,15.7,90.0,SC相模原,愛媛FC,0,1,0,1,0,0,三浦 文丈,實好 礼忠,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25518.html
25519,2021/05/29,14:03,正田醤油スタジアム群馬,1935,晴,28.6,39.0,ザスパクサツ群馬,栃木SC,0,0,0,0,0,0,奥野 僚右,田坂 和昭,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25519.html
25520,2021/05/29,14:03,NACK5スタジアム大宮,4351,晴,33.2,25.0,大宮アルディージャ,ジェフユナイテッド千葉,0,2,0,1,0,1,佐々木 則夫,尹 晶煥,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25520.html
25521,2021/05/29,14:03,トランスコスモススタジアム長崎,3982,晴,26.5,45.0,V・ファーレン長崎,レノファ山口FC,3,0,0,0,3,0,松田 浩,渡邉 晋,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25521.html
25522,2021/05/29,16:03,味の素スタジアム,2242,晴,26.4,35.0,東京ヴェルディ,ブラウブリッツ秋田,3,1,1,1,2,0,永井 秀樹,吉田 謙,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25522.html
25523,2021/05/29,16:03,ヤマハスタジアム(磐田),4366,晴,25.7,48.0,ジュビロ磐田,ツエーゲン金沢,1,0,0,0,1,0,鈴木 政一,柳下 正明,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25523.html
25524,2021/05/30,12:05,サンプロ アルウィン,6710,晴,24.5,34.0,松本山雅FC,ファジアーノ岡山,1,3,0,0,1,3,柴田 峡,有馬 賢二,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25524.html
25525,2021/05/30,14:03,NDソフトスタジアム山形,4821,曇,19.4,48.0,モンテディオ山形,SC相模原,2,0,2,0,0,0,ピーター クラモフスキー,三浦 文丈,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25525.html
25526,2021/05/30,14:03,デンカビッグスワンスタジアム,14759,晴,19.7,42.0,アルビレックス新潟,FC琉球,2,1,1,1,1,0,アルベルト,樋口 靖洋,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25526.html
25527,2021/05/30,14:03,サンガスタジアム by KYOCERA,4781,晴,25.5,38.0,京都サンガF.C.,ヴァンフォーレ甲府,0,0,0,0,0,0,曺 貴裁,伊藤 彰,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25527.html
25528,2021/05/30,15:03,町田GIONスタジアム,2005,曇のち雨,23.0,60.0,FC町田ゼルビア,ギラヴァンツ北九州,0,1,0,1,0,0,ランコ ポポヴィッチ,小林 伸二,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25528.html
25529,2021/05/30,17:03,ニンジニアスタジアム,1432,晴,24.1,35.0,愛媛FC,水戸ホーリーホック,0,5,0,3,0,2,實好 礼忠,秋葉 忠宏,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25529.html
25530,2021/06/04,19:03,正田醤油スタジアム群馬,1061,雨のち曇,22.5,65.0,ザスパクサツ群馬,水戸ホーリーホック,2,1,1,0,1,1,奥野 僚右,秋葉 忠宏,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25530.html
25531,2021/06/05,13:30,維新みらいふスタジアム,3386,曇,25.0,44.0,レノファ山口FC,愛媛FC,2,2,0,0,2,2,渡邉 晋,實好 礼忠,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25531.html
25532,2021/06/05,14:03,JIT リサイクルインク スタジアム,5756,曇,27.3,40.0,ヴァンフォーレ甲府,アルビレックス新潟,2,2,1,1,1,1,伊藤 彰,アルベルト,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25532.html
25533,2021/06/05,14:03,サンプロ アルウィン,5977,晴,26.7,20.0,松本山雅FC,FC町田ゼルビア,1,5,1,2,0,3,柴田 峡,ランコ ポポヴィッチ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25533.html
25534,2021/06/05,14:03,ミクニワールドスタジアム北九州,4333,曇,25.0,28.0,ギラヴァンツ北九州,ジュビロ磐田,0,2,0,2,0,0,小林 伸二,鈴木 政一,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25534.html
25535,2021/06/05,15:03,ソユースタジアム,2030,晴,23.2,37.0,ブラウブリッツ秋田,FC琉球,1,1,0,0,1,1,吉田 謙,樋口 靖洋,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25535.html
25536,2021/06/05,15:03,相模原ギオンスタジアム,1715,曇,23.4,53.0,SC相模原,V・ファーレン長崎,0,1,0,1,0,0,高木 琢也,松田 浩,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25536.html
25537,2021/06/05,19:03,シティライトスタジアム,2735,晴,22.1,43.0,ファジアーノ岡山,東京ヴェルディ,0,1,0,0,0,1,有馬 賢二,永井 秀樹,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25537.html
25538,2021/06/06,14:03,カンセキスタジアムとちぎ,4978,曇時々晴,28.4,54.0,栃木SC,京都サンガF.C.,0,0,0,0,0,0,田坂 和昭,曺 貴裁,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25538.html
25539,2021/06/06,14:03,フクダ電子アリーナ,3831,雨のち曇,23.6,82.0,ジェフユナイテッド千葉,モンテディオ山形,1,1,0,0,1,1,尹 晶煥,ピーター クラモフスキー,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25539.html
25540,2021/06/06,14:03,石川県西部緑地公園陸上競技場,2402,晴,26.2,48.0,ツエーゲン金沢,大宮アルディージャ,1,0,1,0,0,0,柳下 正明,佐々木 則夫,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25540.html
25541,2021/06/13,14:03,NDソフトスタジアム山形,4486,晴,30.2,45.0,モンテディオ山形,レノファ山口FC,2,0,1,0,1,0,ピーター クラモフスキー,渡邉 晋,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25541.html
25542,2021/06/13,14:03,ケーズデンキスタジアム水戸,2834,曇,29.4,38.0,水戸ホーリーホック,SC相模原,2,0,1,0,1,0,秋葉 忠宏,高木 琢也,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25542.html
25543,2021/06/13,14:03,フクダ電子アリーナ,4100,曇のち晴,27.5,47.0,ジェフユナイテッド千葉,東京ヴェルディ,0,1,0,1,0,0,尹 晶煥,永井 秀樹,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25543.html
25544,2021/06/13,14:03,デンカビッグスワンスタジアム,12689,曇,25.6,45.0,アルビレックス新潟,ファジアーノ岡山,0,1,0,0,0,1,アルベルト,有馬 賢二,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25544.html
25545,2021/06/13,14:03,サンガスタジアム by KYOCERA,4139,曇,26.3,71.0,京都サンガF.C.,ザスパクサツ群馬,2,2,1,1,1,1,曺 貴裁,奥野 僚右,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25545.html
25546,2021/06/13,14:03,トランスコスモススタジアム長崎,4832,曇,27.1,67.0,V・ファーレン長崎,松本山雅FC,1,0,1,0,0,0,松田 浩,柴田 峡,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25546.html
25547,2021/06/13,15:03,町田GIONスタジアム,2164,雨のち曇,23.9,90.0,FC町田ゼルビア,ブラウブリッツ秋田,0,2,0,0,0,2,ランコ ポポヴィッチ,吉田 謙,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25547.html
25548,2021/06/13,15:03,ヤマハスタジアム(磐田),5804,曇,25.3,46.0,ジュビロ磐田,ヴァンフォーレ甲府,1,0,1,0,0,0,鈴木 政一,伊藤 彰,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25548.html
25549,2021/06/13,18:03,ニンジニアスタジアム,1284,晴,25.5,67.0,愛媛FC,ツエーゲン金沢,1,3,0,2,1,1,實好 礼忠,柳下 正明,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25549.html
25550,2021/06/13,19:03,NACK5スタジアム大宮,3918,曇のち晴,25.3,50.0,大宮アルディージャ,栃木SC,1,1,1,1,0,0,霜田 正浩,田坂 和昭,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25550.html
25551,2021/06/13,19:03,タピック県総ひやごんスタジアム,0,雨一時曇,27.6,73.0,FC琉球,ギラヴァンツ北九州,3,0,1,0,2,0,樋口 靖洋,小林 伸二,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25551.html
25552,2021/06/19,18:03,カンセキスタジアムとちぎ,3797,雨,19.6,90.0,栃木SC,V・ファーレン長崎,0,2,0,1,0,1,田坂 和昭,松田 浩,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25552.html
25553,2021/06/19,18:03,JIT リサイクルインク スタジアム,3093,雨,23.2,66.0,ヴァンフォーレ甲府,レノファ山口FC,2,2,0,0,2,2,伊藤 彰,渡邉 晋,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25553.html
25554,2021/06/19,18:03,サンプロ アルウィン,4933,曇時々雨,18.6,74.0,松本山雅FC,大宮アルディージャ,0,0,0,0,0,0,柴田 峡,霜田 正浩,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25554.html
25555,2021/06/19,19:03,石川県西部緑地公園陸上競技場,3666,曇,22.4,80.0,ツエーゲン金沢,京都サンガF.C.,1,2,1,2,0,0,柳下 正明,曺 貴裁,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25555.html
25556,2021/06/19,19:03,ヤマハスタジアム(磐田),4841,雨,19.9,85.0,ジュビロ磐田,ジェフユナイテッド千葉,1,0,1,0,0,0,鈴木 政一,尹 晶煥,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25556.html
25557,2021/06/19,19:03,シティライトスタジアム,3106,晴,22.8,82.0,ファジアーノ岡山,FC琉球,3,0,1,0,2,0,有馬 賢二,樋口 靖洋,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25557.html
25558,2021/06/20,15:03,相模原ギオンスタジアム,1749,曇,25.6,52.0,SC相模原,東京ヴェルディ,0,2,0,1,0,1,高木 琢也,永井 秀樹,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25558.html
25559,2021/06/20,18:03,ケーズデンキスタジアム水戸,2150,曇,22.0,57.0,水戸ホーリーホック,モンテディオ山形,0,1,0,0,0,1,秋葉 忠宏,ピーター クラモフスキー,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25559.html
25560,2021/06/20,19:03,正田醤油スタジアム群馬,1632,晴,23.8,40.0,ザスパクサツ群馬,FC町田ゼルビア,0,1,0,1,0,0,奥野 僚右,ランコ ポポヴィッチ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25560.html
25561,2021/06/20,19:03,ミクニワールドスタジアム北九州,2106,晴,24.1,57.0,ギラヴァンツ北九州,愛媛FC,0,2,0,2,0,0,小林 伸二,實好 礼忠,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25561.html
25562,2021/06/21,19:03,ソユースタジアム,3013,晴,19.2,72.0,ブラウブリッツ秋田,アルビレックス新潟,0,2,0,1,0,1,吉田 謙,アルベルト,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25562.html
25563,2021/06/26,14:03,トランスコスモススタジアム長崎,7347,晴のち曇,27.8,46.0,V・ファーレン長崎,ジュビロ磐田,0,1,0,0,0,1,松田 浩,鈴木 政一,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25563.html
25564,2021/06/26,15:03,ソユースタジアム,1768,晴,27.8,33.0,ブラウブリッツ秋田,SC相模原,1,1,0,0,1,1,吉田 謙,高木 琢也,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25564.html
25565,2021/06/26,18:03,味の素スタジアム,4740,曇,25.0,64.0,東京ヴェルディ,栃木SC,2,1,0,1,2,0,永井 秀樹,田坂 和昭,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25565.html
25566,2021/06/26,18:33,サンガスタジアム by KYOCERA,4669,曇,25.2,62.0,京都サンガF.C.,ファジアーノ岡山,2,0,1,0,1,0,曺 貴裁,有馬 賢二,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25566.html
25567,2021/06/26,18:33,タピック県総ひやごんスタジアム,0,晴,29.7,66.0,FC琉球,松本山雅FC,4,0,2,0,2,0,樋口 靖洋,名波 浩,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25567.html
25568,2021/06/26,19:03,NDソフトスタジアム山形,5130,晴,26.5,57.0,モンテディオ山形,ツエーゲン金沢,4,1,2,0,2,1,ピーター クラモフスキー,柳下 正明,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25568.html
25569,2021/06/26,19:03,ミクニワールドスタジアム北九州,2741,曇,24.3,64.0,ギラヴァンツ北九州,ジェフユナイテッド千葉,0,0,0,0,0,0,小林 伸二,尹 晶煥,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25569.html
25570,2021/06/27,18:03,JIT リサイクルインク スタジアム,3401,曇,25.7,47.0,ヴァンフォーレ甲府,ザスパクサツ群馬,6,2,4,0,2,2,伊藤 彰,奥野 僚右,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25570.html
25571,2021/06/27,19:03,町田GIONスタジアム,1723,雨のち曇,21.0,90.0,FC町田ゼルビア,愛媛FC,5,0,1,0,4,0,ランコ ポポヴィッチ,實好 礼忠,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25571.html
25572,2021/06/27,19:03,維新みらいふスタジアム,2767,曇,22.5,69.0,レノファ山口FC,大宮アルディージャ,0,1,0,1,0,0,渡邉 晋,霜田 正浩,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25572.html
25573,2021/06/26,18:03,デンカビッグスワンスタジアム,13413,晴,25.6,48.0,アルビレックス新潟,水戸ホーリーホック,0,0,0,0,0,0,アルベルト,秋葉 忠宏,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25573.html
25574,2021/07/03,18:03,ケーズデンキスタジアム水戸,3637,曇,21.3,65.0,水戸ホーリーホック,レノファ山口FC,0,0,0,0,0,0,秋葉 忠宏,渡邉 晋,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25574.html
25575,2021/07/03,18:03,栃木県グリーンスタジアム,2777,曇,22.1,90.0,栃木SC,FC町田ゼルビア,1,1,0,1,1,0,田坂 和昭,ランコ ポポヴィッチ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25575.html
25576,2021/07/03,18:04,フクダ電子アリーナ,3480,曇,23.6,73.0,ジェフユナイテッド千葉,ザスパクサツ群馬,2,0,1,0,1,0,尹 晶煥,奥野 僚右,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25576.html
25577,2021/07/03,18:03,相模原ギオンスタジアム,1065,曇,23.6,74.0,SC相模原,ギラヴァンツ北九州,0,0,0,0,0,0,高木 琢也,小林 伸二,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25577.html
25578,2021/07/03,18:03,サンプロ アルウィン,6890,晴のち曇,25.6,63.0,松本山雅FC,東京ヴェルディ,2,1,1,0,1,1,名波 浩,永井 秀樹,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25578.html
25579,2021/07/03,18:33,サンガスタジアム by KYOCERA,4466,曇,27.3,74.0,京都サンガF.C.,V・ファーレン長崎,0,2,0,1,0,1,曺 貴裁,松田 浩,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25579.html
25580,2021/07/03,19:03,NACK5スタジアム大宮,4374,曇,22.1,70.0,大宮アルディージャ,モンテディオ山形,1,3,1,2,0,1,霜田 正浩,ピーター クラモフスキー,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25580.html
25581,2021/07/03,19:03,石川県西部緑地公園陸上競技場,2512,曇,25.0,72.0,ツエーゲン金沢,FC琉球,1,2,0,0,1,2,柳下 正明,樋口 靖洋,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25581.html
25582,2021/07/03,19:03,エコパスタジアム,13652,曇,26.1,71.0,ジュビロ磐田,アルビレックス新潟,3,2,3,0,0,2,鈴木 政一,アルベルト,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25582.html
25583,2021/07/03,19:03,シティライトスタジアム,3125,雨,25.6,74.0,ファジアーノ岡山,ヴァンフォーレ甲府,1,3,0,1,1,2,有馬 賢二,伊藤 彰,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25583.html
25584,2021/07/04,19:03,ニンジニアスタジアム,1289,晴,26.9,70.0,愛媛FC,ブラウブリッツ秋田,1,3,0,1,1,2,實好 礼忠,吉田 謙,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25584.html
25585,2021/07/11,18:03,ソユースタジアム,2039,曇のち雨,25.4,90.0,ブラウブリッツ秋田,ジェフユナイテッド千葉,1,1,0,0,1,1,吉田 謙,尹 晶煥,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25585.html
25586,2021/07/11,18:03,NDソフトスタジアム山形,5383,曇,25.2,90.0,モンテディオ山形,松本山雅FC,1,0,0,0,1,0,ピーター クラモフスキー,名波 浩,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25586.html
25587,2021/07/11,18:03,JIT リサイクルインク スタジアム,4151,曇のち晴,30.8,46.0,ヴァンフォーレ甲府,愛媛FC,1,0,1,0,0,0,伊藤 彰,實好 礼忠,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25587.html
25588,2021/07/11,18:03,デンカビッグスワンスタジアム,10188,曇,25.2,66.0,アルビレックス新潟,栃木SC,3,0,2,0,1,0,アルベルト,田坂 和昭,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25588.html
25589,2021/07/11,18:03,トランスコスモススタジアム長崎,4470,雨,26.5,79.0,V・ファーレン長崎,大宮アルディージャ,1,1,0,0,1,1,松田 浩,霜田 正浩,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25589.html
25590,2021/07/11,18:33,タピック県総ひやごんスタジアム,0,雨のち晴,29.4,69.0,FC琉球,SC相模原,0,1,0,0,0,1,樋口 靖洋,高木 琢也,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25590.html
25591,2021/07/11,19:04,正田醤油スタジアム群馬,1630,晴,24.1,77.0,ザスパクサツ群馬,東京ヴェルディ,2,2,0,1,2,1,久藤 清一,永井 秀樹,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25591.html
25592,2021/07/11,19:33,町田GIONスタジアム,1670,雨,22.1,90.0,FC町田ゼルビア,水戸ホーリーホック,2,1,0,1,2,0,ランコ ポポヴィッチ,秋葉 忠宏,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25592.html
25593,2021/07/11,19:03,石川県西部緑地公園陸上競技場,1682,晴,27.0,70.0,ツエーゲン金沢,ファジアーノ岡山,0,0,0,0,0,0,柳下 正明,有馬 賢二,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25593.html
25594,2021/07/11,19:03,維新みらいふスタジアム,3560,曇,26.2,85.0,レノファ山口FC,ジュビロ磐田,2,2,1,1,1,1,渡邉 晋,鈴木 政一,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25594.html
