round_no,match_no,home_team,away_team,kickoff_at,venue,toto_result,product_type,competition
1382,4,G大阪,柏,2023-07-16,パナスタ,1,mini_toto,J.League
1382,5,大宮,栃木,2023-07-16,NACK,0,mini_toto,J.League
1382,6,横浜FM,川崎F,2023-07-15,日産ス,2,mini_toto,J.League
1382,7,広島,横浜FC,2023-07-16,Eスタ,0,mini_toto,J.League
1382,8,京都,名古屋,2023-07-16,サンガS,1,mini_toto,J.League
1382,9,G大阪,柏,2023-07-16,パナスタ,1,mini_toto,J.League
1382,10,大宮,栃木,2023-07-16,NACK,0,mini_toto,J.League
1382,11,山口,いわき,2023-07-15,みらスタ,0,mini_toto,J.League
1382,13,金沢,仙台,2023-07-16,石川西部,1,mini_toto,J.League
1383,1,山口,秋田,2023-07-22,みらスタ,2,mini_toto,J.League
1383,2,水戸,大宮,2023-07-23,Ksスタ,0,mini_toto,J.League
1383,3,仙台,東京V,2023-07-23,ユアスタ,2,mini_toto,J.League
1383,4,群馬,磐田,2023-07-23,正田スタ,0,mini_toto,J.League
1383,5,町田,千葉,2023-07-22,Gスタ,2,mini_toto,J.League
1383,6,山口,秋田,2023-07-22,みらスタ,2,mini_toto,J.League
1383,7,水戸,大宮,2023-07-23,Ksスタ,0,mini_toto,J.League
1383,8,仙台,東京V,2023-07-23,ユアスタ,2,mini_toto,J.League
1383,9,群馬,磐田,2023-07-23,正田スタ,0,mini_toto,J.League
1383,10,町田,千葉,2023-07-22,Gスタ,2,mini_toto,J.League
1383,11,大分,いわき,2023-07-22,レゾド,2,mini_toto,J.League
1383,12,FC大阪,讃岐,2023-07-23,花園,0,mini_toto,J.League
1383,13,福島,北九州,2023-07-22,とうスタ,0,mini_toto,J.League
1384,1,いわき,磐田,2023-07-29,いわきG,2,mini_toto,J.League
1384,2,東京V,水戸,2023-07-29,味スタ,0,mini_toto,J.League
1384,3,清水,岡山,2023-07-29,アイスタ,1,mini_toto,J.League
1384,4,千葉,山口,2023-07-29,フクアリ,1,mini_toto,J.League
1384,5,長崎,熊本,2023-07-29,トラスタ,1,mini_toto,J.League
1384,6,いわき,磐田,2023-07-29,いわきG,2,mini_toto,J.League
1384,7,東京V,水戸,2023-07-29,味スタ,0,mini_toto,J.League
1384,8,清水,岡山,2023-07-29,アイスタ,1,mini_toto,J.League
1384,9,千葉,山口,2023-07-29,フクアリ,1,mini_toto,J.League
1384,10,長崎,熊本,2023-07-29,トラスタ,1,mini_toto,J.League
1384,11,金沢,大宮,2023-07-30,石川西部,2,mini_toto,J.League
1384,12,沼津,琉球,2023-07-30,愛鷹,1,mini_toto,J.League
1384,13,長野,相模原,2023-07-29,長野U,1,mini_toto,J.League
1385,1,名古屋,浦和,2023-08-02,CS港,1,mini_toto,J.League
1385,2,C大阪,湘南,2023-08-02,ヨドコウ,0,mini_toto,J.League
1385,3,柏,札幌,2023-08-02,三協F柏,1,mini_toto,J.League
1385,4,甲府,神戸,2023-08-02,JITス,2,mini_toto,J.League
1385,5,栃木,福岡,2023-08-02,カンセキ,0,mini_toto,J.League
1386,1,湘南,広島,2023-08-05,レモンS,1,mini_toto,J.League
1386,2,鹿島,札幌,2023-08-06,カシマ,1,mini_toto,J.League
1386,3,川崎F,G大阪,2023-08-06,等々力,2,mini_toto,J.League
1386,4,C大阪,FC東京,2023-08-06,ヨドコウ,2,mini_toto,J.League
1386,5,岡山,町田,2023-08-05,Cスタ,2,mini_toto,J.League
1386,6,湘南,広島,2023-08-05,レモンS,1,mini_toto,J.League
1386,7,鹿島,札幌,2023-08-06,カシマ,1,mini_toto,J.League
1386,8,川崎F,G大阪,2023-08-06,等々力,2,mini_toto,J.League
1386,9,C大阪,FC東京,2023-08-06,ヨドコウ,2,mini_toto,J.League
1386,10,岡山,町田,2023-08-05,Cスタ,2,mini_toto,J.League
1386,11,山口,大分,2023-08-06,みらスタ,0,mini_toto,J.League
1386,12,徳島,千葉,2023-08-06,鳴門大塚,0,mini_toto,J.League
1386,13,藤枝,山形,2023-08-05,藤枝サ,2,mini_toto,J.League
1387,1,FC東京,京都,2023-08-12,味スタ,1,mini_toto,J.League
1387,2,横浜FM,G大阪,2023-08-12,日産ス,1,mini_toto,J.League
1387,3,名古屋,鹿島,2023-08-13,豊田ス,1,mini_toto,J.League
1387,4,広島,浦和,2023-08-13,Eスタ,1,mini_toto,J.League
1387,5,山形,千葉,2023-08-12,NDスタ,1,mini_toto,J.League
1387,6,FC東京,京都,2023-08-12,味スタ,1,mini_toto,J.League
1387,7,横浜FM,G大阪,2023-08-12,日産ス,1,mini_toto,J.League
1387,8,名古屋,鹿島,2023-08-13,豊田ス,1,mini_toto,J.League
1387,9,広島,浦和,2023-08-13,Eスタ,1,mini_toto,J.League
1387,10,山形,千葉,2023-08-12,NDスタ,1,mini_toto,J.League
1387,11,金沢,熊本,2023-08-12,石川西部,0,mini_toto,J.League
1387,12,秋田,東京V,2023-08-13,ソユスタ,2,mini_toto,J.League
1387,13,清水,山口,2023-08-12,アイスタ,1,mini_toto,J.League
1389,1,京都,札幌,2023-08-19,サンガS,1,mini_toto,J.League
1389,2,横浜FC,C大阪,2023-08-20,ニッパツ,2,mini_toto,J.League
1389,3,いわき,東京V,2023-08-19,いわきG,0,mini_toto,J.League
1389,4,神戸,柏,2023-08-19,ノエスタ,0,mini_toto,J.League
1389,5,岡山,大分,2023-08-19,Cスタ,1,mini_toto,J.League
1389,6,京都,札幌,2023-08-19,サンガS,1,mini_toto,J.League
1389,7,横浜FC,C大阪,2023-08-20,ニッパツ,2,mini_toto,J.League
1389,8,いわき,東京V,2023-08-19,いわきG,0,mini_toto,J.League
1389,10,岡山,大分,2023-08-19,Cスタ,1,mini_toto,J.League
1389,11,仙台,大宮,2023-08-19,ユアスタ,1,mini_toto,J.League
1389,12,清水,町田,2023-08-19,アイスタ,1,mini_toto,J.League
1389,13,徳島,山口,2023-08-20,鳴門大塚,1,mini_toto,J.League
1390,1,横浜FC,横浜FM,2023-08-26,ニッパツ,1,mini_toto,J.League
1390,2,柏,広島,2023-08-26,三協F柏,0,mini_toto,J.League
1390,3,C大阪,名古屋,2023-08-26,ヨドコウ,1,mini_toto,J.League
1390,4,金沢,徳島,2023-08-26,石川西部,2,mini_toto,J.League
1390,5,栃木,水戸,2023-08-26,カンセキ,0,mini_toto,J.League
1390,6,横浜FC,横浜FM,2023-08-26,ニッパツ,1,mini_toto,J.League
1390,7,柏,広島,2023-08-26,三協F柏,0,mini_toto,J.League
1390,8,C大阪,名古屋,2023-08-26,ヨドコウ,1,mini_toto,J.League
1390,9,金沢,徳島,2023-08-26,石川西部,2,mini_toto,J.League
1390,10,栃木,水戸,2023-08-26,カンセキ,0,mini_toto,J.League
1390,11,山口,甲府,2023-08-26,みらスタ,1,mini_toto,J.League
1390,12,磐田,千葉,2023-08-26,ヤマハ,2,mini_toto,J.League
1390,13,大宮,長崎,2023-08-26,NACK,2,mini_toto,J.League
1392,1,柏,横浜FM,2023-09-02,三協F柏,1,mini_toto,J.League
1392,2,鳥栖,広島,2023-09-02,駅スタ,2,mini_toto,J.League
1392,3,FC東京,福岡,2023-09-03,味スタ,2,mini_toto,J.League
1392,4,神戸,京都,2023-09-03,ノエスタ,1,mini_toto,J.League
1392,5,金沢,東京V,2023-09-02,石川西部,2,mini_toto,J.League
1392,6,柏,横浜FM,2023-09-02,三協F柏,1,mini_toto,J.League
1392,7,鳥栖,広島,2023-09-02,駅スタ,2,mini_toto,J.League
1392,8,FC東京,福岡,2023-09-03,味スタ,2,mini_toto,J.League
1392,9,神戸,京都,2023-09-03,ノエスタ,1,mini_toto,J.League
1392,10,金沢,東京V,2023-09-02,石川西部,2,mini_toto,J.League
1392,11,秋田,磐田,2023-09-02,ソユスタ,0,mini_toto,J.League
1392,12,仙台,甲府,2023-09-03,ユアスタ,0,mini_toto,J.League
1392,13,清水,徳島,2023-09-03,アイスタ,0,mini_toto,J.League
1394,1,岡山,仙台,2023-09-09,Cスタ,1,mini_toto,J.League
1394,2,磐田,大宮,2023-09-09,ヤマハ,1,mini_toto,J.League
1394,3,熊本,藤枝,2023-09-10,えがおS,2,mini_toto,J.League
1394,4,徳島,いわき,2023-09-10,鳴門大塚,1,mini_toto,J.League
1394,5,水戸,金沢,2023-09-09,Ksスタ,1,mini_toto,J.League
1394,6,岡山,仙台,2023-09-09,Cスタ,1,mini_toto,J.League
1394,7,磐田,大宮,2023-09-09,ヤマハ,1,mini_toto,J.League
1394,8,熊本,藤枝,2023-09-10,えがおS,2,mini_toto,J.League
1394,9,徳島,いわき,2023-09-10,鳴門大塚,1,mini_toto,J.League
1394,10,水戸,金沢,2023-09-09,Ksスタ,1,mini_toto,J.League
1394,11,清水,山形,2023-09-09,アイスタ,1,mini_toto,J.League
1394,12,東京V,山口,2023-09-09,味スタ,1,mini_toto,J.League
1394,13,千葉,秋田,2023-09-09,フクアリ,1,mini_toto,J.League
1396,1,福岡,名古屋,2023-09-16,ベススタ,1,mini_toto,J.League
1396,2,山形,岡山,2023-09-16,NDスタ,1,mini_toto,J.League
1396,3,藤枝,町田,2023-09-17,藤枝サ,0,mini_toto,J.League
1396,4,群馬,いわき,2023-09-17,正田スタ,1,mini_toto,J.League
1396,5,大宮,熊本,2023-09-16,NACK,2,mini_toto,J.League
1396,6,福岡,名古屋,2023-09-16,ベススタ,1,mini_toto,J.League
1396,7,山形,岡山,2023-09-16,NDスタ,1,mini_toto,J.League
1396,8,藤枝,町田,2023-09-17,藤枝サ,0,mini_toto,J.League
1396,9,群馬,いわき,2023-09-17,正田スタ,1,mini_toto,J.League
1396,10,大宮,熊本,2023-09-16,NACK,2,mini_toto,J.League
1396,11,仙台,水戸,2023-09-16,ユアスタ,2,mini_toto,J.League
1396,12,金沢,清水,2023-09-17,石川西部,2,mini_toto,J.League
1396,13,磐田,山口,2023-09-16,ヤマハ,0,mini_toto,J.League
1397,1,神戸,C大阪,2023-09-23,ノエスタ,1,mini_toto,J.League
1397,2,鹿島,横浜FM,2023-09-24,カシマ,2,mini_toto,J.League
1397,3,湘南,川崎F,2023-09-24,国立,2,mini_toto,J.League
1397,4,G大阪,浦和,2023-09-24,パナスタ,2,mini_toto,J.League
1397,5,秋田,山形,2023-09-23,ソユスタ,0,mini_toto,J.League
1397,6,神戸,C大阪,2023-09-23,ノエスタ,1,mini_toto,J.League
1397,7,鹿島,横浜FM,2023-09-24,カシマ,2,mini_toto,J.League
1397,8,湘南,川崎F,2023-09-24,国立,2,mini_toto,J.League
1397,9,G大阪,浦和,2023-09-24,パナスタ,2,mini_toto,J.League
1397,10,秋田,山形,2023-09-23,ソユスタ,0,mini_toto,J.League
1397,11,いわき,金沢,2023-09-23,いわきG,1,mini_toto,J.League
1397,12,岡山,磐田,2023-09-24,Cスタ,1,mini_toto,J.League
1397,13,徳島,大宮,2023-09-24,鳴門大塚,2,mini_toto,J.League
1399,1,FC東京,G大阪,2023-10-01,味スタ,1,mini_toto,J.League
1399,2,仙台,熊本,2023-09-30,ユアスタ,1,mini_toto,J.League
1399,3,藤枝,清水,2023-09-30,藤枝サ,1,mini_toto,J.League
1399,4,栃木,秋田,2023-10-01,栃木グ,2,mini_toto,J.League
1399,5,山形,徳島,2023-10-01,NDスタ,2,mini_toto,J.League
1399,6,FC東京,G大阪,2023-10-01,味スタ,1,mini_toto,J.League
1399,7,仙台,熊本,2023-09-30,ユアスタ,1,mini_toto,J.League
1399,8,藤枝,清水,2023-09-30,藤枝サ,1,mini_toto,J.League
1399,9,栃木,秋田,2023-10-01,栃木グ,2,mini_toto,J.League
1399,10,山形,徳島,2023-10-01,NDスタ,2,mini_toto,J.League
1399,11,甲府,水戸,2023-09-30,JITス,1,mini_toto,J.League
1399,12,磐田,長崎,2023-10-01,ヤマハ,1,mini_toto,J.League
1399,13,山口,金沢,2023-10-01,SV下関,1,mini_toto,J.League
1400,1,大宮,山口,2023-10-07,NACK,1,mini_toto,J.League
1400,2,東京V,大分,2023-10-07,味スタ,1,mini_toto,J.League
1400,3,いわき,仙台,2023-10-08,ハワスタ,0,mini_toto,J.League
1400,4,金沢,秋田,2023-10-08,石川西部,2,mini_toto,J.League
1400,5,千葉,水戸,2023-10-08,フクアリ,0,mini_toto,J.League
1400,6,大宮,山口,2023-10-07,NACK,1,mini_toto,J.League
1400,7,東京V,大分,2023-10-07,味スタ,1,mini_toto,J.League
1400,8,いわき,仙台,2023-10-08,ハワスタ,0,mini_toto,J.League
1400,9,金沢,秋田,2023-10-08,石川西部,2,mini_toto,J.League
1400,10,千葉,水戸,2023-10-08,フクアリ,0,mini_toto,J.League
1400,11,町田,甲府,2023-10-08,Gスタ,0,mini_toto,J.League
1400,12,鳥取,相模原,2023-10-08,ヤジン,0,mini_toto,J.League
1400,13,愛媛,宮崎,2023-10-08,ニンスタ,0,mini_toto,J.League
1402,1,岩手,琉球,2023-10-14,ウエスタ,0,mini_toto,J.League
1402,2,松本,長野,2023-10-15,サンアル,1,mini_toto,J.League
1402,3,愛媛,北九州,2023-10-15,ニンスタ,1,mini_toto,J.League
1402,4,宮崎,相模原,2023-10-15,ユニスタ,0,mini_toto,J.League
1402,5,FC大阪,岐阜,2023-10-15,花園,0,mini_toto,J.League
1402,6,岩手,琉球,2023-10-14,ウエスタ,0,mini_toto,J.League
1402,7,松本,長野,2023-10-15,サンアル,1,mini_toto,J.League
1402,8,愛媛,北九州,2023-10-15,ニンスタ,1,mini_toto,J.League
1402,9,宮崎,相模原,2023-10-15,ユニスタ,0,mini_toto,J.League
1402,10,FC大阪,岐阜,2023-10-15,花園,0,mini_toto,J.League
1402,11,八戸,鹿児島,2023-10-15,プラスタ,1,mini_toto,J.League
1402,12,讃岐,鳥取,2023-10-15,ピカスタ,2,mini_toto,J.League
1402,13,富山,沼津,2023-10-15,富山,2,mini_toto,J.League
1404,1,横浜FM,札幌,2023-10-21,日産ス,1,mini_toto,J.League
1404,2,京都,湘南,2023-10-21,サンガS,2,mini_toto,J.League
1404,3,熊本,町田,2023-10-22,えがおS,2,mini_toto,J.League
1404,4,栃木,大分,2023-10-22,カンセキ,0,mini_toto,J.League
1404,5,いわき,清水,2023-10-21,ハワスタ,2,mini_toto,J.League
1404,6,横浜FM,札幌,2023-10-21,日産ス,1,mini_toto,J.League
1404,7,京都,湘南,2023-10-21,サンガS,2,mini_toto,J.League
1404,8,熊本,町田,2023-10-22,えがおS,2,mini_toto,J.League
1404,9,栃木,大分,2023-10-22,カンセキ,0,mini_toto,J.League
1404,10,いわき,清水,2023-10-21,ハワスタ,2,mini_toto,J.League
1404,11,秋田,仙台,2023-10-22,ソユスタ,2,mini_toto,J.League
1404,12,金沢,山形,2023-10-22,石川西部,2,mini_toto,J.League
1404,13,徳島,磐田,2023-10-22,鳴門大塚,2,mini_toto,J.League
1405,1,湘南,神戸,2023-10-28,レモンS,0,mini_toto,J.League
1405,2,京都,新潟,2023-10-28,サンガS,2,mini_toto,J.League
1405,3,柏,川崎F,2023-10-29,三協F柏,0,mini_toto,J.League
1405,4,大分,秋田,2023-10-29,レゾド,1,mini_toto,J.League
1405,5,清水,熊本,2023-10-28,アイスタ,2,mini_toto,J.League
1405,6,湘南,神戸,2023-10-28,レモンS,0,mini_toto,J.League
1405,7,京都,新潟,2023-10-28,サンガS,2,mini_toto,J.League
1405,8,柏,川崎F,2023-10-29,三協F柏,0,mini_toto,J.League
1405,9,大分,秋田,2023-10-29,レゾド,1,mini_toto,J.League
1405,10,清水,熊本,2023-10-28,アイスタ,2,mini_toto,J.League
1405,11,仙台,山口,2023-10-28,ユアスタ,0,mini_toto,J.League
1405,12,山形,群馬,2023-10-29,NDスタ,1,mini_toto,J.League
1405,13,岡山,栃木,2023-10-29,Cスタ,0,mini_toto,J.League
1406,1,いわき,山形,2023-11-04,ハワスタ,2,mini_toto,J.League
1406,2,山口,町田,2023-11-05,みらスタ,2,mini_toto,J.League
1406,3,群馬,千葉,2023-11-05,正田スタ,2,mini_toto,J.League
1406,4,岡山,秋田,2023-11-05,Cスタ,2,mini_toto,J.League
1406,5,東京V,栃木,2023-11-05,味スタ,1,mini_toto,J.League
1406,6,いわき,山形,2023-11-04,ハワスタ,2,mini_toto,J.League
1406,7,山口,町田,2023-11-05,みらスタ,2,mini_toto,J.League
1406,8,群馬,千葉,2023-11-05,正田スタ,2,mini_toto,J.League
1406,9,岡山,秋田,2023-11-05,Cスタ,2,mini_toto,J.League
1406,10,東京V,栃木,2023-11-05,味スタ,1,mini_toto,J.League
1406,11,清水,大宮,2023-11-04,アイスタ,1,mini_toto,J.League
1406,12,鹿児島,奈良,2023-11-05,白波スタ,0,mini_toto,J.League
1406,13,琉球,富山,2023-11-04,タピスタ,2,mini_toto,J.League
1407,1,新潟,FC東京,2023-11-11,デンカS,0,mini_toto,J.League
1407,2,横浜FM,C大阪,2023-11-12,日産ス,1,mini_toto,J.League
1407,3,川崎F,京都,2023-11-12,等々力,0,mini_toto,J.League
1407,4,浦和,神戸,2023-11-12,埼玉,2,mini_toto,J.League
1407,5,大分,群馬,2023-11-12,レゾド,1,mini_toto,J.League
1407,6,新潟,FC東京,2023-11-11,デンカS,0,mini_toto,J.League
1407,7,横浜FM,C大阪,2023-11-12,日産ス,1,mini_toto,J.League
1407,8,川崎F,京都,2023-11-12,等々力,0,mini_toto,J.League
1407,9,浦和,神戸,2023-11-12,埼玉,2,mini_toto,J.League
1407,10,大分,群馬,2023-11-12,レゾド,1,mini_toto,J.League
1407,11,仙台,町田,2023-11-12,ユアスタ,2,mini_toto,J.League
1407,12,金沢,岡山,2023-11-12,石川西部,0,mini_toto,J.League
1407,13,藤枝,いわき,2023-11-12,藤枝サ,2,mini_toto,J.League
1408,1,オーストラリ,バングラ,2023-11-16,メルボルン,1,mini_toto,Other
1408,2,フィリピン,ベトナム,2023-11-16,マニラ,2,mini_toto,Other
1408,3,韓国,シンガポ,2023-11-16,ソウル,1,mini_toto,Other
1408,4,マレーシア,キルギス,2023-11-16,クアラルン,1,mini_toto,Other
1408,5,トルクメニス,ウズベキ,2023-11-16,アシガバー,2,mini_toto,Other
1408,6,オーストラリ,バングラ,2023-11-16,メルボルン,1,mini_toto,Other
1408,7,フィリピン,ベトナム,2023-11-16,マニラ,2,mini_toto,Other
1408,8,韓国,シンガポ,2023-11-16,ソウル,1,mini_toto,Other
1408,9,マレーシア,キルギス,2023-11-16,クアラルン,1,mini_toto,Other
1408,10,トルクメニス,ウズベキ,2023-11-16,アシガバー,2,mini_toto,Other
1408,11,UAE,ネパール,2023-11-17,ドバイ,1,mini_toto,Other
1408,12,イラン,香港,2023-11-16,テヘラン,1,mini_toto,Other
1408,13,サウジ,パキスタン,2023-11-17,ダンマーム,1,mini_toto,Other
1409,1,松本,YS横浜,2023-11-18,サンアル,2,mini_toto,J.League
1409,2,FC大阪,宮崎,2023-11-18,花園,0,mini_toto,J.League
1409,3,福島,愛媛,2023-11-19,とうスタ,1,mini_toto,J.League
1409,4,今治,鹿児島,2023-11-19,里山S,1,mini_toto,J.League
1409,5,岩手,岐阜,2023-11-19,いわスタ,1,mini_toto,J.League
1410,1,シンガポ,タイ,2023-11-21,シンガポー,2,mini_toto,Other
1410,2,香港,トルクメニス,2023-11-21,香港,0,mini_toto,Other
1410,3,ベトナム,イラク,2023-11-21,ハノイ,2,mini_toto,Other
1410,4,インド,カタール,2023-11-21,ブバネーシ,2,mini_toto,Other
1410,5,キルギス,オマーン,2023-11-21,ビシュケク,1,mini_toto,Other
1410,6,シンガポ,タイ,2023-11-21,シンガポー,2,mini_toto,Other
1410,7,香港,トルクメニス,2023-11-21,香港,0,mini_toto,Other
1410,8,ベトナム,イラク,2023-11-21,ハノイ,2,mini_toto,Other
1410,9,インド,カタール,2023-11-21,ブバネーシ,2,mini_toto,Other
1410,10,キルギス,オマーン,2023-11-21,ビシュケク,1,mini_toto,Other
1410,11,台湾,マレーシア,2023-11-21,台北,2,mini_toto,Other
1410,12,バングラ,レバノン,2023-11-21,ダッカ,0,mini_toto,Other
1410,13,ネパール,イエメン,2023-11-21,カトマンズ,2,mini_toto,Other
1412,1,柏,鳥栖,2023-11-25,三協F柏,0,mini_toto,J.League
1412,2,FC東京,札幌,2023-11-25,味スタ,2,mini_toto,J.League
1412,3,鹿児島,沼津,2023-11-26,白波スタ,1,mini_toto,J.League
1412,4,讃岐,松本,2023-11-26,ピカスタ,0,mini_toto,J.League
1412,5,奈良,鳥取,2023-11-26,ロートF,2,mini_toto,J.League
1412,6,柏,鳥栖,2023-11-25,三協F柏,0,mini_toto,J.League
1412,7,FC東京,札幌,2023-11-25,味スタ,2,mini_toto,J.League
1412,8,鹿児島,沼津,2023-11-26,白波スタ,1,mini_toto,J.League
1412,9,讃岐,松本,2023-11-26,ピカスタ,0,mini_toto,J.League
1412,10,奈良,鳥取,2023-11-26,ロートF,2,mini_toto,J.League
1412,11,北九州,福島,2023-11-26,ミクスタ,2,mini_toto,J.League
1412,12,愛媛,八戸,2023-11-26,ニンスタ,2,mini_toto,J.League
1412,13,宮崎,富山,2023-11-26,ユニスタ,2,mini_toto,J.League
1413,1,札幌,浦和,2023-12-03,札幌ド,2,mini_toto,J.League
1413,2,湘南,FC東京,2023-12-03,レモンS,2,mini_toto,J.League
1413,3,新潟,C大阪,2023-12-03,デンカS,1,mini_toto,J.League
1413,4,京都,横浜FM,2023-12-03,サンガS,1,mini_toto,J.League
1413,5,鳥取,鹿児島,2023-12-02,Axis,0,mini_toto,J.League
1413,6,福岡,広島,2023-12-03,ベススタ,2,mini_toto,J.League
1413,7,札幌,浦和,2023-12-03,札幌ド,2,mini_toto,J.League
1413,8,湘南,FC東京,2023-12-03,レモンS,2,mini_toto,J.League
1413,9,新潟,C大阪,2023-12-03,デンカS,1,mini_toto,J.League
1413,10,京都,横浜FM,2023-12-03,サンガS,1,mini_toto,J.League
1413,11,鳥取,鹿児島,2023-12-02,Axis,0,mini_toto,J.League
1413,12,岩手,讃岐,2023-12-02,いわスタ,1,mini_toto,J.League
1413,13,富山,YS横浜,2023-12-02,富山,1,mini_toto,J.League
1414,1,ウルヴァー,バーンリー,2023-12-06,ウルヴァー,1,mini_toto,Other
1414,2,クリスタル,ボンマウス,2023-12-07,ロンドン,2,mini_toto,Other
1414,3,フラム,ノッティン,2023-12-07,ロンドン,1,mini_toto,Other
1414,4,マンU,チェルシー,2023-12-07,マンチェス,1,mini_toto,Other
1414,5,エヴァトン,ニュカッスル,2023-12-08,リヴァプー,1,mini_toto,Other
1415,1,クリスタル,リヴァプ,2023-12-09,ロンドン,2,mini_toto,Other
1415,2,ブライトン,バーンリー,2023-12-10,ブライトン,0,mini_toto,Other
1415,3,アストン,アーセナル,2023-12-10,バーミンガ,1,mini_toto,Other
1415,4,ルートン,マンC,2023-12-10,ルートン,2,mini_toto,Other
1415,5,トテナム,ニュカッスル,2023-12-11,ロンドン,1,mini_toto,Other
1415,6,ハイデンハ,ダルムシュ,2023-12-09,ハイデンハ,1,mini_toto,Other
1415,7,ドルト,ライプツィ,2023-12-10,ドルトムン,2,mini_toto,Other
1415,8,ケルン,マインツ,2023-12-11,ケルン,0,mini_toto,Other
1415,9,クリスタル,リヴァプ,2023-12-09,ロンドン,2,mini_toto,Other
1415,10,ブライトン,バーンリー,2023-12-10,ブライトン,0,mini_toto,Other
1415,11,アストン,アーセナル,2023-12-10,バーミンガ,1,mini_toto,Other
1415,12,ルートン,マンC,2023-12-10,ルートン,2,mini_toto,Other
1415,13,トテナム,ニュカッスル,2023-12-11,ロンドン,1,mini_toto,Other
1416,1,アーセナル,ブライトン,2023-12-17,ロンドン,1,mini_toto,Other
1416,2,マンC,クリスタル,2023-12-17,マンチェス,0,mini_toto,Other
1416,3,リヴァプ,マンU,2023-12-18,リヴァプー,0,mini_toto,Other
1416,4,ブレント,アストン,2023-12-17,ブレントフ,2,mini_toto,Other
1416,5,ニュカッスル,フラム,2023-12-17,ニューカッ,1,mini_toto,Other
1416,6,マインツ,ハイデンハ,2023-12-16,マインツ,2,mini_toto,Other
1416,7,ダルムシュ,ヴォルフス,2023-12-16,ダルムシュ,2,mini_toto,Other
