toto_round,match_date,home_raw,away_raw,home_team,away_team,home_class,away_class,match_class,competition_raw
1605,,ｱｰｾﾅﾙ,ｶｲﾗﾄ,アーセナル,カイラト,Other,Other,Other,Unknown
1605,,ｻﾝｼﾞﾛﾜ,ｱﾀﾗﾝﾀ,サンジロワ,アタランタ,Other,Other,Other,Unknown
1604,,ﾊﾞｲｴﾙﾝ,ｱｳｸﾞｽ,バイエルン,アウグス,Other,Other,Other,Unknown
1604,,ﾌﾗﾝｸﾌﾙ,ﾎｯﾌｪﾝ,フランクフル,ホッフェン,Other,Other,Other,Unknown
1604,,ﾚｳﾞｧｰ,ﾌﾞﾚｰﾒﾝ,レヴァー,ブレーメン,Other,Other,Other,Unknown
1604,,ﾒﾝﾍﾝ,ｼｭﾂｯﾄ,メンヘン,シュツット,Other,Other,Other,Unknown
1604,,ﾌﾗｲﾌﾞﾙ,ｹﾙﾝ,フライブル,ケルン,Other,Other,Other,Unknown
1604,,ﾏｲﾝﾂ,ｳﾞｫﾙﾌｽ,マインツ,ヴォルフス,Other,Other,Other,Unknown
1604,,ﾊｲﾃﾞﾝﾊ,ﾗｲﾌﾟﾂｨ,ハイデンハ,ライプツィ,Other,Other,Other,Unknown
1604,,ｳﾆｵﾝ,ﾄﾞﾙﾄ,ウニオン,ドルト,Other,Other,Other,Unknown
1604,,ﾌﾗﾑ,ﾌﾞﾗｲﾄﾝ,フラム,ブライトン,Other,Other,Other,Unknown
1604,,ﾎﾞﾝﾏｳｽ,ﾘｳﾞｧﾌﾟ,ボンマウス,リヴァプ,Other,Other,Other,Unknown
1604,,ｸﾘｽﾀﾙ,ﾁｪﾙｼｰ,クリスタル,チェルシー,Other,Other,Other,Unknown
1604,,ﾊﾞｰﾝﾘｰ,ﾄﾃﾅﾑ,バーンリー,トテナム,Other,Other,Other,Unknown
1604,,ｱｰｾﾅﾙ,ﾏﾝU,アーセナル,マンU,Other,Other,Other,Unknown
1603,,ﾎｯﾌｪﾝ,ﾚｳﾞｧｰ,ホッフェン,レヴァー,Other,Other,Other,Unknown
1603,,ﾊﾝﾌﾞﾙｶ,ﾒﾝﾍﾝ,ハンブルカ,メンヘン,Other,Other,Other,Unknown
1603,,ﾄﾞﾙﾄ,ﾊﾟｳﾘ,ドルト,パウリ,Other,Other,Other,Unknown
1603,,ｹﾙﾝ,ﾏｲﾝﾂ,ケルン,マインツ,Other,Other,Other,Unknown
1603,,ﾗｲﾌﾟﾂｨ,ﾊﾞｲｴﾙﾝ,ライプツィ,バイエルン,Other,Other,Other,Unknown
1603,,ｳﾞｫﾙﾌｽ,ﾊｲﾃﾞﾝﾊ,ヴォルフス,ハイデンハ,Other,Other,Other,Unknown
1603,,ﾘｳﾞｧﾌﾟ,ﾊﾞｰﾝﾘｰ,リヴァプ,バーンリー,Other,Other,Other,Unknown
1603,,ｻﾝﾀﾞｰ,ｸﾘｽﾀﾙ,サンダー,クリスタル,Other,Other,Other,Unknown
1603,,ﾄﾃﾅﾑ,ｳｪｽﾄﾊﾑ,トテナム,ウェストハム,Other,Other,Other,Unknown
1603,,ﾘｰｽﾞ,ﾌﾗﾑ,リーズ,フラム,Other,Other,Other,Unknown
1603,,ﾉｯﾃｨﾝ,ｱｰｾﾅﾙ,ノッティン,アーセナル,Other,Other,Other,Unknown
1603,,ﾏﾝU,ﾏﾝC,マンU,マンC,Other,Other,Other,Unknown
1603,,ﾁｪﾙｼｰ,ﾌﾞﾚﾝﾄ,チェルシー,ブレント,Other,Other,Other,Unknown
1602,,ﾌﾗﾝｸﾌﾙ,ﾄﾞﾙﾄ,フランクフル,ドルト,Other,Other,Other,Unknown
1602,,ﾌﾞﾚｰﾒﾝ,ﾎｯﾌｪﾝ,ブレーメン,ホッフェン,Other,Other,Other,Unknown
1602,,ﾊﾟｳﾘ,ﾗｲﾌﾟﾂｨ,パウリ,ライプツィ,Other,Other,Other,Unknown
1602,,ﾊﾞｲｴﾙﾝ,ｳﾞｫﾙﾌｽ,バイエルン,ヴォルフス,Other,Other,Other,Unknown
1602,,ﾌﾗｲﾌﾞﾙ,ﾊﾝﾌﾞﾙｶ,フライブル,ハンブルカ,Other,Other,Other,Unknown
1601,,ﾎﾞﾝﾏｳｽ,ﾄﾃﾅﾑ,ボンマウス,トテナム,Other,Other,Other,Unknown
1601,,ｸﾘｽﾀﾙ,ｱｽﾄﾝ,クリスタル,アストン,Other,Other,Other,Unknown
1601,,ﾏﾝC,ﾌﾞﾗｲﾄﾝ,マンC,ブライトン,Other,Other,Other,Unknown
1601,,ﾌﾗﾑ,ﾁｪﾙｼｰ,フラム,チェルシー,Other,Other,Other,Unknown
1601,,ﾆｭｶｯｽﾙ,ﾘｰｽﾞ,ニュカッスル,リーズ,Other,Other,Other,Unknown
1600,,ﾘｰｽﾞ,ﾏﾝU,リーズ,マンU,Other,Other,Other,Unknown
1600,,ﾌﾗﾑ,ﾘｳﾞｧﾌﾟ,フラム,リヴァプ,Other,Other,Other,Unknown
1600,,ﾆｭｶｯｽﾙ,ｸﾘｽﾀﾙ,ニュカッスル,クリスタル,Other,Other,Other,Unknown
1600,,ﾄﾃﾅﾑ,ｻﾝﾀﾞｰ,トテナム,サンダー,Other,Other,Other,Unknown
1600,,ﾏﾝC,ﾁｪﾙｼｰ,マンC,チェルシー,Other,Other,Other,Unknown
1599,,ｸﾘｽﾀﾙ,1,クリスタル,1,Other,Other,Other,Unknown
1599,,ﾘｳﾞｧﾌﾟ,0,リヴァプ,0,Other,Other,Other,Unknown
1599,,ﾌﾞﾚﾝﾄ,0,ブレント,0,Other,Other,Other,Unknown
1598,,ﾁｪﾙｼｰ,ﾎﾞﾝﾏｳｽ,チェルシー,ボンマウス,Other,Other,Other,Unknown
1598,,ｳｪｽﾄﾊﾑ,ﾌﾞﾗｲﾄﾝ,ウェストハム,ブライトン,Other,Other,Other,Unknown
1598,,ﾊﾞｰﾝﾘｰ,ﾆｭｶｯｽﾙ,バーンリー,ニュカッスル,Other,Other,Other,Unknown
1598,,ｱｰｾﾅﾙ,ｱｽﾄﾝ,アーセナル,アストン,Other,Other,Other,Unknown
1598,,ﾏﾝU,ｳﾙｳﾞｧｰ,マンU,ウルヴァー,Other,Other,Other,Unknown
1597,,ﾏﾝU,ﾆｭｶｯｽﾙ,マンU,ニュカッスル,Other,Other,Other,Unknown
1597,,ﾉｯﾃｨﾝ,ﾏﾝC,ノッティン,マンC,Other,Other,Other,Unknown
1597,,ｱｰｾﾅﾙ,ﾌﾞﾗｲﾄﾝ,アーセナル,ブライトン,Other,Other,Other,Unknown
1597,,ﾘｳﾞｧﾌﾟ,ｳﾙｳﾞｧｰ,リヴァプ,ウルヴァー,Other,Other,Other,Unknown
1597,,ﾌﾞﾚﾝﾄ,ﾎﾞﾝﾏｳｽ,ブレント,ボンマウス,Other,Other,Other,Unknown
1596,,ｼｭﾂｯﾄ,ﾎｯﾌｪﾝ,シュツット,ホッフェン,Other,Other,Other,Unknown
1596,,ｱｳｸﾞｽ,ﾌﾞﾚｰﾒﾝ,アウグス,ブレーメン,Other,Other,Other,Unknown
1596,,ﾊﾝﾌﾞﾙｶ,ﾌﾗﾝｸﾌﾙ,ハンブルカ,フランクフル,Other,Other,Other,Unknown
1596,,ｳﾞｫﾙﾌｽ,ﾌﾗｲﾌﾞﾙ,ヴォルフス,フライブル,Other,Other,Other,Unknown
1596,,ﾗｲﾌﾟﾂｨ,ﾚｳﾞｧｰ,ライプツィ,レヴァー,Other,Other,Other,Unknown
1596,,ｹﾙﾝ,ｳﾆｵﾝ,ケルン,ウニオン,Other,Other,Other,Unknown
1596,,ﾌﾞﾗｲﾄﾝ,ｻﾝﾀﾞｰ,ブライトン,サンダー,Other,Other,Other,Unknown
1596,,ﾄﾃﾅﾑ,ﾘｳﾞｧﾌﾟ,トテナム,リヴァプ,Other,Other,Other,Unknown
1596,,ﾘｰｽﾞ,ｸﾘｽﾀﾙ,リーズ,クリスタル,Other,Other,Other,Unknown
1596,,ﾎﾞﾝﾏｳｽ,ﾊﾞｰﾝﾘｰ,ボンマウス,バーンリー,Other,Other,Other,Unknown
1596,,ｴｳﾞｧﾄﾝ,ｱｰｾﾅﾙ,エヴァトン,アーセナル,Other,Other,Other,Unknown
1596,,ﾏﾝC,ｳｪｽﾄﾊﾑ,マンC,ウェストハム,Other,Other,Other,Unknown
1596,,ﾆｭｶｯｽﾙ,ﾁｪﾙｼｰ,ニュカッスル,チェルシー,Other,Other,Other,Unknown
1595,,ﾌﾗﾝｸﾌﾙ,ｱｳｸﾞｽ,フランクフル,アウグス,Other,Other,Other,Unknown
1595,,ﾎｯﾌｪﾝ,ﾊﾝﾌﾞﾙｶ,ホッフェン,ハンブルカ,Other,Other,Other,Unknown
1595,,ﾌﾗｲﾌﾞﾙ,ﾄﾞﾙﾄ,フライブル,ドルト,Other,Other,Other,Unknown
1595,,ﾊﾞｲｴﾙﾝ,ﾏｲﾝﾂ,バイエルン,マインツ,Other,Other,Other,Unknown
1595,,ﾌﾞﾚｰﾒﾝ,ｼｭﾂｯﾄ,ブレーメン,シュツット,Other,Other,Other,Unknown
1595,,ﾒﾝﾍﾝ,ｳﾞｫﾙﾌｽ,メンヘン,ヴォルフス,Other,Other,Other,Unknown
1595,,ﾊﾟｳﾘ,ﾊｲﾃﾞﾝﾊ,パウリ,ハイデンハ,Other,Other,Other,Unknown
1595,,ﾚｳﾞｧｰ,ｹﾙﾝ,レヴァー,ケルン,Other,Other,Other,Unknown
1595,,ﾘｳﾞｧﾌﾟ,ﾌﾞﾗｲﾄﾝ,リヴァプ,ブライトン,Other,Other,Other,Unknown
1595,,ｸﾘｽﾀﾙ,ﾏﾝC,クリスタル,マンC,Other,Other,Other,Unknown
1595,,ﾉｯﾃｨﾝ,ﾄﾃﾅﾑ,ノッティン,トテナム,Other,Other,Other,Unknown
1595,,ﾌﾞﾚﾝﾄ,ﾘｰｽﾞ,ブレント,リーズ,Other,Other,Other,Unknown
1595,,ｱｰｾﾅﾙ,ｳﾙｳﾞｧｰ,アーセナル,ウルヴァー,Other,Other,Other,Unknown
1593,,ｼｭﾂｯﾄ,ﾊﾞｲｴﾙﾝ,シュツット,バイエルン,Other,Other,Other,Unknown
1593,,ﾊｲﾃﾞﾝﾊ,ﾌﾗｲﾌﾞﾙ,ハイデンハ,フライブル,Other,Other,Other,Unknown
1593,,ｱｳｸﾞｽ,ﾚｳﾞｧｰ,アウグス,レヴァー,Other,Other,Other,Unknown
1593,,ｹﾙﾝ,ﾊﾟｳﾘ,ケルン,パウリ,Other,Other,Other,Unknown
1593,,ﾗｲﾌﾟﾂｨ,ﾌﾗﾝｸﾌﾙ,ライプツィ,フランクフル,Other,Other,Other,Unknown
1593,,ｳﾞｫﾙﾌｽ,ｳﾆｵﾝ,ヴォルフス,ウニオン,Other,Other,Other,Unknown
1593,,ｱｽﾄﾝ,ｱｰｾﾅﾙ,アストン,アーセナル,Other,Other,Other,Unknown
1593,,ﾄﾃﾅﾑ,ﾌﾞﾚﾝﾄ,トテナム,ブレント,Other,Other,Other,Unknown
1593,,ﾘｰｽﾞ,ﾘｳﾞｧﾌﾟ,リーズ,リヴァプ,Other,Other,Other,Unknown
1593,,ﾎﾞﾝﾏｳｽ,ﾁｪﾙｼｰ,ボンマウス,チェルシー,Other,Other,Other,Unknown
1593,,ﾏﾝC,ｻﾝﾀﾞｰ,マンC,サンダー,Other,Other,Other,Unknown
1593,,ﾆｭｶｯｽﾙ,ﾊﾞｰﾝﾘｰ,ニュカッスル,バーンリー,Other,Other,Other,Unknown
1593,,ｴｳﾞｧﾄﾝ,ﾉｯﾃｨﾝ,エヴァトン,ノッティン,Other,Other,Other,Unknown
1592,,FC東京,アルビレックス新潟,FC東京,新潟,J1,J1,J1,J.League
1592,,名古屋グランパス,アビスパ福岡,名古屋,福岡,J1,J1,J1,J.League
1592,,ガンバ大阪,東京ヴェルディ,G大阪,東京V,J1,J1,J1,J.League
1592,,鹿島アントラーズ,横浜F・マリノス,鹿島,横浜FM,J1,J1,J1,J.League
1592,,サンフレッチェ広島,湘南ベルマーレ,広島,湘南,J1,J1,J1,J.League
1591,,北海道コンサドーレ札幌,愛媛FC,札幌,愛媛,J1,J2,Mixed Domestic,J.League
1591,,アルビレックス新潟,柏レイソル,新潟,柏,J1,J1,J1,J.League
1591,,ファジアーノ岡山,浦和レッズ,岡山,浦和,J1,J1,J1,J.League
1591,,東京ヴェルディ,鹿島アントラーズ,東京V,鹿島,J1,J1,J1,J.League
1591,,湘南ベルマーレ,清水エスパルス,湘南,清水,J1,J1,J1,J.League
1591,,横浜F・マリノス,セレッソ大阪,横浜FM,C大阪,J1,J1,J1,J.League
1591,,横浜FC,京都サンガF.C.,横浜FC,京都,J1,J1,J1,J.League
1591,,町田,名古屋グランパス,町田,名古屋,J1,J1,J1,J.League
1591,,川崎フロンターレ,サンフレッチェ広島,川崎F,広島,J1,J1,J1,J.League
1591,,ヴィッセル神戸,FC東京,神戸,FC東京,J1,J1,J1,J.League
1591,,アビスパ福岡,ガンバ大阪,福岡,G大阪,J1,J1,J1,J.League
1591,,ベガルタ仙台,いわきFC,仙台,いわき,J2,J2,J2,J.League
1591,,徳島ヴォルティス,V・ファーレン長崎,徳島,長崎,J2,J2,J2,J.League
1589,,大分,ジェフユナイテッド千葉,大分,千葉,J2,J2,J2,Cup/Other
1589,,いわきFC,山口,いわき,山口,J2,J2,J2,J.League
1589,,藤枝MYFC,サガン鳥栖,藤枝,鳥栖,J2,J1,Mixed Domestic,J.League
1589,,大宮,徳島ヴォルティス,大宮,徳島,J2,J2,J2,J.League
1589,,愛媛FC,熊本,愛媛,熊本,J2,J2,J2,J.League
1589,,V・ファーレン長崎,水戸ホーリーホック,長崎,水戸,J2,J2,J2,J.League
1589,,ブラウブリッツ秋田,ベガルタ仙台,秋田,仙台,J2,J2,J2,J.League
1589,,ヴァンフォーレ甲府,富山,甲府,富山,J2,J2,J2,J.League
1589,,FC今治,北海道コンサドーレ札幌,FC今治,札幌,Other,J1,Other,J.League
1589,,ジュビロ磐田,モンテディオ山形,磐田,山形,J1,J2,Mixed Domestic,J.League
1589,,群馬,松本,群馬,松本,J2,J3,Mixed Domestic,J.League
1589,,鹿児島,FC琉球,鹿児島,FC琉球,Other,Other,Other,J.League
1589,,八戸,讃岐,八戸,讃岐,J3,J3,J3,J.League
1588,,ﾄﾞｲﾂ,ｽﾛﾊﾞｷｱ,ドイツ,スロバキア,Other,Other,Other,Unknown
1588,,ｽﾍﾟｲﾝ,ﾄﾙｺ,スペイン,トルコ,Other,Other,Other,Unknown
1588,,ｽｺｯﾄﾗﾝ,ﾃﾞﾝﾏｰｸ,スコットラン,デンマーク,Other,Other,Other,Unknown
1588,,ｳｪｰﾙｽﾞ,北マケ,ウェールズ,北マケ,Other,Other,Other,Unknown
1588,,ｺｿﾎﾞ,ｽｲｽ,コソボ,スイス,Other,Other,Other,Unknown
1588,,ｵﾗﾝﾀﾞ,ﾘﾄｱﾆｱ,オランダ,リトアニア,Other,Other,Other,Unknown
1588,,ﾓﾝﾃﾈｸﾞ,ｸﾛｱﾁｱ,モンテネグ,クロアチア,Other,Other,Other,Unknown
1588,,ｵｰｽﾄﾘｱ,ﾎﾞｽﾆｱ,オーストリア,ボスニア,Other,Other,Other,Unknown
1588,,ｽｳｪﾃﾞﾝ,ｽﾛﾍﾞﾆｱ,スウェデン,スロベニア,Other,Other,Other,Unknown
1588,,ﾌﾞﾙｶﾞﾘ,ｼﾞｮｼﾞｱ,ブルガリ,ジョジア,Other,Other,Other,Unknown
1588,,北アイ,ﾙｸｾﾝﾌﾞ,北アイ,ルクセンブ,Other,Other,Other,Unknown
1588,,ﾏﾙﾀ,ﾎﾟｰﾗﾝ,マルタ,ポーラン,Other,Other,Other,Unknown
1588,,ﾙｰﾏﾆｱ,ｻﾝﾏﾘﾉ,ルーマニア,サンマリノ,Other,Other,Other,Unknown
1587,,町田,FC東京,町田,FC東京,J1,J1,J1,J.League
1587,,ヴィッセル神戸,サンフレッチェ広島,神戸,広島,J1,J1,J1,J.League
1587,,高知,八戸,高知,八戸,Other,J3,Other,J.League
1587,,長野,宮崎,長野,宮崎,J3,J3,J3,J.League
1587,,沼津,群馬,沼津,群馬,J3,J2,Mixed Domestic,J.League
1586,,ｲﾝｸﾞﾗﾝ,ｾﾙﾋﾞｱ,イングラン,セルビア,Other,Other,Other,Unknown
1586,,ｱｲﾙﾗﾝ,ﾎﾟﾙﾄｶﾞ,アイルラン,ポルトガ,Other,Other,Other,Unknown
1586,,ﾎﾟｰﾗﾝ,ｵﾗﾝﾀﾞ,ポーラン,オランダ,Other,Other,Other,Unknown
1586,,ﾙｸｾﾝﾌﾞ,ﾄﾞｲﾂ,ルクセンブ,ドイツ,Other,Other,Other,Unknown
1586,,ｸﾛｱﾁｱ,ﾌｪﾛｰ,クロアチア,フェロー,Other,Other,Other,Unknown
1586,,ｱｾﾞﾙﾊﾞ,ｱｲｽﾗﾝ,アゼルバ,アイスラン,Other,Other,Other,Unknown
1586,,ﾉﾙｳｪｰ,ｴｽﾄﾆｱ,ノルウェー,エストニア,Other,Other,Other,Unknown
1586,,ｱﾙﾒﾆｱ,ﾊﾝｶﾞﾘｰ,アルメニア,ハンガリー,Other,Other,Other,Unknown
1586,,ｽﾛﾊﾞｷｱ,北アイ,スロバキア,北アイ,Other,Other,Other,Unknown
1586,,ﾌｨﾝﾗﾝ,ﾏﾙﾀ,フィンラン,マルタ,Other,Other,Other,Unknown
1586,,ｱﾝﾄﾞﾗ,ｱﾙﾊﾞﾆｱ,アンドラ,アルバニア,Other,Other,Other,Unknown
1586,,ｼﾞﾌﾞﾗﾙ,ﾓﾝﾃﾈｸﾞ,ジブラル,モンテネグ,Other,Other,Other,Unknown
1586,,ﾓﾙﾄﾞﾊﾞ,ｲﾀﾘｱ,モルドバ,イタリア,Other,Other,Other,Unknown
1585,,鹿島アントラーズ,横浜FC,鹿島,横浜FC,J1,J1,J1,J.League
1585,,湘南ベルマーレ,アルビレックス新潟,湘南,新潟,J1,J1,J1,J.League
1585,,サンフレッチェ広島,浦和レッズ,広島,浦和,J1,J1,J1,J.League
1585,,町田,FC東京,町田,FC東京,J1,J1,J1,J.League
1585,,ガンバ大阪,ヴィッセル神戸,G大阪,神戸,J1,J1,J1,J.League
1585,,東京ヴェルディ,アビスパ福岡,東京V,福岡,J1,J1,J1,J.League
1585,,川崎フロンターレ,ファジアーノ岡山,川崎F,岡山,J1,J1,J1,J.League
1585,,京都サンガF.C.,横浜F・マリノス,京都,横浜FM,J1,J1,J1,J.League
1585,,清水エスパルス,セレッソ大阪,清水,C大阪,J1,J1,J1,J.League
1585,,柏レイソル,名古屋グランパス,柏,名古屋,J1,J1,J1,J.League
1585,,北海道コンサドーレ札幌,大分,札幌,大分,J1,J2,Mixed Domestic,Cup/Other
1585,,ベガルタ仙台,熊本,仙台,熊本,J2,J2,J2,J.League
1585,,徳島ヴォルティス,ヴァンフォーレ甲府,徳島,甲府,J2,J2,J2,J.League
1583,,柏レイソル,サンフレッチェ広島,柏,広島,J1,J1,J1,J.League
1583,,いわきFC,藤枝MYFC,いわき,藤枝,J2,J2,J2,J.League
1583,,ヴァンフォーレ甲府,水戸ホーリーホック,甲府,水戸,J2,J2,J2,J.League
1583,,ジュビロ磐田,V・ファーレン長崎,磐田,長崎,J1,J2,Mixed Domestic,J.League
1583,,大分,モンテディオ山形,大分,山形,J2,J2,J2,Cup/Other
1583,,大宮,ブラウブリッツ秋田,大宮,秋田,J2,J2,J2,J.League
1583,,富山,愛媛FC,富山,愛媛,J2,J2,J2,J.League
1583,,FC今治,ベガルタ仙台,FC今治,仙台,Other,J2,Other,J.League
1583,,サガン鳥栖,徳島ヴォルティス,鳥栖,徳島,J1,J2,Mixed Domestic,J.League
1583,,熊本,山口,熊本,山口,J2,J2,J2,J.League
1583,,ジェフユナイテッド千葉,北海道コンサドーレ札幌,千葉,札幌,J2,J1,Mixed Domestic,J.League
1583,,栃木SC,岐阜,栃木,岐阜,J2,J3,Mixed Domestic,J.League
1583,,八戸,北九州,八戸,北九州,J3,J3,J3,J.League
1582,,浦和レッズ,町田,浦和,町田,J1,J1,J1,J.League
1582,,清水エスパルス,東京ヴェルディ,清水,東京V,J1,J1,J1,J.League
1582,,柏レイソル,横浜FC,柏,横浜FC,J1,J1,J1,J.League
1582,,名古屋グランパス,ガンバ大阪,名古屋,G大阪,J1,J1,J1,J.League
1582,,セレッソ大阪,川崎フロンターレ,C大阪,川崎F,J1,J1,J1,J.League
1582,,FC東京,ファジアーノ岡山,FC東京,岡山,J1,J1,J1,J.League
1582,,横浜F・マリノス,サンフレッチェ広島,横浜FM,広島,J1,J1,J1,J.League
1582,,京都サンガF.C.,鹿島アントラーズ,京都,鹿島,J1,J1,J1,J.League
1582,,アルビレックス新潟,ヴィッセル神戸,新潟,神戸,J1,J1,J1,J.League
1582,,アビスパ福岡,湘南ベルマーレ,福岡,湘南,J1,J1,J1,J.League
1582,,北海道コンサドーレ札幌,水戸ホーリーホック,札幌,水戸,J1,J2,Mixed Domestic,J.League
1582,,山口,富山,山口,富山,J2,J2,J2,J.League
1582,,ブラウブリッツ秋田,ジェフユナイテッド千葉,秋田,千葉,J2,J2,J2,J.League
1580,,東京ヴェルディ,アルビレックス新潟,東京V,新潟,J1,J1,J1,J.League
1580,,ガンバ大阪,柏レイソル,G大阪,柏,J1,J1,J1,J.League
1580,,ファジアーノ岡山,セレッソ大阪,岡山,C大阪,J1,J1,J1,J.League
1580,,川崎フロンターレ,清水エスパルス,川崎F,清水,J1,J1,J1,J.League
1580,,横浜FC,名古屋グランパス,横浜FC,名古屋,J1,J1,J1,J.League
1580,,町田,アビスパ福岡,町田,福岡,J1,J1,J1,J.League
1580,,横浜F・マリノス,浦和レッズ,横浜FM,浦和,J1,J1,J1,J.League
1580,,湘南ベルマーレ,京都サンガF.C.,湘南,京都,J1,J1,J1,J.League
1580,,大分,ベガルタ仙台,大分,仙台,J2,J2,J2,Cup/Other
1580,,モンテディオ山形,熊本,山形,熊本,J2,J2,J2,J.League
1580,,富山,北海道コンサドーレ札幌,富山,札幌,J2,J1,Mixed Domestic,J.League
1580,,FC今治,山口,FC今治,山口,Other,J2,Other,J.League
1580,,サガン鳥栖,ブラウブリッツ秋田,鳥栖,秋田,J1,J2,Mixed Domestic,J.League
1579,,ヴィッセル神戸,0,神戸,0,J1,Other,Other,Cup/Other
1579,,サンフレッチェ広島,0,広島,0,J1,Other,Other,Cup/Other
1578,,ｵﾗﾝﾀﾞ,ﾌｨﾝﾗﾝ,オランダ,フィンラン,Other,Other,Other,Unknown
1578,,ﾙｰﾏﾆｱ,ｵｰｽﾄﾘｱ,ルーマニア,オーストリア,Other,Other,Other,Unknown
1578,,ﾃﾞﾝﾏｰｸ,ｷﾞﾘｼｬ,デンマーク,ギリシャ,Other,Other,Other,Unknown
1578,,ｳｪｰﾙｽﾞ,ﾍﾞﾙｷﾞｰ,ウェールズ,ベルギー,Other,Other,Other,Unknown
1578,,ｽﾛﾍﾞﾆｱ,ｽｲｽ,スロベニア,スイス,Other,Other,Other,Unknown
1578,,ｱｲｽﾗﾝ,ﾌﾗﾝｽ,アイスラン,フランス,Other,Other,Other,Unknown
1578,,ｽｳｪﾃﾞﾝ,ｺｿﾎﾞ,スウェデン,コソボ,Other,Other,Other,Unknown
1578,,北アイ,ﾄﾞｲﾂ,北アイ,ドイツ,Other,Other,Other,Unknown
1578,,ｽﾛﾊﾞｷｱ,ﾙｸｾﾝﾌﾞ,スロバキア,ルクセンブ,Other,Other,Other,Unknown
1578,,ﾌｪﾛｰ,ﾁｪｺ,フェロー,チェコ,Other,Other,Other,Unknown
1578,,ﾘﾄｱﾆｱ,ﾎﾟｰﾗﾝ,リトアニア,ポーラン,Other,Other,Other,Unknown
1578,,北マケ,ｶｻﾞﾌ,北マケ,カザフ,Other,Other,Other,Unknown
1578,,ｸﾛｱﾁｱ,ｼﾞﾌﾞﾗﾙ,クロアチア,ジブラル,Other,Other,Other,Unknown
1577,,サンフレッチェ広島,横浜FC,広島,横浜FC,J1,J1,J1,J.League
1577,,柏レイソル,川崎フロンターレ,柏,川崎F,J1,J1,J1,J.League
1577,,北九州,鹿児島,北九州,鹿児島,J3,Other,Other,J.League
1577,,栃木SC,福島,栃木,福島,J2,J3,Mixed Domestic,J.League
1577,,松本,宮崎,松本,宮崎,J3,J3,J3,J.League
1576,,ﾁｪｺ,ｸﾛｱﾁｱ,チェコ,クロアチア,Other,Other,Other,Unknown
1576,,ｽｺｯﾄﾗﾝ,ｷﾞﾘｼｬ,スコットラン,ギリシャ,Other,Other,Other,Unknown
1576,,ｷﾌﾟﾛｽ,ﾎﾞｽﾆｱ,キプロス,ボスニア,Other,Other,Other,Unknown
1576,,ｽｳｪﾃﾞﾝ,ｽｲｽ,スウェデン,スイス,Other,Other,Other,Unknown
1576,,ﾌﾗﾝｽ,ｱｾﾞﾙﾊﾞ,フランス,アゼルバ,Other,Other,Other,Unknown
1576,,ﾌｨﾝﾗﾝ,ﾘﾄｱﾆｱ,フィンラン,リトアニア,Other,Other,Other,Unknown
1576,,ﾄﾞｲﾂ,ﾙｸｾﾝﾌﾞ,ドイツ,ルクセンブ,Other,Other,Other,Unknown
1576,,北アイ,ｽﾛﾊﾞｷｱ,北アイ,スロバキア,Other,Other,Other,Unknown
1576,,ﾍﾞﾙｷﾞｰ,北マケ,ベルギー,北マケ,Other,Other,Other,Unknown
1576,,ﾌｪﾛｰ,ﾓﾝﾃﾈｸﾞ,フェロー,モンテネグ,Other,Other,Other,Unknown
1576,,ﾏﾙﾀ,ｵﾗﾝﾀﾞ,マルタ,オランダ,Other,Other,Other,Unknown
1576,,ｵｰｽﾄﾘｱ,ｻﾝﾏﾘﾉ,オーストリア,サンマリノ,Other,Other,Other,Unknown
1576,,ｺｿﾎﾞ,ｽﾛﾍﾞﾆｱ,コソボ,スロベニア,Other,Other,Other,Unknown
1575,,川崎フロンターレ,3,川崎F,3,J1,Other,Other,Cup/Other
1575,,横浜FC,0,横浜FC,0,J1,Other,Other,Cup/Other
1574,,清水エスパルス,FC東京,清水,FC東京,J1,J1,J1,J.League
1574,,アルビレックス新潟,ファジアーノ岡山,新潟,岡山,J1,J1,J1,J.League
1574,,サンフレッチェ広島,町田,広島,町田,J1,J1,J1,J.League
1574,,柏レイソル,横浜F・マリノス,柏,横浜FM,J1,J1,J1,J.League
1574,,京都サンガF.C.,川崎フロンターレ,京都,川崎F,J1,J1,J1,J.League
1574,,名古屋グランパス,セレッソ大阪,名古屋,C大阪,J1,J1,J1,J.League
1574,,アビスパ福岡,横浜FC,福岡,横浜FC,J1,J1,J1,J.League
1574,,浦和レッズ,ヴィッセル神戸,浦和,神戸,J1,J1,J1,J.League
1574,,鹿島アントラーズ,ガンバ大阪,鹿島,G大阪,J1,J1,J1,J.League
1574,,ブラウブリッツ秋田,大分,秋田,大分,J2,J2,J2,Cup/Other
1574,,徳島ヴォルティス,FC今治,徳島,FC今治,J2,Other,Other,J.League
1574,,熊本,いわきFC,熊本,いわき,J2,J2,J2,J.League
1574,,北海道コンサドーレ札幌,モンテディオ山形,札幌,山形,J1,J2,Mixed Domestic,J.League
1572,,町田,ファジアーノ岡山,町田,岡山,J1,J1,J1,J.League
1572,,名古屋グランパス,鹿島アントラーズ,名古屋,鹿島,J1,J1,J1,J.League
1572,,東京ヴェルディ,浦和レッズ,東京V,浦和,J1,J1,J1,J.League
1572,,アビスパ福岡,サンフレッチェ広島,福岡,広島,J1,J1,J1,J.League
1572,,ヴィッセル神戸,清水エスパルス,神戸,清水,J1,J1,J1,J.League
1572,,ガンバ大阪,アルビレックス新潟,G大阪,新潟,J1,J1,J1,J.League
