roundNo,snapshotDate,league,homeTeam,awayTeam,homeElo,awayElo,eloDiff,homeHomeElo,awayAwayElo,homeAwayDiff,homeFormPoints,awayFormPoints,formDiff,homeLast5Wins,awayLast5Wins,homeRank,awayRank,rankDiff,homePoints,awayPoints,pointsDiff,homeGoalsFor,awayGoalsFor,homeGoalsAgainst,awayGoalsAgainst,homeGoalDifference,awayGoalDifference,goalDifferenceDiff,homeWinRate,awayWinRate,homeHomeWinRate,awayAwayWinRate,homeAwayWinRateDiff,homeHomeGoalsPerMatch,awayAwayGoalsPerMatch,homeAwayGoalsPerMatchDiff,homeHomeGoalsAgainstPerMatch,awayAwayGoalsAgainstPerMatch,homeAwayGoalsAgainstPerMatchDiff,homeAttackRating,awayAttackRating,attackRatingDiff,homeDefenseRating,awayDefenseRating,defenseRatingDiff,absEloDiff,absRankDiff,absPointsDiff,absAttackDiff,absDefenseDiff,balanceScore,homeLast3Points,awayLast3Points,last3PointsDiff,homeLast3Wins,awayLast3Wins,last3WinsDiff,homeUnbeatenStreak,awayUnbeatenStreak,unbeatenStreakDiff,homeLosingStreak,awayLosingStreak,losingStreakDiff,h2hHomeWins,h2hDraws,h2hAwayWins,month,seasonRound,combinedGoalsPerMatch,expectedGoalGap,attackDefenseRatio,result,match_card_id,homePlayerCoreScore,homePlayerMomentum,homeTeamStability,homeCorePlayerCount,homeAvailablePlayerCount,awayPlayerCoreScore,awayPlayerMomentum,awayTeamStability,awayCorePlayerCount,awayAvailablePlayerCount,playerCoreScoreDiff,playerMomentumDiff,teamStabilityDiff,corePlayerCountDiff,availablePlayerCountDiff
1631,2025-05-24,J.League,水戸ホーリーホック,川崎フロンターレ,1514,1493,21,1526,1484,42,8,7,1,2,2,20,11,-9,26,34,-8,14,16,14,17,0,-1,1,0.3,0.3461538461538461,0.4285714285714285,0.3,0.1285714285714285,1.0,0.5,0.5,0.5714285714285714,0.7,-0.1285714285714285,0.5185185185185185,0.4558404558404558,0.0626780626780626,1.9285714285714288,2.0647058823529414,-0.1361344537815125,21,9,8,0.0626780626780626,0.1361344537815125,9.639762503291916,6,4,2,2,1,1,2,1,1,0,0,0,0,1,0,5,1631,1.5,0.5,0.2439937172211342,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,2025-05-24,J.League,清水エスパルス,ガンバ大阪,1514,1507,7,1493,1498,-5,10,5,5,3,1,8,7,-1,37,38,-1,15,18,14,15,1,3,-2,0.44,0.4,0.3333333333333333,0.2727272727272727,0.0606060606060606,0.5833333333333334,0.7272727272727273,-0.1439393939393939,0.6666666666666666,0.7272727272727273,-0.0606060606060606,0.4444444444444444,0.5333333333333333,-0.0888888888888889,2.4107142857142856,2.2500000000000004,0.1607142857142851,7,1,1,0.0888888888888889,0.1607142857142851,2.7499206349206347,4,3,1,1,1,0,0,0,0,1,2,-1,1,0,0,5,1631,1.3106060606060606,0.1439393939393939,0.2097868994211447,A,32350,0.544694,0.493989,0.818182,11.0,17.0,0.61656,0.56947,0.818182,12.0,19.0,-0.07186599999999999,-0.07548100000000002,0.0,-1.0,-2.0
1631,2025-05-24,J.League,北海道コンサドーレ札幌,ジュビロ磐田,1514,1506,8,1520,1508,12,10,10,0,3,3,19,29,10,26,15,11,10,7,9,6,1,1,0,0.4705882352941176,0.4,0.625,0.5,0.125,0.625,0.75,-0.125,0.375,0.5,-0.125,0.4357298474945533,0.5185185185185185,-0.0827886710239651,2.5500000000000003,2.2500000000000004,0.2999999999999998,8,10,11,0.0827886710239651,0.2999999999999998,5.376557734204792,9,4,5,3,1,2,3,0,3,0,1,-1,1,0,0,5,1631,1.375,0.125,0.1987976013026961,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,2025-05-24,J.League,ベガルタ仙台,横浜FC,1524,1446,78,1516,1461,55,8,7,1,2,2,23,33,10,23,14,9,11,6,8,12,3,-6,9,0.4285714285714285,0.25,0.4444444444444444,0.125,0.3194444444444444,0.7777777777777778,0.25,0.5277777777777778,0.5555555555555556,0.875,-0.3194444444444444,0.582010582010582,0.2777777777777777,0.3042328042328042,2.3625000000000003,1.8,0.5625000000000002,78,10,9,0.3042328042328042,0.5625000000000002,29.97334656084656,6,6,0,2,2,0,0,1,-1,1,0,1,1,0,0,5,1631,1.0277777777777777,0.5277777777777778,0.2065507999299379,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,2025-05-24,J.League,徳島ヴォルティス,FC今治,1511,1472,39,1517,1481,36,4,4,0,1,1,25,38,13,22,10,12,10,6,8,8,2,-2,4,0.4285714285714285,0.2,0.5,0.0,0.5,0.75,0.3333333333333333,0.4166666666666667,0.5,1.0,-0.5,0.5291005291005291,0.4444444444444444,0.0846560846560846,2.3625000000000003,1.6875,0.6750000000000003,39,13,12,0.0846560846560846,0.6750000000000003,17.051931216931216,4,1,3,1,0,1,1,0,1,0,2,-2,1,0,1,5,1631,1.0833333333333333,0.4166666666666667,0.2403755397508638,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,2025-05-24,J.League,藤枝MYFC,いわきFC,1528,1483,45,1500,1509,-9,8,5,3,2,1,27,30,3,17,15,2,9,7,6,8,3,-1,4,0.4,0.3333333333333333,0.0,0.5,-0.5,1.0,0.75,0.25,1.0,0.5,0.5,0.6666666666666666,0.4320987654320987,0.2345679012345679,2.2500000000000004,2.0250000000000004,0.2250000000000001,45,3,2,0.2345679012345679,0.2250000000000001,16.591913580246914,4,1,3,1,0,1,1,0,1,0,1,-1,2,0,0,5,1631,1.75,0.25,0.2570151416572163,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,2025-05-17,J.League,水戸ホーリーホック,東京ヴェルディ,1502,1525,-23,1518,1477,41,8,9,-1,2,3,25,11,-14,23,35,-12,13,15,14,13,-1,2,-3,0.2631578947368421,0.4347826086956521,0.3333333333333333,0.3,0.0333333333333333,1.0,0.4,0.6,0.6666666666666666,0.7,-0.0333333333333333,0.50682261208577,0.4830917874396135,0.0237308246461564,1.8321428571428573,2.388461538461539,-0.5563186813186816,23,14,12,0.0237308246461564,0.5563186813186816,11.666009901192968,4,3,1,1,1,0,1,0,1,0,2,-2,0,0,1,5,1630,1.4,0.6,0.2345377232663624,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,2025-05-17,J.League,横浜F・マリノス,柏レイソル,1531,1481,50,1538,1475,63,7,3,4,2,1,3,9,6,44,36,8,16,14,13,15,3,-1,4,0.5185185185185185,0.4230769230769231,0.6153846153846154,0.2727272727272727,0.3426573426573427,0.7692307692307693,0.4545454545454545,0.3146853146853147,0.3846153846153846,0.7272727272727273,-0.3426573426573426,0.4389574759945129,0.3988603988603988,0.0400970771341141,2.803846153846154,2.3400000000000003,0.4638461538461538,50,6,8,0.0400970771341141,0.4638461538461538,19.10078864619605,1,3,-2,0,1,-1,0,1,-1,2,0,2,1,0,2,5,1630,1.2237762237762235,0.3146853146853147,0.1628745421894572,A,32289,0.622854,0.571612,0.636364,13.0,20.0,0.597486,0.543389,0.363636,12.0,20.0,0.025368000000000057,0.028222999999999998,0.272728,1.0,0.0
1630,2025-05-17,J.League,V・ファーレン長崎,ヴィッセル神戸,1472,1510,-38,1515,1509,6,4,4,0,1,1,26,18,-8,21,27,-6,9,13,11,11,-2,2,-4,0.3529411764705882,0.3888888888888889,0.5714285714285714,0.3,0.2714285714285714,0.7142857142857143,0.8,-0.0857142857142857,0.4285714285714285,0.7,-0.2714285714285714,0.392156862745098,0.5349794238683128,-0.1428225611232147,2.0863636363636364,2.209090909090909,-0.1227272727272725,38,8,6,0.1428225611232147,0.1227272727272725,15.353109966770097,3,1,2,1,0,1,0,0,0,1,1,0,0,0,0,5,1630,1.5142857142857142,0.0857142857142857,0.2158362271512731,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,2025-05-17,J.League,ジェフユナイテッド千葉,鹿島アントラーズ,1475,1631,-156,1514,1563,-49,3,10,-7,1,3,23,1,-22,24,59,-35,10,23,13,7,-3,16,-19,0.35,0.72,0.5555555555555556,0.6923076923076923,-0.1367521367521367,0.6666666666666666,0.9230769230769232,-0.2564102564102565,0.4444444444444444,0.3076923076923077,0.1367521367521367,0.3703703703703703,0.6814814814814815,-0.3111111111111111,2.076923076923077,4.821428571428571,-2.744505494505494,156,22,35,0.3111111111111111,2.744505494505494,60.71112332112332,3,7,-4,1,2,-1,0,3,-3,1,0,1,0,0,1,5,1630,1.58974358974359,0.2564102564102565,0.1524765129147766,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,2025-05-17,J.League,京都サンガF.C.,サンフレッチェ広島,1490,1546,-56,1492,1524,-32,7,5,2,2,1,14,2,-12,30,44,-14,14,18,14,11,0,7,-7,0.3636363636363636,0.5416666666666666,0.25,0.5,-0.25,0.6666666666666666,0.7142857142857143,-0.0476190476190476,0.75,0.5,0.25,0.4713804713804713,0.5555555555555555,-0.0841750841750841,2.1214285714285714,2.9454545454545458,-0.8240259740259743,56,12,14,0.0841750841750841,0.8240259740259743,22.78164021164021,3,4,-1,1,1,0,0,2,-2,1,0,1,0,0,0,5,1630,1.380952380952381,0.0476190476190476,0.2026720838114282,A,31427,0.542801,0.5073,0.818182,10.0,18.0,0.597618,0.533569,0.818182,12.0,20.0,-0.054817000000000005,-0.026268999999999987,0.0,-2.0,-2.0
1630,2025-05-17,J.League,浦和レッズ,FC東京,1468,1525,-57,1515,1544,-29,9,9,0,3,3,17,5,-12,28,38,-10,12,16,17,14,-5,2,-7,0.32,0.44,0.5454545454545454,0.5833333333333334,-0.0378787878787879,0.6363636363636364,0.8333333333333334,-0.196969696969697,0.4545454545454545,0.4166666666666667,0.0378787878787878,0.3555555555555555,0.474074074074074,-0.1185185185185185,1.9852941176470589,2.4107142857142856,-0.4254201680672267,57,12,10,0.1185185185185185,0.4254201680672267,23.058787737317147,6,3,3,2,1,1,0,1,-1,1,0,1,0,1,0,5,1630,1.4696969696969695,0.196969696969697,0.1887191018754859,D,32318,0.632035,0.578569,0.636364,12.0,20.0,0.676569,0.596356,0.909091,15.0,20.0,-0.04453399999999996,-0.017786999999999997,-0.27272699999999994,-3.0,0.0
1630,2025-05-17,J.League,ファジアーノ岡山,清水エスパルス,1478,1523,-45,1503,1522,-19,10,10,0,3,3,16,7,-9,28,37,-9,14,15,19,14,-5,1,-6,0.2692307692307692,0.44,0.4545454545454545,0.5384615384615384,-0.0839160839160839,0.5454545454545454,0.6153846153846154,-0.06993006993007,0.5454545454545454,0.4615384615384615,0.0839160839160838,0.3988603988603988,0.4444444444444444,-0.0455840455840456,1.847368421052632,2.4107142857142856,-0.5633458646616538,45,9,9,0.0455840455840456,0.5633458646616538,18.12178598204914,6,7,-1,2,2,0,1,4,-3,0,0,0,0,1,0,5,1630,1.1608391608391608,0.06993006993007,0.1980433676471186,H,31398,0.593611,0.537806,0.818182,11.0,18.0,0.562495,0.504051,0.818182,10.0,19.0,0.031116000000000033,0.03375499999999998,0.0,1.0,-1.0
1630,2025-05-17,J.League,セレッソ大阪,名古屋グランパス,1530,1504,26,1501,1504,-3,7,13,-6,2,4,6,10,4,37,36,1,17,16,15,18,2,-2,4,0.4,0.3571428571428571,0.2307692307692307,0.3333333333333333,-0.1025641025641025,0.7692307692307693,0.6666666666666666,0.1025641025641026,0.7692307692307693,0.6666666666666666,0.1025641025641026,0.5037037037037037,0.4232804232804232,0.0804232804232804,2.2500000000000004,2.1,0.1500000000000003,26,4,1,0.0804232804232804,0.1500000000000003,10.146084656084655,4,9,-5,1,3,-2,1,5,-4,0,0,0,1,0,1,5,1630,1.435897435897436,0.1025641025641026,0.2130949005733493,H,31407,0.586361,0.526507,0.727273,9.0,19.0,0.586153,0.540056,0.818182,10.0,20.0,0.00020799999999998597,-0.013549000000000033,-0.09090900000000002,-1.0,-1.0
1630,2025-05-17,J.League,川崎フロンターレ,町田,1497,1541,-44,1508,1506,2,9,11,-2,3,3,8,13,5,36,31,5,16,15,16,13,0,2,-2,0.3846153846153846,0.3809523809523809,0.4,0.25,0.15,0.6666666666666666,0.75,-0.0833333333333333,0.6,0.75,-0.15,0.4558404558404558,0.5291005291005291,-0.0732600732600732,2.19375,2.180769230769231,0.012980769230769,44,5,5,0.0732600732600732,0.012980769230769,16.667248168498165,6,7,-1,2,2,0,0,5,-5,1,0,1,1,0,0,5,1630,1.4166666666666663,0.0833333333333333,0.2251489633688172,D,32427,0.594604,0.563497,0.818182,12.0,20.0,0.511465,0.444556,0.454545,8.0,19.0,0.08313900000000007,0.11894100000000002,0.363637,4.0,1.0
1630,2025-05-17,J.League,FC琉球,鳥取,1511,1475,36,1509,1500,9,5,0,5,1,0,43,59,16,5,0,5,3,0,2,2,1,-2,3,0.3333333333333333,0.0,0.5,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0.5,0.7407407407407407,0.0,0.7407407407407407,2.0250000000000004,1.35,0.6750000000000003,36,16,5,0.7407407407407407,0.6750000000000003,16.883148148148152,5,0,5,1,0,1,3,0,3,0,2,-2,0,0,0,5,1630,1.0,1.0,0.2194722351162159,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,2025-05-17,J.League,富山,徳島ヴォルティス,1498,1518,-20,1485,1499,-14,11,6,5,3,2,29,22,-7,15,24,-9,7,10,8,7,-1,3,-4,0.3333333333333333,0.5,0.1428571428571428,0.4,-0.2571428571428572,0.5714285714285714,0.6,-0.0285714285714285,0.8571428571428571,0.6,0.2571428571428571,0.4320987654320987,0.5291005291005291,-0.0970017636684303,2.0250000000000004,2.7,-0.6749999999999998,20,7,9,0.0970017636684303,0.6749999999999998,8.904400352733687,7,3,4,2,1,1,5,0,5,0,1,-1,1,0,1,5,1630,1.1714285714285713,0.0285714285714285,0.2034241168509931,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,2025-05-17,Cup/Other,大分,宮崎,1500,1535,-35,1500,1509,-9,0,10,-10,0,3,0,38,38,0,10,-10,0,4,0,1,0,3,-3,0.0,0.75,0.0,0.5,-0.5,0.0,1.0,-1.0,0.0,0.5,-0.5,0.0,0.7407407407407407,-0.7407407407407407,0.0,5.4,-5.4,35,38,10,0.7407407407407407,5.4,22.97814814814815,0,7,-7,0,2,-2,0,4,-4,0,0,0,0,0,0,5,1630,1.0,1.0,0.137171671032155,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,2025-05-17,J.League,ジュビロ磐田,藤枝MYFC,1518,1515,3,1508,1516,-8,10,6,4,3,1,27,31,4,15,14,1,7,8,5,6,2,2,0,0.4444444444444444,0.3333333333333333,0.4,0.75,-0.35,0.8,0.75,0.05,0.6,0.25,0.35,0.5761316872427983,0.6584362139917694,-0.0823045267489711,2.43,2.0250000000000004,0.4049999999999998,3,4,1,0.0823045267489711,0.4049999999999998,2.147460905349794,7,4,3,2,1,1,4,0,4,0,1,-1,0,1,0,5,1630,1.55,0.05,0.2771133984051015,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,2025-05-10,J.League,水戸ホーリーホック,浦和レッズ,1491,1478,13,1510,1456,54,5,9,-4,1,3,26,15,-11,20,28,-8,12,12,14,16,-2,-4,2,0.2222222222222222,0.3333333333333333,0.2,0.1538461538461538,0.0461538461538461,1.0,0.3846153846153846,0.6153846153846154,0.8,0.8461538461538461,-0.0461538461538461,0.4938271604938271,0.3703703703703703,0.1234567901234567,1.7357142857142858,2.0250000000000004,-0.2892857142857146,13,11,8,0.1234567901234567,0.2892857142857146,7.382548500881835,2,9,-7,0,3,-3,0,3,-3,1,0,1,0,0,1,5,1628,1.3846153846153846,0.6153846153846154,0.2297900042942592,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,2025-05-10,J.League,横浜F・マリノス,鹿島アントラーズ,1541,1621,-80,1547,1554,-7,10,10,0,3,3,2,1,-1,44,56,-12,16,22,12,7,4,15,-11,0.5384615384615384,0.7083333333333334,0.6666666666666666,0.6666666666666666,0.0,0.8333333333333334,0.9166666666666666,-0.0833333333333332,0.3333333333333333,0.3333333333333333,0.0,0.4558404558404558,0.6790123456790123,-0.2231718898385564,2.925,4.628571428571429,-1.7035714285714292,80,1,12,0.2231718898385564,1.7035714285714292,28.635348663681995,4,4,0,1,1,0,0,2,-2,1,0,1,0,0,2,5,1628,1.75,0.0833333333333332,0.1502385710380435,A,32324,0.598326,0.528892,0.727273,12.0,20.0,0.629285,0.573311,0.727273,13.0,20.0,-0.03095899999999996,-0.044418999999999986,0.0,-1.0,0.0
1628,2025-05-10,J.League,ヴィッセル神戸,ファジアーノ岡山,1525,1463,62,1516,1455,61,7,8,-1,2,2,16,21,5,27,25,2,13,13,10,19,3,-6,9,0.4117647058823529,0.24,0.5714285714285714,0.0714285714285714,0.5,0.7142857142857143,0.5,0.2142857142857143,0.4285714285714285,0.9285714285714286,-0.5,0.5664488017429193,0.3851851851851852,0.1812636165577341,2.295,1.7763157894736843,0.5186842105263156,62,5,2,0.1812636165577341,0.5186842105263156,23.089989565416808,1,4,-3,0,1,-1,1,0,1,0,1,-1,1,0,0,5,1628,1.2142857142857144,0.2142857142857143,0.2337353972513633,A,32290,0.541417,0.4792,0.818182,11.0,20.0,0.589347,0.512325,0.545455,11.0,20.0,-0.04792999999999992,-0.033125000000000016,0.27272699999999994,0.0,0.0
1628,2025-05-10,J.League,ガンバ大阪,サンフレッチェ広島,1525,1533,-8,1535,1515,20,6,2,4,1,0,4,3,-1,41,41,0,19,17,14,11,5,6,-1,0.44,0.5217391304347826,0.5714285714285714,0.4615384615384615,0.1098901098901098,0.7857142857142857,0.6923076923076923,0.0934065934065934,0.4285714285714285,0.5384615384615384,-0.1098901098901098,0.5629629629629629,0.5475040257648952,0.0154589371980676,2.4107142857142856,2.8227272727272728,-0.4120129870129871,8,1,0,0.0154589371980676,0.4120129870129871,3.1354943848422105,4,2,2,1,0,1,0,1,-1,1,0,1,0,0,1,5,1628,1.478021978021978,0.0934065934065934,0.2121827019672186,A,32309,0.610431,0.546128,0.909091,10.0,20.0,0.586917,0.514189,0.909091,10.0,20.0,0.023513999999999924,0.03193899999999994,0.0,0.0,0.0
1628,2025-05-10,J.League,名古屋グランパス,京都サンガF.C.,1493,1502,-9,1479,1516,-37,11,10,1,3,3,12,13,1,33,30,3,15,14,18,13,-3,1,-4,0.3333333333333333,0.3809523809523809,0.3333333333333333,0.5555555555555556,-0.2222222222222222,0.4666666666666667,0.6666666666666666,-0.1999999999999999,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.411522633744856,0.4938271604938271,-0.0823045267489711,2.0250000000000004,2.180769230769231,-0.1557692307692306,9,1,3,0.0823045267489711,0.1557692307692306,3.4476147515036404,7,4,3,2,1,1,5,1,4,0,0,0,0,1,0,5,1628,1.1333333333333333,0.1999999999999999,0.215258664633541,H,32398,0.57509,0.492039,0.636364,11.0,19.0,0.578884,0.521357,0.727273,10.0,20.0,-0.003793999999999964,-0.029317999999999955,-0.0909089999999999,1.0,-1.0
1628,2025-05-10,J.League,セレッソ大阪,V・ファーレン長崎,1520,1482,38,1492,1473,19,7,4,3,2,1,9,25,16,34,21,13,16,9,15,10,1,-1,2,0.375,0.375,0.1666666666666666,0.2222222222222222,-0.0555555555555555,0.75,0.4444444444444444,0.3055555555555556,0.8333333333333334,0.7777777777777778,0.0555555555555555,0.4938271604938271,0.4166666666666666,0.0771604938271604,2.16,2.16,0.0,38,16,13,0.0771604938271604,0.0,17.31543209876543,4,3,1,1,1,0,0,1,-1,1,0,1,0,0,1,5,1628,1.1944444444444444,0.3055555555555556,0.2107575813431387,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,2025-05-10,J.League,清水エスパルス,アビスパ福岡,1526,1479,47,1493,1484,9,12,3,9,4,0,6,10,4,36,34,2,14,16,13,17,1,-1,2,0.4583333333333333,0.3461538461538461,0.3636363636363636,0.25,0.1136363636363636,0.5454545454545454,0.5833333333333334,-0.0378787878787879,0.6363636363636364,0.75,-0.1136363636363636,0.4320987654320987,0.4558404558404558,-0.0237416904083571,2.492307692307693,2.0647058823529414,0.4276018099547514,47,4,2,0.0237416904083571,0.4276018099547514,17.540268700072623,9,2,7,3,0,3,3,0,3,0,1,-1,1,0,1,5,1628,1.128787878787879,0.0378787878787879,0.1948468491568545,D,32253,0.614729,0.541358,0.818182,11.0,20.0,0.570208,0.515014,1.0,11.0,20.0,0.04452099999999992,0.026344000000000034,-0.18181800000000004,0.0,0.0
1628,2025-05-10,J.League,FC東京,東京ヴェルディ,1513,1537,-24,1466,1487,-21,7,10,-3,2,3,8,7,-1,35,35,0,15,15,14,12,1,3,-2,0.4166666666666667,0.4545454545454545,0.25,0.3333333333333333,-0.0833333333333333,0.4166666666666667,0.4444444444444444,-0.0277777777777777,0.75,0.6666666666666666,0.0833333333333333,0.4629629629629629,0.505050505050505,-0.042087542087542,2.3142857142857145,2.4750000000000005,-0.160714285714286,24,1,0,0.042087542087542,0.160714285714286,8.690560365560364,3,6,-3,1,2,-1,0,0,0,2,1,1,0,1,0,5,1628,0.8611111111111112,0.0277777777777777,0.2021164144550084,H,32432,0.66025,0.587792,0.363636,11.0,20.0,0.578604,0.517542,0.818182,11.0,20.0,0.081646,0.07025000000000003,-0.45454599999999995,0.0,0.0
1628,2025-05-10,J.League,ジェフユナイテッド千葉,町田,1486,1529,-43,1524,1497,27,3,9,-6,1,2,23,14,-9,24,28,-4,10,14,12,13,-2,1,-3,0.3684210526315789,0.35,0.625,0.1818181818181818,0.4431818181818182,0.75,0.7272727272727273,0.0227272727272727,0.375,0.8181818181818182,-0.4431818181818182,0.3898635477582846,0.5185185185185185,-0.1286549707602339,2.1375,2.076923076923077,0.060576923076923,43,9,4,0.1286549707602339,0.060576923076923,17.337846378767427,3,5,-2,1,1,0,1,5,-4,0,0,0,0,0,0,5,1628,1.4772727272727273,0.0227272727272727,0.2155361471979389,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,2025-05-10,J.League,柏レイソル,川崎フロンターレ,1469,1510,-41,1503,1499,4,0,9,-9,0,3,11,5,-6,33,36,-3,13,16,15,15,-2,1,-3,0.4,0.4,0.5,0.4,0.0999999999999999,0.5714285714285714,0.6,-0.0285714285714285,0.5,0.6,-0.0999999999999999,0.3851851851851852,0.474074074074074,-0.0888888888888888,2.2500000000000004,2.2500000000000004,0.0,41,6,3,0.0888888888888888,0.0,15.867777777777777,0,6,-6,0,2,-2,0,2,-2,5,0,5,0,1,2,5,1628,1.1714285714285713,0.0285714285714285,0.1909422588963043,H,31371,0.542,0.5075,0.818182,10.0,19.0,0.53425,0.48625,0.818182,10.0,18.0,0.007750000000000035,0.021249999999999936,0.0,0.0,1.0
1628,2025-05-10,J.League,北海道コンサドーレ札幌,大宮,1510,1498,12,1511,1508,3,10,8,2,3,2,19,36,17,26,11,15,10,5,9,5,1,0,1,0.4705882352941176,0.375,0.5714285714285714,0.3333333333333333,0.238095238095238,0.5714285714285714,1.0,-0.4285714285714286,0.4285714285714285,0.6666666666666666,-0.238095238095238,0.4357298474945533,0.4629629629629629,-0.0272331154684095,2.5500000000000003,2.16,0.3900000000000001,12,17,15,0.0272331154684095,0.3900000000000001,8.533446623093681,6,4,2,2,1,1,2,1,1,0,0,0,0,0,1,5,1628,1.5714285714285714,0.4285714285714286,0.1908012166318159,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,2025-05-10,Cup/Other,大分,サガン鳥栖,1500,1516,-16,1500,1500,0,0,6,-6,0,1,0,32,32,0,14,-14,0,8,0,7,0,1,-1,0.0,0.3,0.0,0.2857142857142857,-0.2857142857142857,0.0,0.7142857142857143,-0.7142857142857143,0.0,0.7142857142857143,-0.7142857142857143,0.0,0.5925925925925926,-0.5925925925925926,0.0,1.9285714285714288,-1.9285714285714288,16,32,14,0.5925925925925926,1.9285714285714288,14.104232804232804,0,4,-4,0,1,-1,0,2,-2,0,0,0,0,0,0,5,1628,0.7142857142857143,0.7142857142857143,0.3072543014916373,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,2025-05-10,J.League,いわきFC,ヴァンフォーレ甲府,1499,1424,75,1494,1483,11,5,6,-1,1,2,28,40,12,15,8,7,7,4,7,12,0,-8,8,0.3636363636363636,0.1428571428571428,0.2857142857142857,0.2,0.0857142857142856,0.5714285714285714,0.4,0.1714285714285713,0.7142857142857143,0.8,-0.0857142857142857,0.4713804713804713,0.2116402116402116,0.2597402597402597,2.1214285714285714,1.5750000000000002,0.5464285714285713,75,12,7,0.2597402597402597,0.5464285714285713,29.411233766233767,4,3,1,1,1,0,1,0,1,0,1,-1,0,0,0,5,1628,0.9714285714285714,0.1714285714285713,0.1847735435619048,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,2025-05-06,J.League,清水エスパルス,セレッソ大阪,1508,1526,-18,1476,1523,-47,12,10,2,4,3,10,8,-2,33,34,-1,13,16,14,15,-1,1,-2,0.4166666666666667,0.375,0.2727272727272727,0.5833333333333334,-0.3106060606060606,0.4545454545454545,0.5833333333333334,-0.1287878787878788,0.7272727272727273,0.4166666666666667,0.3106060606060606,0.4012345679012345,0.4938271604938271,-0.0925925925925925,2.3142857142857145,2.16,0.1542857142857143,18,2,1,0.0925925925925925,0.1542857142857143,6.849375661375661,6,4,2,2,1,1,2,2,0,0,0,0,0,1,1,5,1627,1.0378787878787878,0.1287878787878788,0.2000412538278337,H,32506,0.622236,0.528736,0.818182,12.0,20.0,0.551986,0.481122,0.818182,12.0,19.0,0.07025000000000003,0.04761399999999999,0.0,0.0,1.0
1627,2025-05-06,J.League,アビスパ福岡,京都サンガF.C.,1487,1494,-7,1511,1507,4,6,7,-1,1,2,9,12,3,34,30,4,16,14,17,13,-1,1,-2,0.3461538461538461,0.3809523809523809,0.4615384615384615,0.5,-0.0384615384615384,0.6923076923076923,0.625,0.0673076923076922,0.5384615384615384,0.5,0.0384615384615384,0.4558404558404558,0.4938271604938271,-0.0379867046533712,2.0647058823529414,2.180769230769231,-0.1160633484162896,7,3,4,0.0379867046533712,0.1160633484162896,3.230810010613932,2,4,-2,0,1,-1,2,0,2,0,1,-1,0,0,1,5,1627,1.3173076923076923,0.0673076923076922,0.2236840925035249,A,32390,0.590542,0.508063,0.818182,12.0,20.0,0.597187,0.5305,0.818182,12.0,19.0,-0.006645000000000012,-0.02243699999999993,0.0,0.0,1.0
