match_card_id,match_date,home_team,away_team,season,competition,round,home_score,away_score,result,home_team_core_score,home_team_momentum,home_team_stability,home_core_player_count,home_available_player_count,away_team_core_score,away_team_momentum,away_team_stability,away_core_player_count,away_available_player_count,home_core_GK,home_momentum_GK,home_starter_count_GK,home_available_count_GK,home_core_DF,home_momentum_DF,home_starter_count_DF,home_available_count_DF,home_core_MF,home_momentum_MF,home_starter_count_MF,home_available_count_MF,home_core_FW,home_momentum_FW,home_starter_count_FW,home_available_count_FW,away_core_GK,away_momentum_GK,away_starter_count_GK,away_available_count_GK,away_core_DF,away_momentum_DF,away_starter_count_DF,away_available_count_DF,away_core_MF,away_momentum_MF,away_starter_count_MF,away_available_count_MF,away_core_FW,away_momentum_FW,away_starter_count_FW,away_available_count_FW,team_core_scoreDiff,team_core_scoreRatio,team_momentumDiff,team_momentumRatio,team_stabilityDiff,team_stabilityRatio,core_player_countDiff,core_player_countRatio,available_player_countDiff,available_player_countRatio,core_GKDiff,core_GKRatio,momentum_GKDiff,momentum_GKRatio,starter_count_GKDiff,starter_count_GKRatio,available_count_GKDiff,available_count_GKRatio,core_DFDiff,core_DFRatio,momentum_DFDiff,momentum_DFRatio,starter_count_DFDiff,starter_count_DFRatio,available_count_DFDiff,available_count_DFRatio,core_MFDiff,core_MFRatio,momentum_MFDiff,momentum_MFRatio,starter_count_MFDiff,starter_count_MFRatio,available_count_MFDiff,available_count_MFRatio,core_FWDiff,core_FWRatio,momentum_FWDiff,momentum_FWRatio,starter_count_FWDiff,starter_count_FWRatio,available_count_FWDiff,available_count_FWRatio,team_feature_matched,position_feature_matched,h2h_matches,h2h_home_win_rate,h2h_draw_rate,h2h_away_win_rate,h2h_home_points_per_game,h2h_away_points_per_game,h2h_average_home_goals,h2h_average_away_goals,h2h_average_goal_difference,h2h_btts_rate,h2h_over_2_5_rate,h2h_last3_home_win_rate,h2h_last3_draw_rate,h2h_last3_away_win_rate,h2h_last3_goal_difference,h2h_last5_home_win_rate,h2h_last5_draw_rate,h2h_last5_away_win_rate,h2h_last5_goal_difference,h2h_same_venue_matches,h2h_same_venue_home_win_rate,h2h_same_venue_draw_rate,h2h_same_venue_away_win_rate,h2h_same_venue_goal_difference,h2h_weighted_home_win_rate,h2h_weighted_draw_rate,h2h_weighted_away_win_rate,h2h_weighted_goal_difference,h2h_days_since_last_match,h2h_home_unbeaten_streak,h2h_away_unbeaten_streak,h2h_confidence
28245,2023-04-29,C大阪,広島,2023,,,0,1,A,0.707068,0.646802,1.0,12,18,0.702076,0.628077,1.0,10,18,0.5,0.5,1,1,0.812176,0.788574,4,5,0.708241,0.63337,4,4,0.651181,0.527694,2,2,0.5,0.5,1,1,0.746472,0.668078,3,3,0.767535,0.704486,6,5,0.588241,0.443037,1,1,0.0049919999999999,1.0071103413305682,0.0187249999999999,1.0298132235378783,0.0,1.0,2,1.2,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.0657039999999999,1.0880193764802966,0.120496,1.180362173279168,1,1.3333333333333333,2,1.6666666666666667,-0.0592939999999999,0.9227474968568208,-0.0711159999999999,0.8990526426359077,-2,0.6666666666666666,-1,0.8,0.06294,1.1069969621294673,0.0846569999999999,1.191083363240542,1,2.0,1,2.0,1,1,4,0.25,0.0,0.75,0.75,2.25,0.75,1.75,-1.0,0.5,0.75,0.3333333333333333,0.0,0.6666666666666666,-1.0,0.25,0.0,0.75,-1.0,2,0.0,0.0,1.0,-2.0,0.219233427714561,0.0,0.7807665722854389,-1.166498007872374,245,0,2,0.5
28246,2023-04-29,神戸,湘南,2023,,,2,0,H,0.680301,0.580565,0.727273,11,18,0.683202,0.60929,0.636364,11,18,0.6725,0.5,1,1,0.835417,0.791167,4,4,0.586528,0.446764,4,4,0.677037,0.640074,2,2,0.4075,0.415,1,1,0.813368,0.754069,3,3,0.75534,0.671272,5,6,0.477037,0.359833,2,1,-0.0029009999999999,0.995753818050884,-0.028725,0.9528549623332075,0.0909089999999999,1.142856918367475,0,1.0,0,1.0,0.265,1.6503067484662577,0.085,1.2048192771084338,0,1.0,0,1.0,0.0220489999999999,1.0271082707950152,0.0370979999999999,1.049197089391024,1,1.3333333333333333,1,1.3333333333333333,-0.1688119999999999,0.7765085921571743,-0.2245079999999999,0.6655483917100669,-1,0.8,-2,0.6666666666666666,0.2,1.4192546909359232,0.280241,1.7788085028332588,0,1.0,1,2.0,1,1,4,0.5,0.25,0.25,1.75,1.0,1.25,0.75,0.5,0.5,0.5,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.5,0.25,0.25,0.5,2,1.0,0.0,0.0,1.5,0.5278118138024447,0.1918984906483141,0.2802896955492411,0.4539764682307144,199,1,0,0.5
28247,2023-04-29,柏,京都,2023,,,1,1,D,0.655679,0.607802,0.818182,13,17,0.660455,0.578728,0.727273,11,18,0.41375,0.4275,1,1,0.717847,0.701194,4,5,0.700337,0.618722,4,5,0.588426,0.515741,2,2,0.5,0.415,1,1,0.801493,0.75,3,3,0.64754,0.570889,4,4,0.629889,0.518178,3,3,-0.004776,0.9927686216320568,0.0290739999999999,1.0502377628177657,0.090909,1.1249998281250644,2,1.181818181818182,-1,0.9444444444444444,-0.08625,0.8275,0.0125,1.0301204819277108,0,1.0,0,1.0,-0.083646,0.8956372669505536,-0.048806,0.9349253333333332,1,1.3333333333333333,2,1.6666666666666667,0.0527969999999999,1.0815347314451618,0.047833,1.0837868657479826,0,1.0,1,1.25,-0.041463,0.9341741163919356,-0.002437,0.9952969828900492,-1,0.6666666666666666,-1,0.6666666666666666,1,1,2,0.5,0.0,0.5,1.5,1.5,1.0,1.5,-0.5,0.5,0.5,0.5,0.0,0.5,-0.5,0.5,0.0,0.5,-0.5,1,0.0,0.0,1.0,-2.0,0.5263247237614466,0.0,0.4736752762385535,-0.4210258287156604,266,1,0,0.25
28248,2023-04-29,FC東京,新潟,2023,,,2,1,H,0.687083,0.628898,0.909091,13,18,0.612353,0.536207,0.545455,10,17,0.5,0.5,1,1,0.693294,0.639825,4,5,0.823472,0.767611,3,4,0.644111,0.554189,3,3,0.08625,0.0,1,0,0.699051,0.681157,4,4,0.728125,0.631625,5,6,0.415278,0.255889,1,0,0.0747299999999999,1.122037452253847,0.0926909999999999,1.1728642110229817,0.3636359999999999,1.666665444445463,3,1.3,1,1.0588235294117647,0.41375,5.797101449275363,0.5,,0,1.0,1,,-0.005757,0.9917645493676428,-0.041332,0.9393208907784842,0,1.0,1,1.25,0.0953469999999999,1.130948669527897,0.135986,1.2152954680387889,-2,0.6,-2,0.6666666666666666,0.228833,1.551035691753476,0.2983,2.165739832505501,2,3.0,3,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
28249,2023-04-29,横浜FM,名古屋,2023,,,1,1,D,0.705532,0.64358,0.909091,13,18,0.684136,0.628972,0.909091,12,18,0.5,0.5,1,1,0.805528,0.795056,4,4,0.639884,0.535093,3,4,0.766528,0.679722,3,4,0.5,0.5,1,1,0.649444,0.6,3,3,0.692619,0.624722,4,5,0.804722,0.737111,3,3,0.021396,1.031274483436042,0.014608,1.0232251992139556,0.0,1.0,1,1.0833333333333333,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.156084,1.2403348094677908,0.195056,1.3250933333333337,1,1.3333333333333333,1,1.3333333333333333,-0.0527349999999999,0.9238614591860748,-0.0896289999999999,0.8565297844481226,-1,0.75,-1,0.8,-0.038194,0.95253764654129,-0.0573889999999999,0.9221433406908864,0,1.0,1,1.3333333333333333,1,1,4,0.75,0.0,0.25,2.25,0.75,2.25,0.75,1.5,0.5,0.75,0.6666666666666666,0.0,0.3333333333333333,1.3333333333333333,0.75,0.0,0.25,1.5,2,1.0,0.0,0.0,1.5,0.7845992232407838,0.0,0.2154007767592162,1.702381663436882,210,2,0,0.5
28250,2023-04-29,福岡,川崎F,2023,,,1,3,A,0.631682,0.570985,0.818182,10,17,0.697135,0.638257,1.0,15,18,0.5,0.45,1,1,0.791389,0.753556,4,4,0.647801,0.612269,5,4,0.433785,0.295694,1,1,0.5,0.45,1,1,0.840556,0.807511,4,5,0.621422,0.547955,3,6,0.748924,0.678847,3,3,-0.0654529999999999,0.9061114418297748,-0.067272,0.8946004509155403,-0.181818,0.818182,-5,0.6666666666666666,-1,0.9444444444444444,0.0,1.0,0.0,1.0,0,1.0,0,1.0,-0.0491669999999999,0.9415065742199212,-0.0539549999999999,0.933183572731517,0,1.0,-1,0.8,0.0263789999999999,1.0424494144076004,0.0643139999999999,1.117370951994233,2,1.6666666666666667,-2,0.6666666666666666,-0.315139,0.5792109746783385,-0.3831529999999999,0.4355826865258299,-2,0.3333333333333333,-2,0.3333333333333333,1,1,4,0.25,0.0,0.75,0.75,2.25,0.75,2.25,-1.5,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,-1.3333333333333333,0.25,0.0,0.75,-1.5,2,0.5,0.0,0.5,-1.0,0.2187547299647388,0.0,0.7812452700352612,-1.6516364565797468,252,0,2,0.5
28251,2023-04-29,鹿島,G大阪,2023,,,4,0,H,0.655247,0.579735,1.0,10,18,0.682184,0.617701,0.818182,12,18,0.5,0.5,1,1,0.737778,0.713622,4,3,0.665893,0.548976,4,4,0.611076,0.506069,2,2,0.5,0.4275,1,1,0.715995,0.698102,4,4,0.734676,0.672019,4,5,0.643819,0.510722,2,2,-0.0269369999999999,0.9605135857774444,-0.0379659999999999,0.9385366058983232,0.181818,1.2222219506173444,-2,0.8333333333333334,0,1.0,0.0,1.0,0.0725,1.1695906432748535,0,1.0,0,1.0,0.0217829999999999,1.0304233968114302,0.0155199999999999,1.0222317082603976,0,1.0,-1,0.75,-0.068783,0.9063764162705736,-0.123043,0.8169054743987894,0,1.0,-1,0.8,-0.032743,0.9491425385084936,-0.004653,0.9908893683843656,0,1.0,0,1.0,1,1,4,0.75,0.25,0.0,2.5,0.25,1.75,0.5,1.25,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,1.3333333333333333,0.75,0.25,0.0,1.25,2,0.5,0.5,0.0,1.0,0.677232006456757,0.322767993543243,0.0,1.14769331219312,175,4,1,0.5
28252,2023-05-10,浦和,鳥栖,2023,,,0,2,A,0.676358,0.621753,0.727273,12,18,0.70169,0.618306,0.727273,12,18,0.5,0.5,1,1,0.710417,0.670444,4,5,0.703177,0.638062,5,5,0.643264,0.532194,1,1,0.5,0.5,1,1,0.961481,0.95363,3,3,0.695139,0.588087,4,5,0.646667,0.525333,3,3,-0.025332,0.963898587695421,0.0034469999999999,1.0055749095108246,0.0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,-0.251064,0.7388778353394398,-0.2831859999999999,0.7030441575873243,1,1.3333333333333333,2,1.6666666666666667,0.0080380000000001,1.0115631549949005,0.0499749999999999,1.0849789231865352,1,1.25,0,1.0,-0.003403,0.9947376315785404,0.0068609999999998,1.0130602874748016,-2,0.3333333333333333,-2,0.3333333333333333,1,1,4,0.5,0.0,0.5,1.5,1.5,1.0,1.25,-0.25,0.5,0.5,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,-0.25,2,1.0,0.0,0.0,1.0,0.5448528422290662,0.0,0.4551471577709339,-0.0980888282895198,214,1,0,0.5
28253,2023-05-03,札幌,鹿島,2023,,,0,1,A,0.717894,0.65792,0.818182,13,18,0.668449,0.592534,0.909091,13,18,0.5,0.5,1,1,0.745868,0.707903,3,3,0.786792,0.717689,6,8,0.535347,0.417028,1,1,0.5,0.5,1,1,0.762833,0.725667,4,4,0.618909,0.497548,3,4,0.721389,0.638611,3,4,0.049445,1.0739697418950438,0.0653859999999999,1.1103497858350744,-0.090909,0.900000109999989,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,-0.016965,0.9777605321217094,-0.017764,0.9755204522184416,-1,0.75,-1,0.75,0.167883,1.271256355942473,0.220141,1.4424517835465125,3,2.0,4,2.0,-0.1860419999999999,0.7421058541230876,-0.221583,0.6530235150976103,-2,0.3333333333333333,-3,0.25,1,1,4,0.0,0.5,0.5,0.5,2.0,0.75,2.5,-1.75,0.5,0.75,0.0,0.3333333333333333,0.6666666666666666,-2.333333333333333,0.0,0.5,0.5,-1.75,2,0.0,1.0,0.0,0.0,0.0,0.5005222612897385,0.4994777387102614,-1.7104044564956484,297,1,4,0.5
28254,2023-05-03,京都,川崎F,2023,,,0,1,A,0.674653,0.591444,0.818182,13,18,0.74956,0.67338,1.0,14,18,0.5,0.4275,1,1,0.809792,0.788083,3,3,0.664742,0.563937,4,5,0.650278,0.538222,3,4,0.5,0.4,1,0,0.8495,0.811667,4,5,0.688389,0.583778,3,4,0.80044,0.723935,3,5,-0.074907,0.9000653716847217,-0.081936,0.878321304464047,-0.181818,0.818182,-1,0.9285714285714286,0,1.0,0.0,1.0,0.0274999999999999,1.06875,0,1.0,1,,-0.039708,0.953257210123602,-0.023584,0.9709437490990764,-1,0.75,-2,0.6,-0.0236469999999999,0.965648782882934,-0.0198409999999999,0.9660127651264692,1,1.3333333333333333,1,1.25,-0.150162,0.8124006796262055,-0.185713,0.7434673002410437,0,1.0,-1,0.8,1,1,2,0.5,0.0,0.5,1.5,1.5,1.0,1.5,-0.5,0.5,0.5,0.5,0.0,0.5,-0.5,0.5,0.0,0.5,-0.5,1,1.0,0.0,0.0,1.0,0.4677612204824478,0.0,0.5322387795175523,-0.5967163385526569,203,0,1,0.25
28255,2023-05-03,G大阪,C大阪,2023,,,1,2,A,0.643935,0.578815,0.818182,10,18,0.692847,0.620988,1.0,11,18,0.5,0.5,1,1,0.744699,0.68862,4,4,0.616458,0.544528,4,3,0.605972,0.504944,2,2,0.5,0.5,1,1,0.78625,0.730833,4,4,0.697917,0.618407,4,4,0.641563,0.520583,2,2,-0.0489119999999999,0.9294043273623182,-0.042173,0.9320872545041128,-0.181818,0.818182,-1,0.9090909090909092,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,-0.041551,0.9471529411764704,-0.0422129999999999,0.9422398824355224,0,1.0,0,1.0,-0.081459,0.883282682611256,-0.073879,0.880533370417864,0,1.0,-1,0.75,-0.035591,0.9445245439652848,-0.015639,0.969958680940407,0,1.0,0,1.0,1,1,4,0.0,0.25,0.75,0.25,2.5,0.75,1.75,-1.0,0.75,0.5,0.0,0.0,1.0,-1.3333333333333333,0.0,0.25,0.75,-1.0,2,0.0,0.0,1.0,-1.0,0.0,0.1969621625871142,0.8030378374128857,-1.0866552098218616,291,0,4,0.5
28256,2023-05-03,名古屋,神戸,2023,,,2,2,D,0.662647,0.629645,0.909091,11,18,0.713164,0.64767,0.818182,11,18,0.5,0.5,1,1,0.75,0.75,3,3,0.67627,0.632968,4,4,0.63875,0.580567,3,3,0.58625,0.5,1,1,0.761296,0.722037,4,4,0.722341,0.625595,4,4,0.680093,0.648889,2,2,-0.050517,0.9291649606542112,-0.0180249999999999,0.9721694690197168,0.090909,1.111110975308672,0,1.0,0,1.0,-0.08625,0.8528784648187633,0.0,1.0,0,1.0,0,1.0,-0.0112959999999999,0.9851621445534984,0.0279629999999999,1.0387279322250798,-1,0.75,-1,0.75,-0.0460709999999999,0.9362198739930312,0.0073729999999999,1.0117855801277182,0,1.0,0,1.0,-0.0413429999999999,0.9392097845441728,-0.068322,0.894709264604578,1,1.5,1,1.5,1,1,4,0.5,0.5,0.0,2.0,0.5,1.25,0.5,0.75,0.25,0.25,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.5,0.5,0.0,0.75,2,0.5,0.5,0.0,1.0,0.449778967519207,0.550221032480793,0.0,0.710969622762141,235,4,1,0.5
28257,2023-05-03,福岡,FC東京,2023,,,1,0,H,0.609606,0.538824,0.636364,8,18,0.649715,0.59117,0.636364,11,18,0.5,0.4,1,0,0.68588,0.621093,4,3,0.721786,0.68919,5,5,0.26838,0.115981,1,0,0.5,0.5,1,1,0.599745,0.547213,4,4,0.831944,0.782639,3,3,0.628102,0.53787,3,3,-0.040109,0.9382667785105776,-0.052346,0.9114535581981494,0.0,1.0,-3,0.7272727272727273,0,1.0,0.0,1.0,-0.0999999999999999,0.8,0,1.0,-1,0.0,0.086135,1.143619371566249,0.07388,1.1350114123750716,0,1.0,-1,0.75,-0.1101579999999999,0.8675896454569058,-0.093449,0.8805975679719513,2,1.6666666666666667,2,1.6666666666666667,-0.359722,0.427287287733521,-0.4218889999999999,0.2156301708591295,-2,0.3333333333333333,-3,0.0,1,1,4,0.5,0.5,0.0,2.0,0.5,2.0,0.75,1.25,0.5,0.5,0.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,0.5,0.5,0.0,1.25,2,1.0,0.0,0.0,2.5,0.4683310613791235,0.5316689386208765,0.0,1.2965293461912748,305,4,1,0.5
28258,2023-05-03,鳥栖,横浜FM,2023,,,1,3,A,0.668866,0.59662,0.727273,11,18,0.67885,0.599519,0.545455,11,18,0.5,0.5,1,1,0.820764,0.773694,3,3,0.628631,0.5595,4,4,0.671222,0.545578,3,3,0.5,0.5,1,1,0.790667,0.738933,4,4,0.635926,0.536574,3,3,0.690083,0.575444,3,3,-0.0099839999999999,0.9852927745451868,-0.0028989999999999,0.9951644568395664,0.1818179999999999,1.3333327222227314,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.030097,1.0380653296520532,0.034761,1.0470421540247898,-1,0.75,-1,0.75,-0.0072949999999999,0.988528539484154,0.022926,1.0427266323004842,1,1.3333333333333333,1,1.3333333333333333,-0.018861,0.9726685050928656,-0.0298659999999999,0.9480992068733014,0,1.0,0,1.0,1,1,4,0.0,0.5,0.5,0.5,2.0,0.5,2.0,-1.5,0.25,0.5,0.0,0.6666666666666666,0.3333333333333333,-1.3333333333333333,0.0,0.5,0.5,-1.5,2,0.0,0.5,0.5,-2.0,0.0,0.570209617759742,0.4297903822402581,-1.3022222486611417,291,2,4,0.5
28259,2023-05-03,横浜FC,新潟,2023,,,1,0,H,0.75635,0.673978,0.818182,13,18,0.566497,0.489503,0.090909,8,18,0.749722,0.606778,1,1,0.805833,0.7832,4,4,0.72184,0.619222,5,5,0.770324,0.682759,1,3,0.21625,0.2325,1,0,0.592986,0.535361,4,3,0.657535,0.559486,5,5,0.473125,0.329,1,0,0.1898529999999999,1.3351350492588665,0.1844749999999999,1.3768618374146837,0.727273,9.000011000011,5,1.625,0,1.0,0.533472,3.466922543352601,0.374278,2.6097978494623657,0,1.0,1,,0.212847,1.3589410205299957,0.247839,1.462938092240563,0,1.0,1,1.3333333333333333,0.064305,1.0977970754408513,0.059736,1.106769427653239,0,1.0,0,1.0,0.297199,1.628161690885073,0.353759,2.075255319148936,0,1.0,3,,1,1,2,0.5,0.0,0.5,1.5,1.5,1.0,1.5,-0.5,0.0,0.5,0.5,0.0,0.5,-0.5,0.5,0.0,0.5,-0.5,1,1.0,0.0,0.0,2.0,0.5085448181712884,0.0,0.4914551818287117,-0.4572759091435582,311,1,0,0.25
28260,2023-05-31,浦和,広島,2023,,,2,1,H,0.689033,0.628084,0.727273,11,18,0.628133,0.528512,0.727273,10,18,0.5,0.5,1,1,0.798079,0.779102,4,5,0.704544,0.623548,5,4,0.560772,0.422025,1,1,0.5,0.5,1,1,0.662431,0.568361,3,2,0.691389,0.576012,6,6,0.478056,0.351889,1,1,0.0608999999999999,1.0969539890437217,0.099572,1.188400641801889,0.0,1.0,1,1.1,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.135648,1.2047730254169868,0.2107409999999999,1.3707872285396077,1,1.3333333333333333,3,2.5,0.0131549999999999,1.0190269153833802,0.047536,1.0825260584848928,-1,0.8333333333333334,-2,0.6666666666666666,0.082716,1.1730257543049352,0.0701359999999999,1.199312851495784,0,1.0,0,1.0,1,1,4,0.25,0.5,0.25,1.25,1.25,1.0,1.5,-0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.6666666666666666,0.25,0.5,0.25,-0.5,2,0.5,0.5,0.0,0.5,0.2144433183068375,0.4714441946393517,0.3141124870538107,-0.7278941428545946,242,0,2,0.5
28261,2023-05-03,湘南,柏,2023,,,1,2,A,0.684738,0.617498,0.636364,12,18,0.643488,0.566642,0.818182,11,18,0.41375,0.4275,1,1,0.824236,0.797639,3,3,0.72316,0.63033,5,6,0.603889,0.506694,2,2,0.41375,0.4275,1,1,0.749167,0.689833,4,4,0.629524,0.513381,5,4,0.61787,0.537296,1,2,0.04125,1.0641037595106668,0.050856,1.089749789108467,-0.1818179999999999,0.7777780493826558,1,1.0909090909090908,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.0750689999999999,1.100203292456822,0.1078059999999999,1.1562784036136282,-1,0.75,-1,0.75,0.093636,1.1487409534823136,0.1169489999999999,1.2278015742694022,0,1.0,2,1.5,-0.013981,0.9773722627737226,-0.030602,0.9430444298859474,1,2.0,0,1.0,1,1,4,0.25,0.0,0.75,0.75,2.25,1.25,2.25,-1.0,0.75,0.75,0.3333333333333333,0.0,0.6666666666666666,-1.0,0.25,0.0,0.75,-1.0,2,0.0,0.0,1.0,-2.0,0.3370113330840227,0.0,0.6629886669159772,-0.7999444757361652,179,1,0,0.5
28262,2023-05-06,札幌,FC東京,2023,,,5,1,H,0.767377,0.712586,0.727273,14,18,0.645278,0.577444,0.363636,12,17,1.0,1.0,1,2,0.785917,0.7491,3,4,0.747685,0.684148,6,7,0.577014,0.461861,1,1,0.5,0.5,1,1,0.623426,0.562019,4,4,0.826354,0.752542,3,4,0.594838,0.501954,3,3,0.1220989999999999,1.189219220243058,0.1351420000000001,1.2340348154972605,0.3636369999999999,2.00000275000275,2,1.1666666666666667,1,1.0588235294117647,0.5,2.0,0.5,2.0,0,1.0,1,2.0,0.1624909999999999,1.260642000814852,0.1870809999999999,1.332873087920515,-1,0.75,0,1.0,-0.0786689999999999,0.9047998799545958,-0.068394,0.9091160360484862,3,2.0,3,1.75,-0.0178239999999999,0.9700355390879536,-0.0400929999999999,0.9201261470174558,-2,0.3333333333333333,-2,0.3333333333333333,1,1,4,0.25,0.25,0.5,1.0,1.75,1.0,1.75,-0.75,0.5,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.6666666666666666,0.25,0.25,0.5,-0.75,2,0.5,0.5,0.0,0.5,0.2217572846739742,0.2798391739742328,0.4984035413517929,-0.881068535991747,304,0,2,0.5
28263,2023-05-06,名古屋,G大阪,2023,,,1,0,H,0.664707,0.62334,0.636364,11,18,0.66564,0.587068,0.818182,10,18,0.5,0.5,1,1,0.632833,0.6,3,3,0.823583,0.787633,4,4,0.613773,0.546991,3,3,0.5,0.5,1,1,0.734653,0.667472,4,4,0.710787,0.613241,5,3,0.577222,0.470736,1,2,-0.0009329999999999,0.9985983414458266,0.0362719999999999,1.0617850061662362,-0.1818179999999999,0.7777780493826558,1,1.1,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,-0.10182,0.8614039553367372,-0.0674719999999999,0.8989141117530024,-1,0.75,-1,0.75,0.112796,1.1586917037030784,0.174392,1.284377593800806,-1,0.8,1,1.3333333333333333,0.036551,1.0633222572944203,0.076255,1.1619910098229156,2,3.0,1,1.5,1,1,4,0.5,0.0,0.5,1.5,1.5,1.5,1.5,0.0,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,-0.6666666666666666,0.5,0.0,0.5,0.0,2,0.5,0.0,0.5,0.0,0.4270002414050376,0.0,0.5729997585949623,-0.2919990343798493,252,0,2,0.5
28264,2023-05-07,広島,福岡,2023,,,3,1,H,0.654684,0.599627,0.727273,11,18,0.571736,0.50838,0.818182,8,18,0.5,0.5,1,1,0.642972,0.6,3,3,0.788021,0.754583,5,6,0.421759,0.252204,2,1,0.5,0.45,1,1,0.501481,0.463519,4,2,0.610394,0.54962,4,3,0.655,0.543,2,2,0.082948,1.1450809464508096,0.0912469999999999,1.1794858176954246,-0.090909,0.8888890246913278,3,1.375,0,1.0,0.0,1.0,0.0499999999999999,1.1111111111111112,0,1.0,0,1.0,0.141491,1.2821462827106112,0.1364809999999999,1.2944453193935954,-1,0.75,1,1.5,0.1776269999999999,1.2910038434191686,0.204963,1.3729176521960629,1,1.25,3,2.0,-0.233241,0.6439068702290076,-0.290796,0.46446408839779,0,1.0,-1,0.5,1,1,4,0.5,0.25,0.25,1.75,1.0,1.5,1.0,0.5,0.75,0.5,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5,0.25,0.25,0.5,2,0.5,0.0,0.5,0.0,0.5788182141259344,0.2212795371329124,0.1999022487411531,0.6787628967212738,316,3,0,0.5
28265,2023-05-07,横浜FM,京都,2023,,,4,1,H,0.603495,0.530491,0.818182,10,18,0.644367,0.55504,0.545455,11,18,0.5,0.5,1,1,0.746833,0.697467,4,3,0.619815,0.531963,3,2,0.533663,0.433201,3,4,0.5,0.4275,1,1,0.804653,0.758472,4,5,0.609556,0.502478,3,3,0.544583,0.4145,3,2,-0.040872,0.9365703085353532,-0.0245489999999999,0.9557707552608822,0.2727269999999999,1.499999083334097,-1,0.9090909090909092,0,1.0,0.0,1.0,0.0725,1.1695906432748535,0,1.0,0,1.0,-0.0578199999999999,0.9281429386331748,-0.061005,0.9195685536183272,0,1.0,-2,0.6,0.010259,1.0168302830256777,0.0294849999999999,1.05867918595441,0,1.0,-1,0.6666666666666666,-0.01092,0.979947960182378,0.018701,1.0451170084439083,0,1.0,2,2.0,1,1,2,1.0,0.0,0.0,3.0,0.0,2.0,0.5,1.5,0.5,0.5,1.0,0.0,0.0,1.5,1.0,0.0,0.0,1.5,1,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.4734385610083864,235,2,0,0.25
28266,2023-05-07,新潟,柏,2023,,,0,0,D,0.637377,0.575105,0.181818,9,18,0.645139,0.564867,1.0,10,18,0.235,0.27,1,0,0.736944,0.711889,4,4,0.650608,0.546174,5,4,0.688125,0.585583,1,1,0.5,0.5,1,1,0.718472,0.648111,4,4,0.644722,0.556389,5,4,0.596204,0.461407,1,1,-0.007762,0.9879684843111328,0.0102379999999999,1.0181246204858845,-0.818182,0.181818,-1,0.9,0,1.0,-0.265,0.47,-0.2299999999999999,0.54,0,1.0,-1,0.0,0.018472,1.0257101181396076,0.063778,1.0984059829257642,0,1.0,0,1.0,0.0058859999999999,1.00912951628764,-0.0102149999999999,0.981640542857605,0,1.0,0,1.0,0.091921,1.154177093746436,0.1241759999999999,1.2691246556727571,0,1.0,0,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
