windowNo,roundNo,snapshotDate,league,homeTeam,awayTeam,prediction,actual,correct,confidence,probHome,probDraw,probAway,homeAttackRating,defenseRatingDiff,awayAttackRating,homeAwayDiff,homeRank,awayAwayGoalsAgainstPerMatch,rankDiff,homeHomeElo,homeHomeGoalsPerMatch,absEloDiff,absRankDiff,absPointsDiff,absAttackDiff,balanceScore,homeLast3Points,awayLast3Points,last3PointsDiff,homeLast3Wins,awayLast3Wins,last3WinsDiff,homeUnbeatenStreak,awayUnbeatenStreak,unbeatenStreakDiff,homeLosingStreak,awayLosingStreak,losingStreakDiff
302,1625,2025-04-29,J.League,ヴィッセル神戸,セレッソ大阪,H,A,False,0.3565619943693344,0.3565619943693344,0.3051957072557401,0.338242298374926,0.5555555555555555,0.2785714285714289,0.4713804713804713,3,17,0.4545454545454545,-6,1517,0.7142857142857143,20,6,4,0.0841750841750841,8.572549302549303,7,6,1,2,2,0,5,0,5,0,1,-1
303,1625,2025-04-29,J.League,アビスパ福岡,サンフレッチェ広島,D,D,True,0.35082076006177465,0.3048665890625702,0.35082076006177465,0.3443126508756555,0.4444444444444444,-1.0499999999999994,0.5723905723905723,-15,6,0.4545454545454545,-4,1510,0.6666666666666666,64,4,8,0.1279461279461279,23.635589225589225,4,3,1,1,1,0,0,0,0,1,2,-1
304,1625,2025-04-29,J.League,東京ヴェルディ,鹿島アントラーズ,A,H,False,0.5707951506063055,0.1799168415747002,0.24928800781899424,0.5707951506063055,0.4938271604938271,-3.8475000000000006,0.7085346215780998,-40,10,0.25,-9,1531,0.8333333333333334,117,9,26,0.2147074610842727,44.01244149221685,4,7,-3,1,2,-1,2,5,-3,0,0,0
305,1625,2025-04-29,J.League,柏レイソル,FC東京,H,A,False,0.417471221020868,0.417471221020868,0.2447559229849136,0.33777285599421836,0.4320987654320987,0.2744505494505498,0.4830917874396135,-5,5,0.5,2,1530,0.6923076923076923,22,2,3,0.0509930220075147,8.265088714291611,3,5,-2,1,1,0,0,5,-5,2,0,2
306,1625,2025-04-29,J.League,ジェフユナイテッド千葉,横浜F・マリノス,A,A,True,0.37913393388446104,0.37214193766359105,0.2487241284519481,0.37913393388446104,0.4166666666666666,-0.9081818181818182,0.4444444444444444,47,25,0.5714285714285714,-22,1534,0.8571428571428571,52,22,22,0.0277777777777777,23.88719191919192,3,6,-3,1,2,-1,0,2,-2,2,0,2
307,1625,2025-04-29,J.League,富山,アルビレックス新潟,D,H,False,0.4410248681685776,0.2952354239828413,0.4410248681685776,0.2637397078485815,0.404040404040404,-0.28125,0.3508771929824561,-18,35,0.6,-14,1476,0.5,0,14,11,0.0531632110579478,3.5668826422115893,5,7,-2,1,2,-1,5,4,1,0,0,0
308,1625,2025-04-29,J.League,北海道コンサドーレ札幌,藤枝MYFC,A,H,False,0.44042993615532755,0.31716254428771795,0.24240751955695522,0.44042993615532755,0.4166666666666666,0.2400000000000002,0.7407407407407407,-23,20,0.0,11,1502,0.5,29,11,9,0.324074074074074,13.012814814814814,4,5,-1,1,1,0,1,5,-4,0,0,0
309,1625,2025-04-29,J.League,ブラウブリッツ秋田,モンテディオ山形,H,H,True,0.38053512505202297,0.38053512505202297,0.3325550030115321,0.28690987193644507,0.5092592592592592,-0.7363636363636363,0.4629629629629629,-13,23,0.5714285714285714,-5,1488,0.6666666666666666,22,5,5,0.0462962962962962,9.106531986531984,1,6,-5,0,2,-2,0,0,0,2,1,1
310,1625,2025-04-29,J.League,清水エスパルス,V・ファーレン長崎,H,H,True,0.37523379524883266,0.37523379524883266,0.3730180605189202,0.25174814423224773,0.3864734299516907,-0.1237499999999998,0.4558404558404558,-15,13,0.75,14,1467,0.4,12,14,10,0.069367025888765,7.738623405177752,6,1,5,2,0,2,0,1,-1,1,0,1
311,1625,2025-04-29,J.League,水戸ホーリーホック,町田,H,D,False,0.44685437456047267,0.44685437456047267,0.2387746682832334,0.31437095715629376,0.5092592592592592,-0.3681818181818181,0.50682261208577,14,24,0.7777777777777778,-12,1510,1.0,21,12,8,0.0024366471734892,10.424123693071062,4,7,-3,1,2,-1,1,3,-2,0,0,0
312,1625,2025-04-29,J.League,名古屋グランパス,ファジアーノ岡山,H,D,False,0.381011518207502,0.381011518207502,0.3760243843955398,0.24296409739695846,0.3418803418803419,-0.0585139318885448,0.4012345679012345,-7,19,0.8461538461538461,-3,1463,0.3571428571428571,13,3,1,0.0593542260208926,5.323573631581888,4,4,0,1,1,0,2,2,0,0,0,0
313,1625,2025-04-29,J.League,京都サンガF.C.,ガンバ大阪,H,D,False,0.37678818528176594,0.37678818528176594,0.2943916616209978,0.3288201530972367,0.5185185185185185,0.14025974025974,0.5246913580246914,5,9,0.7,-5,1507,0.7272727272727273,1,5,5,0.0061728395061728,1.6292865159531829,6,2,4,2,0,2,2,2,0,0,0,0
314,1626,2025-05-03,J.League,ジュビロ磐田,いわきFC,A,D,False,0.3842239117215113,0.28222884811044124,0.33354724016804776,0.3842239117215113,0.5291005291005291,0.2410714285714288,0.404040404040404,8,36,0.5,-4,1508,0.75,19,4,3,0.1250601250601251,7.72322631072631,6,4,2,2,1,1,2,0,2,0,1,-1
315,1626,2025-05-03,J.League,東京ヴェルディ,柏レイソル,H,H,True,0.40002296168913054,0.40002296168913054,0.24899013244362525,0.3509869058672449,0.4938271604938271,0.0482142857142857,0.4012345679012345,58,10,0.7272727272727273,-1,1534,0.8333333333333334,48,1,1,0.0925925925925925,17.078161375661374,7,0,7,2,0,2,3,0,3,0,3,-3
316,1626,2025-05-03,J.League,セレッソ大阪,アビスパ福岡,H,D,False,0.46307433088589983,0.46307433088589983,0.23688627183673647,0.30003939727736356,0.4830917874396135,0.1084821428571429,0.4444444444444444,14,6,0.75,2,1492,0.7272727272727273,43,2,0,0.038647342995169,15.579425897170465,6,2,4,2,0,2,1,1,0,0,0,0
317,1626,2025-05-03,J.League,浦和レッズ,ジェフユナイテッド千葉,H,H,True,0.4180142364914106,0.4180142364914106,0.22647783290951903,0.3555079305990715,0.3542673107890499,-0.1457386363636361,0.392156862745098,54,20,0.8888888888888888,4,1514,0.6363636363636364,25,4,4,0.0378895519560481,9.786725637663936,3,0,3,1,0,1,1,0,1,0,3,-3
318,1626,2025-05-03,J.League,横浜F・マリノス,水戸ホーリーホック,H,D,False,0.38887811338154465,0.38887811338154465,0.2820281719945274,0.32909371462392806,0.474074074074074,1.575,0.5092592592592592,67,2,0.7272727272727273,23,1549,0.8181818181818182,67,23,27,0.0351851851851851,29.52203703703704,9,4,5,3,1,2,3,2,1,0,0,0
319,1626,2025-05-03,J.League,京都サンガF.C.,清水エスパルス,D,A,False,0.38569178854693403,0.31430940134359675,0.38569178854693403,0.2999988101094696,0.5185185185185185,0.0321428571428574,0.3864734299516907,-6,11,0.5,1,1507,0.75,13,1,0,0.1320450885668277,4.832837589141937,7,6,1,2,2,0,3,1,2,0,0,0
320,1626,2025-05-03,J.League,ガンバ大阪,ヴィッセル神戸,H,H,True,0.3578141626807121,0.3578141626807121,0.3198914595279238,0.3222943777913645,0.5555555555555555,-0.0857142857142858,0.5555555555555555,8,4,0.625,12,1526,0.7692307692307693,6,12,12,0.0,5.1171428571428565,3,6,-3,0,2,-2,3,0,3,0,1,-1
321,1626,2025-05-03,J.League,鹿島アントラーズ,町田,A,D,False,0.3651395167952077,0.34196023460188885,0.29290024860290315,0.3651395167952077,0.6763285024154588,3.0375000000000005,0.50682261208577,65,1,0.8,13,1561,0.9090909090909092,104,13,28,0.1695058903296888,40.29140117806594,6,5,1,2,1,1,0,4,-4,1,0,1
322,1626,2025-05-03,J.League,ファジアーノ岡山,サンフレッチェ広島,A,H,False,0.3750879233943177,0.2739846731546552,0.3509274034510271,0.3750879233943177,0.4012345679012345,-1.4999999999999998,0.5723905723905723,-25,19,0.5,-16,1499,0.5454545454545454,88,16,18,0.1711560044893378,35.134231200897865,5,1,4,1,0,1,3,1,2,0,0,0
323,1626,2025-05-03,J.League,V・ファーレン長崎,名古屋グランパス,H,A,False,0.47154293676248576,0.47154293676248576,0.21817500136412596,0.3102820618733886,0.4232804232804232,0.2526315789473683,0.3703703703703703,28,26,0.75,-11,1516,0.8,23,11,9,0.0529100529100528,10.861108326371484,1,5,-4,0,1,-1,0,3,-3,1,0,1
324,1626,2025-05-03,J.League,ベガルタ仙台,ブラウブリッツ秋田,A,A,True,0.4096860016013317,0.32432886680005646,0.26598513159861203,0.4096860016013317,0.6419753086419753,0.4448863636363636,0.5228758169934641,22,13,0.5714285714285714,9,1532,0.8888888888888888,40,9,3,0.1190994916485111,16.362797171056975,7,3,4,2,1,1,5,1,4,0,0,0
325,1626,2025-05-03,J.League,サガン鳥栖,宮崎,D,D,True,0.3694741115959902,0.3007563669035679,0.3694741115959902,0.3297695215004418,0.5761316872427983,0.0250000000000003,0.7407407407407407,0,33,0.0,5,1509,1.0,18,5,4,0.1646090534979424,7.587921810699588,4,9,-5,1,3,-2,1,3,-2,0,0,0
326,1626,2025-05-03,J.League,FC東京,川崎フロンターレ,H,A,False,0.3965663623786917,0.3965663623786917,0.30318049273396364,0.3002531448873443,0.5152979066022544,0.2284615384615387,0.4629629629629629,-14,5,0.6,2,1484,0.5,55,2,3,0.0523349436392914,19.80615929642017,7,3,4,2,1,1,5,0,5,0,1,-1
327,1627,2025-05-06,J.League,清水エスパルス,セレッソ大阪,H,H,True,0.40759057368043167,0.40759057368043167,0.3193631682307247,0.27304625808884403,0.4012345679012345,0.1542857142857143,0.4938271604938271,-47,10,0.4166666666666667,-2,1476,0.4545454545454545,18,2,1,0.0925925925925925,6.849375661375661,6,4,2,2,1,1,2,2,0,0,0,0
328,1627,2025-05-06,J.League,町田,横浜F・マリノス,H,H,True,0.3709066853302984,0.3709066853302984,0.2672588877555344,0.36183442691416734,0.5185185185185185,-1.1139860139860145,0.4843304843304843,12,14,0.5,-12,1515,0.6666666666666666,37,12,19,0.0341880341880341,16.17963480963481,5,7,-2,1,2,-1,5,4,1,0,0,0
329,1627,2025-05-06,J.League,アビスパ福岡,京都サンガF.C.,H,A,False,0.3675638907740122,0.3675638907740122,0.3121305855331525,0.3203055236928356,0.4558404558404558,-0.1160633484162896,0.4938271604938271,4,9,0.5,3,1511,0.6923076923076923,7,3,4,0.0379867046533712,3.230810010613932,2,4,-2,0,1,-1,2,0,2,0,1,-1
330,1627,2025-05-06,J.League,柏レイソル,浦和レッズ,H,A,False,0.3880927028655299,0.3880927028655299,0.29643551564273835,0.3154717814917321,0.3851851851851852,0.2250000000000001,0.3703703703703703,68,11,0.9166666666666666,5,1514,0.6153846153846154,8,5,5,0.0148148148148148,4.097962962962963,0,6,-6,0,2,-2,0,2,-2,4,0,4
331,1627,2025-05-06,J.League,鹿島アントラーズ,水戸ホーリーホック,H,H,True,0.3459181218827424,0.3459181218827424,0.34157798240396264,0.3125038957132948,0.6790123456790123,2.8631868131868137,0.5228758169934641,75,1,0.75,24,1559,0.9166666666666666,120,24,36,0.1561365286855481,48.60386466837448,4,5,-1,1,1,0,1,3,-2,0,0,0
332,1627,2025-05-06,J.League,サンフレッチェ広島,ヴィッセル神戸,H,D,False,0.4266761075594738,0.4266761075594738,0.23212961726249895,0.34119427517802736,0.5475040257648952,0.8100000000000005,0.5228758169934641,24,3,0.6666666666666666,16,1533,0.8,22,16,17,0.0246282087714311,11.866925641754287,1,3,-2,0,1,-1,0,0,0,1,2,-1
333,1627,2025-05-06,J.League,名古屋グランパス,ガンバ大阪,A,H,False,0.46942093809346713,0.22439009611013838,0.306188965796395,0.46942093809346713,0.3840877914951988,-0.4922932330827065,0.5629629629629629,-33,13,0.7272727272727273,-9,1469,0.4285714285714285,59,9,11,0.178875171467764,23.03423368091009,7,5,2,2,1,1,4,4,0,0,0,0
334,1627,2025-05-06,J.League,FC東京,ジェフユナイテッド千葉,H,A,False,0.3678210832762464,0.3678210832762464,0.36649195724468525,0.26568695947906873,0.4938271604938271,0.2892857142857141,0.3703703703703703,23,5,0.9,19,1476,0.4545454545454545,58,19,15,0.1234567901234567,25.13254850088183,6,0,6,2,0,2,0,0,0,1,4,-3
335,1627,2025-05-06,J.League,川崎フロンターレ,東京ヴェルディ,H,H,True,0.46095570910735856,0.46095570910735856,0.22338135100212653,0.31566293989051497,0.474074074074074,-0.2250000000000001,0.505050505050505,10,6,0.6666666666666666,1,1499,0.6428571428571429,41,1,1,0.0309764309764309,14.651195286195286,6,9,-3,2,3,-1,1,4,-3,0,0,0
336,1627,2025-05-06,J.League,八戸,湘南ベルマーレ,D,A,False,0.3682426369551771,0.3498807846692257,0.3682426369551771,0.28187657837559693,0.3367003367003366,-0.135,0.2880658436213991,14,41,0.8333333333333334,-6,1473,0.4285714285714285,1,6,6,0.0486344930789375,1.8867268986157877,1,4,-3,0,1,-1,0,2,-2,2,0,2
337,1627,2025-05-06,J.League,アルビレックス新潟,徳島ヴォルティス,A,H,False,0.5099598485667965,0.2545578426313226,0.23548230880188029,0.5099598485667965,0.3333333333333333,-0.8480769230769227,0.5698005698005698,-23,23,0.5,-1,1485,0.4444444444444444,56,1,1,0.2364672364672365,20.06690883190883,6,3,3,2,1,1,0,1,-1,1,0,1
338,1627,2025-05-06,J.League,V・ファーレン長崎,ファジアーノ岡山,H,H,True,0.4131318158263719,0.4131318158263719,0.25717347660780526,0.32969470756582303,0.3950617283950617,0.1500000000000001,0.4148148148148148,43,26,0.9230769230769232,-11,1506,0.6666666666666666,8,11,10,0.019753086419753,5.583950617283951,1,7,-6,0,2,-2,0,4,-4,2,0,2
339,1627,2025-05-06,J.League,ヴァンフォーレ甲府,ジュビロ磐田,A,A,True,0.622938849539652,0.15604966892718597,0.22101148153316208,0.622938849539652,0.2279202279202279,-0.5645454545454545,0.5555555555555555,-40,40,0.6666666666666666,-4,1460,0.25,73,4,4,0.3276353276353275,26.728436156436157,6,7,-1,2,2,0,1,3,-2,0,0,0
340,1628,2025-05-10,J.League,北海道コンサドーレ札幌,大宮,H,H,True,0.4024511841170579,0.4024511841170579,0.32325750278230225,0.27429131310063976,0.4357298474945533,0.3900000000000001,0.4629629629629629,3,19,0.6666666666666666,17,1511,0.5714285714285714,12,17,15,0.0272331154684095,8.533446623093681,6,4,2,2,1,1,2,1,1,0,0,0
341,1628,2025-05-10,J.League,セレッソ大阪,V・ファーレン長崎,H,H,True,0.38799089293945166,0.38799089293945166,0.33866947296094757,0.2733396340996012,0.4938271604938271,0.0,0.4166666666666666,19,9,0.7777777777777778,16,1492,0.75,38,16,13,0.0771604938271604,17.31543209876543,4,3,1,1,1,0,0,1,-1,1,0,1
342,1628,2025-05-10,J.League,横浜F・マリノス,鹿島アントラーズ,A,A,True,0.4261604295032601,0.29756506248574305,0.2762745080109966,0.4261604295032601,0.4558404558404558,-1.7035714285714292,0.6790123456790123,-7,2,0.3333333333333333,-1,1547,0.8333333333333334,80,1,12,0.2231718898385564,28.635348663681995,4,4,0,1,1,0,0,2,-2,1,0,1
343,1628,2025-05-10,J.League,水戸ホーリーホック,浦和レッズ,A,H,False,0.34522157756267496,0.3331333219088827,0.32164510052844225,0.34522157756267496,0.4938271604938271,-0.2892857142857146,0.3703703703703703,54,26,0.8461538461538461,-11,1510,1.0,13,11,8,0.1234567901234567,7.382548500881835,2,9,-7,0,3,-3,0,3,-3,1,0,1
344,1628,2025-05-10,J.League,名古屋グランパス,京都サンガF.C.,H,H,True,0.3736063591932497,0.3736063591932497,0.34388790884072545,0.2825057319660249,0.411522633744856,-0.1557692307692306,0.4938271604938271,-37,12,0.4444444444444444,1,1479,0.4666666666666667,9,1,3,0.0823045267489711,3.4476147515036404,7,4,3,2,1,1,5,1,4,0,0,0
345,1628,2025-05-10,J.League,ヴィッセル神戸,ファジアーノ岡山,A,A,True,0.36353887659489487,0.3503390384610542,0.28612208494405067,0.36353887659489487,0.5664488017429193,0.5186842105263156,0.3851851851851852,61,16,0.9285714285714286,5,1516,0.7142857142857143,62,5,2,0.1812636165577341,23.089989565416808,1,4,-3,0,1,-1,1,0,1,0,1,-1
346,1628,2025-05-10,J.League,ガンバ大阪,サンフレッチェ広島,D,A,False,0.38066124877564694,0.3610599468830855,0.38066124877564694,0.25827880434126743,0.5629629629629629,-0.4120129870129871,0.5475040257648952,20,4,0.5384615384615384,-1,1535,0.7857142857142857,8,1,0,0.0154589371980676,3.1354943848422105,4,2,2,1,0,1,0,1,-1,1,0,1
347,1628,2025-05-10,J.League,柏レイソル,川崎フロンターレ,D,H,False,0.36758324503769085,0.32525734468058104,0.36758324503769085,0.3071594102817285,0.3851851851851852,0.0,0.474074074074074,4,11,0.6,-6,1503,0.5714285714285714,41,6,3,0.0888888888888888,15.867777777777777,0,6,-6,0,2,-2,0,2,-2,5,0,5
348,1628,2025-05-10,J.League,ジェフユナイテッド千葉,町田,A,A,True,0.40849586646900626,0.36209283396500563,0.22941129956598827,0.40849586646900626,0.3898635477582846,0.060576923076923,0.5185185185185185,27,23,0.8181818181818182,-9,1524,0.75,43,9,4,0.1286549707602339,17.337846378767427,3,5,-2,1,1,0,1,5,-4,0,0,0
349,1628,2025-05-10,J.League,いわきFC,ヴァンフォーレ甲府,D,A,False,0.4252185664416813,0.2908062485636663,0.4252185664416813,0.2839751849946526,0.4713804713804713,0.5464285714285713,0.2116402116402116,11,28,0.8,12,1494,0.5714285714285714,75,12,7,0.2597402597402597,29.411233766233767,4,3,1,1,1,0,1,0,1,0,1,-1
350,1628,2025-05-10,J.League,FC東京,東京ヴェルディ,H,H,True,0.43177929752506533,0.43177929752506533,0.30532223480575305,0.26289846766918207,0.4629629629629629,-0.160714285714286,0.505050505050505,-21,8,0.6666666666666666,-1,1466,0.4166666666666667,24,1,0,0.042087542087542,8.690560365560364,3,6,-3,1,2,-1,0,0,0,2,1,1
351,1628,2025-05-10,J.League,清水エスパルス,アビスパ福岡,H,D,False,0.4657120982041075,0.4657120982041075,0.2512145096110647,0.2830733921848282,0.4320987654320987,0.4276018099547514,0.4558404558404558,9,6,0.75,4,1493,0.5454545454545454,47,4,2,0.0237416904083571,17.540268700072623,9,2,7,3,0,3,3,0,3,0,1,-1
352,1630,2025-05-17,J.League,セレッソ大阪,名古屋グランパス,H,H,True,0.37635538671924346,0.37635538671924346,0.27842012143646677,0.3452244918442897,0.5037037037037037,0.1500000000000003,0.4232804232804232,-3,6,0.6666666666666666,4,1501,0.7692307692307693,26,4,1,0.0804232804232804,10.146084656084655,4,9,-5,1,3,-2,1,5,-4,0,0,0
353,1630,2025-05-17,J.League,ファジアーノ岡山,清水エスパルス,A,H,False,0.3900974748119625,0.35671090234664116,0.25319162284139674,0.3900974748119625,0.3988603988603988,-0.5633458646616538,0.4444444444444444,-19,16,0.4615384615384615,-9,1503,0.5454545454545454,45,9,9,0.0455840455840456,18.12178598204914,6,7,-1,2,2,0,1,4,-3,0,0,0
354,1630,2025-05-17,J.League,FC琉球,鳥取,A,A,True,0.37653682214556006,0.31473644837669396,0.308726729477746,0.37653682214556006,0.7407407407407407,0.6750000000000003,0.0,9,43,0.0,16,1509,1.0,36,16,5,0.7407407407407407,16.883148148148152,5,0,5,1,0,1,3,0,3,0,2,-2
355,1630,2025-05-17,J.League,川崎フロンターレ,町田,H,D,False,0.3905809698123996,0.3905809698123996,0.28575175673646463,0.3236672734511358,0.4558404558404558,0.012980769230769,0.5291005291005291,2,8,0.75,5,1508,0.6666666666666666,44,5,5,0.0732600732600732,16.667248168498165,6,7,-1,2,2,0,0,5,-5,1,0,1
356,1630,2025-05-17,J.League,V・ファーレン長崎,ヴィッセル神戸,A,D,False,0.39405881687426186,0.3829068681367972,0.2230343149889408,0.39405881687426186,0.392156862745098,-0.1227272727272725,0.5349794238683128,6,26,0.7,-8,1515,0.7142857142857143,38,8,6,0.1428225611232147,15.353109966770097,3,1,2,1,0,1,0,0,0,1,1,0
357,1630,2025-05-17,J.League,横浜F・マリノス,柏レイソル,H,A,False,0.43979464291771575,0.43979464291771575,0.24328807159371613,0.316917285488568,0.4389574759945129,0.4638461538461538,0.3988603988603988,63,3,0.7272727272727273,6,1538,0.7692307692307693,50,6,8,0.0400970771341141,19.10078864619605,1,3,-2,0,1,-1,0,1,-1,2,0,2
358,1630,2025-05-17,J.League,富山,徳島ヴォルティス,D,D,True,0.3669608052323855,0.30068721972046064,0.3669608052323855,0.33235197504715447,0.4320987654320987,-0.6749999999999998,0.5291005291005291,-14,29,0.6,-7,1485,0.5714285714285714,20,7,9,0.0970017636684303,8.904400352733687,7,3,4,2,1,1,5,0,5,0,1,-1
359,1630,2025-05-17,J.League,ジュビロ磐田,藤枝MYFC,D,A,False,0.3865124087837776,0.24887620362582757,0.3865124087837776,0.36461138759039513,0.5761316872427983,0.4049999999999998,0.6584362139917694,-8,27,0.25,4,1508,0.8,3,4,1,0.0823045267489711,2.147460905349794,7,4,3,2,1,1,4,0,4,0,1,-1
360,1630,2025-05-17,J.League,水戸ホーリーホック,東京ヴェルディ,H,H,True,0.42422355360702957,0.42422355360702957,0.3012126056592454,0.27456384073372425,0.50682261208577,-0.5563186813186816,0.4830917874396135,41,25,0.7,-14,1518,1.0,23,14,12,0.0237308246461564,11.666009901192968,4,3,1,1,1,0,1,0,1,0,2,-2
361,1630,2025-05-17,J.League,ジェフユナイテッド千葉,鹿島アントラーズ,A,A,True,0.43152719047718585,0.24513951896234396,0.32333329056046994,0.43152719047718585,0.3703703703703703,-2.744505494505494,0.6814814814814815,-49,23,0.3076923076923077,-22,1514,0.6666666666666666,156,22,35,0.3111111111111111,60.71112332112332,3,7,-4,1,2,-1,0,3,-3,1,0,1
362,1630,2025-05-17,J.League,浦和レッズ,FC東京,A,D,False,0.4179459353903528,0.2864977732979111,0.29555629131173694,0.4179459353903528,0.3555555555555555,-0.4254201680672267,0.474074074074074,-29,17,0.4166666666666667,-12,1515,0.6363636363636364,57,12,10,0.1185185185185185,23.058787737317147,6,3,3,2,1,1,0,1,-1,1,0,1
363,1630,2025-05-17,J.League,京都サンガF.C.,サンフレッチェ広島,A,A,True,0.38087997342848334,0.2754325443362135,0.3436874822353037,0.38087997342848334,0.4713804713804713,-0.8240259740259743,0.5555555555555555,-32,14,0.5,-12,1492,0.6666666666666666,56,12,14,0.0841750841750841,22.78164021164021,3,4,-1,1,1,0,0,2,-2,1,0,1
364,1631,2025-05-24,J.League,アビスパ福岡,ヴィッセル神戸,H,H,True,0.4075888056864025,0.4075888056864025,0.2978472863041012,0.2945639080094961,0.4558404558404558,-0.2590909090909088,0.5349794238683128,-13,12,0.7,5,1496,0.6153846153846154,33,5,5,0.0791389680278569,12.867645975423752,2,2,0,0,0,0,1,1,0,0,0,0
365,1631,2025-05-24,J.League,京都サンガF.C.,V・ファーレン長崎,H,H,True,0.3955499953556157,0.3955499953556157,0.32981449795306944,0.27463550669131553,0.4377104377104377,-0.0450000000000001,0.411522633744856,19,18,0.8,8,1483,0.6153846153846154,1,8,5,0.0261878039655817,2.3642375607931165,3,4,-1,1,1,0,0,1,-1,2,0,2
366,1631,2025-05-24,J.League,柏レイソル,ジェフユナイテッド千葉,H,H,True,0.4690953204775388,0.4690953204775388,0.25129156055905233,0.2796131189634084,0.411522633744856,0.353076923076923,0.3703703703703703,42,6,0.8,16,1512,0.6,23,16,15,0.0411522633744856,12.128845837290282,6,3,3,2,1,1,2,0,2,0,2,-2
367,1631,2025-05-24,J.League,東京ヴェルディ,横浜F・マリノス,H,A,False,0.3648843225265306,0.3648843225265306,0.33251651481374217,0.3025991626597273,0.4830917874396135,-0.4153846153846152,0.411522633744856,60,10,0.5714285714285714,-7,1548,0.9166666666666666,3,7,8,0.0715691536947575,2.8973907538158743,0,0,0,0,0,0,0,0,0,3,3,0
368,1631,2025-05-24,J.League,徳島ヴォルティス,FC今治,H,D,False,0.46603258989700624,0.46603258989700624,0.228069302696935,0.3058981074060585,0.5291005291005291,0.6750000000000003,0.4444444444444444,36,25,1.0,13,1517,0.75,39,13,12,0.0846560846560846,17.051931216931216,4,1,3,1,0,1,1,0,1,0,2,-2
369,1631,2025-05-24,J.League,藤枝MYFC,いわきFC,A,D,False,0.3690405019514596,0.2928604367651232,0.338099061283417,0.3690405019514596,0.6666666666666666,0.2250000000000001,0.4320987654320987,-9,27,0.5,3,1500,1.0,45,3,2,0.2345679012345679,16.591913580246914,4,1,3,1,0,1,1,0,1,0,1,-1
370,1631,2025-05-24,J.League,水戸ホーリーホック,川崎フロンターレ,A,A,True,0.35867238825506814,0.3425665029492789,0.2987611087956533,0.35867238825506814,0.5185185185185185,-0.1361344537815125,0.4558404558404558,42,20,0.7,-9,1526,1.0,21,9,8,0.0626780626780626,9.639762503291916,6,4,2,2,1,1,2,1,1,0,0,0
371,1631,2025-05-24,J.League,清水エスパルス,ガンバ大阪,D,A,False,0.34922613519244766,0.34526234648464116,0.34922613519244766,0.3055115183229116,0.4444444444444444,0.1607142857142851,0.5333333333333333,-5,8,0.7272727272727273,-1,1493,0.5833333333333334,7,1,1,0.0888888888888889,2.7499206349206347,4,3,1,1,1,0,0,0,0,1,2,-1
372,1631,2025-05-24,J.League,北海道コンサドーレ札幌,ジュビロ磐田,H,A,False,0.3758645410201194,0.3758645410201194,0.2824520233687518,0.34168343561112885,0.4357298474945533,0.2999999999999998,0.5185185185185185,12,19,0.5,10,1520,0.625,8,10,11,0.0827886710239651,5.376557734204792,9,4,5,3,1,2,3,0,3,0,1,-1
373,1631,2025-05-24,J.League,ベガルタ仙台,横浜FC,A,A,True,0.41157464256060794,0.2654678848786769,0.322957472560715,0.41157464256060794,0.582010582010582,0.5625000000000002,0.2777777777777777,55,23,0.875,10,1516,0.7777777777777778,78,10,9,0.3042328042328042,29.97334656084656,6,6,0,2,2,0,0,1,-1,1,0,1
374,1631,2025-05-24,J.League,ファジアーノ岡山,セレッソ大阪,A,A,True,0.42068353378615353,0.29993019520491476,0.2793862710089328,0.42068353378615353,0.3988603988603988,-0.5633458646616538,0.5037037037037037,-14,15,0.4166666666666667,-10,1505,0.5454545454545454,53,10,11,0.1048433048433048,21.18363783390099,6,6,0,2,2,0,2,2,0,0,0,0
375,1631,2025-05-24,J.League,サンフレッチェ広島,名古屋グランパス,A,H,False,0.373691758917275,0.34649663222962757,0.2798116088530973,0.373691758917275,0.5555555555555555,0.8454545454545457,0.4232804232804232,33,2,0.6923076923076923,7,1527,0.8,53,7,8,0.1322751322751322,20.49554593554593,7,6,1,2,2,0,3,0,3,0,1,-1
376,1631,2025-05-24,J.League,鹿島アントラーズ,FC東京,A,A,True,0.37926368836217617,0.31270467690970266,0.3080316347281218,0.37926368836217617,0.6814814814814815,2.4107142857142856,0.5037037037037037,17,1,0.4615384615384615,3,1560,0.9166666666666666,104,3,20,0.1777777777777778,37.66769841269841,9,4,5,3,1,2,4,2,2,0,0,0
377,1632,2025-05-31,J.League,ブラウブリッツ秋田,北海道コンサドーレ札幌,A,D,False,0.3697097064840815,0.30893702354558034,0.32135326997033786,0.3697097064840815,0.5664488017429193,-0.1350000000000002,0.411522633744856,16,17,0.6666666666666666,2,1505,0.7777777777777778,25,2,1,0.1549261679980633,9.307985233599611,6,6,0,2,2,0,2,0,2,0,1,-1
378,1632,2025-05-31,J.League,富山,宮崎,A,H,False,0.40600431255205705,0.24892784177072896,0.3450678456772145,0.40600431255205705,0.4558404558404558,-3.45,0.7407407407407407,-24,31,0.5,7,1485,0.625,38,7,6,0.2849002849002848,15.796980056980056,7,7,0,2,2,0,5,4,1,0,0,0
379,1632,2025-05-31,J.League,ベガルタ仙台,ヴァンフォーレ甲府,D,H,False,0.36280729779743254,0.2907866870505315,0.36280729779743254,0.34640601515203595,0.5432098765432098,0.5318181818181822,0.2645502645502645,13,23,0.6666666666666666,14,1506,0.7,62,14,12,0.2786596119929453,25.362095558762224,3,6,-3,1,2,-1,0,1,-1,2,0,2
